"oleh_oleh_raw_id","name","category","address","latitude","longitude","rating","reviews","url","website","phone","search_query","place_id","cid","image_url","auto_subtype","review_confidence_label","auto_quality_score","duplicate_group_key","duplicate_count","category_noise_signal","auto_audit_status","auto_audit_reason","manual_decision","manual_note"
"OORAW-20260609-0015","SENTRA OLEH OLEH LEMBANG SDL","Pusat Perbelanjaan","Jl. Raya Tangkuban Parahu, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8072407","107.6487065","5","18","https://www.google.com/maps/search/?api=1&query=SENTRA%20OLEH%20OLEH%20LEMBANG%20SDL&query_place_id=ChIJtfzyc6nhaC4RGZHr6dqJ1tg","","+62 852-8005-4640","pusat oleh-oleh","ChIJtfzyc6nhaC4RGZHr6dqJ1tg","15624827530528919833","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfP1un3exg512Bb4d0tIrE25tq_9iaD3Sl_N6MHqXuj1bXNLdmmeNDHDsZ5fQ2d0CPdH8ccvIoMhwLwKiNqTQNvxE6jqwKtr4Jp7SqVdJCqhXRrSxCFY_-JUgbnvgKY9sezDA=w408-h408-k-no","pusat_oleh_oleh","low","75","sentra","2","True","manual_check","kategori masih restoran/mall/pujasera/pasar","",""
"OORAW-20260609-0017","Rumah Makan Tahu Sumedang Renyah","Restoran","5HVV+MM6, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8058266","107.5941261","4.3","567","https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Tahu%20Sumedang%20Renyah&query_place_id=ChIJQUc7BZ7haC4RotAHqoN_LY0","","","tahu susu oleh-oleh","ChIJQUc7BZ7haC4RotAHqoN_LY0","10172927336769900706","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4iWtQI3iu2AFTqiAsW1xnRcJuU0VBi5tszML_ODmisqZLGyD2GuRj9ojYqgt0awrr1d7tWd-mbgIVBcol6Snpipuavh5gDQtSI03grnIgG4aXACtF_JRfc7GyM2DDafYEV1P0dw=w408-h306-k-no","tahu_susu","high","85","rumah_makan_tahu","1","True","manual_check","kategori masih restoran/mall/pujasera/pasar","",""
"OORAW-20260609-0018","Toko oleh-oleh khas Bandung","Toko Makanan","kampung andir, RT.001/RW.05, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8320123","107.6059212","5","1","https://www.google.com/maps/search/?api=1&query=Toko%20oleh-oleh%20khas%20Bandung&query_place_id=ChIJH1raA3HhaC4Revnj1yAkXZQ","","+62 856-5961-0751","toko oleh-oleh khas","ChIJH1raA3HhaC4Revnj1yAkXZQ","10690740813927020922","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTG6bX54YIz3yc9bVi0ulrLI5g7tKWM3D1otddwNioSy44gjJvARTiQRBClF1m1TYNwgez5-mhKxy99Qkh8jin8_UPBAPJJxTucdj-2KIrXVfzS65qwVwDTMasiSCDMAWlNYe4=w408-h272-k-no","pusat_oleh_oleh","low","90","makanan","1","False","manual_check","perlu cek ringan sebelum review scraping","",""
"OORAW-20260609-0019","Toko Oleh-Oleh Ma'mur Rasa","Toko","Jl. Raya Tangkuban Parahu No.209, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.79729","107.6533892","4.8","13","https://www.google.com/maps/search/?api=1&query=Toko%20Oleh-Oleh%20Ma'mur%20Rasa&query_place_id=ChIJ1_F0XmTgaC4RTglGmNNAjPI","","+62 821-1955-5008","oleh-oleh lembang","ChIJ1_F0XmTgaC4RTglGmNNAjPI","17477415531455056206","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNtmGHBXbeuxJf7NjLaRLpAZXf0z4_Np8cQRHcaRcVW_aaxlzSZs9jxeOkNqlxINd81jNbj8-4Ra0XL95GG7-62PZHRyHzH-Dct0Ejo0lkC1u8E1Zv-WGbjfWqhED2kpZjZUo=w426-h240-k-no","pusat_oleh_oleh","low","90","rasa","1","False","manual_check","perlu cek ringan sebelum review scraping","",""
"OORAW-20260609-0020","REST AREA Bolu Susu Lembang Asli","Pusat Perbelanjaan","Jl. Maribaya No.128, Langensari, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8249344","107.6393796","3","12","https://www.google.com/maps/search/?api=1&query=REST%20AREA%20Bolu%20Susu%20Lembang%20Asli&query_place_id=ChIJtThHQADhaC4REhcQZdiJUSc","","","oleh-oleh lembang","ChIJtThHQADhaC4REhcQZdiJUSc","2833197203094247186","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwPm2Ljch1RbzEFEeMAhKwwjP3t7EERuiI3QidEHmCphwbRueZnPmUS7I5UL7RnjcCMGBuNHtWE1uPaoxGJfQYkJLKsNuhAKyo6TiNFkmQweunFqT4oa-ckNKIFl-TEZ0nN6pxjkr_hY7P=w408-h271-k-no","bolu_cake","low","75","rest_area_bolu","1","True","manual_check","kategori masih restoran/mall/pujasera/pasar","",""
"OORAW-20260609-0021","Bolu Susu Lembang - Toko Resmi Lembang 2 - Oleh oleh khas Bandung","Toko Kue","Jl. Raya Lembang. 202 Km 14,3, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8212455","107.6099817","4.9","1401","https://www.google.com/maps/search/?api=1&query=Bolu%20Susu%20Lembang%20-%20Toko%20Resmi%20Lembang%202%20-%20Oleh%20oleh%20khas%20Bandung&query_place_id=ChIJlacLc1_haC4RbDl0sJQCkyg","https://bolulembang.co.id/","+62 811-1500-146","toko oleh-oleh khas","ChIJlacLc1_haC4RbDl0sJQCkyg","2923683420732406124","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkdW0q5O-PlevPyzj9ETWAHZ7tSGW9--yC-ZDOkNv3AqB_mg2FLh_mTpqYQWorffOcsNtSCqHMtEoGb7o_eILFcMUpcO6gYjK04UqYQKQHkli86xN8Cree2XMUl0j6VucHwjYYOlqIlrna=w408-h544-k-no","bolu_cake","high","100","bolu_susu","3","False","manual_check","ada kandidat mirip/cabang, cek sebelum review scraping","",""
"OORAW-20260609-0022","Pom Tahu Lembang","Restoran Tahu","Jl. Raya Lembang No.177, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8168098","107.6127002","4.2","52","https://www.google.com/maps/search/?api=1&query=Pom%20Tahu%20Lembang&query_place_id=ChIJoTuoQBrhaC4R2602iqsIJow","","+62 22 4210054","tahu susu oleh-oleh","ChIJoTuoQBrhaC4R2602iqsIJow","10098768747276185051","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcY5T5pMAZnKfCzCZVUCGRHCSwPX8hgvu7VNACIxc0Z7AGeIcuJyHBx8Aj4ielS53ed9aSRqJYsQDEU8pMer61J7zYIzPqXo8o9m5Dv4hBQR2k2LSmfflyDjbbI_TmQ-ZK67M=w532-h240-k-no","tahu_susu","medium","80","tahu","1","True","manual_check","kategori masih restoran/mall/pujasera/pasar","",""
"OORAW-20260609-0023","Pabrik Tahu PD Uties","Produsen makanan","Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8224026","107.6202864","4.8","31","https://www.google.com/maps/search/?api=1&query=Pabrik%20Tahu%20PD%20Uties&query_place_id=ChIJCb0kyx_haC4Rf97ZaVFQ3Gk","","+62 821-2115-2619","tahu susu oleh-oleh","ChIJCb0kyx_haC4Rf97ZaVFQ3Gk","7628060179457236607","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTDYokr7SFebuBsnCM5feeCXbYX_2nAi7_0VmRM-LhQFe8jYOrvjamh8osPhDu96Ucyf_e8h6_OuIxVJMOVUpJpyjzAlHyF7XnOwTKof-UnDz7fPfc90TOkXARnkZj9-Z9I0_J7A=w408-h306-k-no","tahu_susu","low","90","pabrik_tahu_uties","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0024","Tahu Tauhid Pusat","Restoran Tahu","Jl. Cijeruk No.113, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8183934","107.621771","4.5","686","https://www.google.com/maps/search/?api=1&query=Tahu%20Tauhid%20Pusat&query_place_id=ChIJj4vPdOLgaC4RpkONFntoroQ","https://leumburkuring.wordpress.com/informasi-pariwisata/wisata-kuliner/tahu-tauhid/","+62 22 2787947","tahu susu oleh-oleh","ChIJj4vPdOLgaC4RpkONFntoroQ","9560693936822764454","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIr3hvqcTuSm5bZF6xcvxoPWHhINu4heaQIFAhv79-CpdPb5q6thUDXTvmTf2EG9IezQqHpsAjIdzVYzX1JVBftwKz8-rftbJcFeWqtodSDqWMCpJadrFOuGiH0AKGduB180brz6R75WZ0=w408-h306-k-no","tahu_susu","high","85","tahu_tauhid","3","True","manual_check","kategori masih restoran/mall/pujasera/pasar","",""
"OORAW-20260609-0025","Tahu Susu Lembang","Pujasera","Jl. Raya Lembang - Bandung No.177, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8170463","107.6125161","4.4","6739","https://www.google.com/maps/search/?api=1&query=Tahu%20Susu%20Lembang&query_place_id=ChIJ4UKf_xrhaC4Rs0rM-cs95EU","","+62 22 2789008","tahu susu oleh-oleh","ChIJ4UKf_xrhaC4Rs0rM-cs95EU","5036218229585627827","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGp4rCGM87JGf1V4Y6l75KPQf9dfsesGcCFePRIdrHARPObqcjwq6L5b3drXErvUT2dfu6j32BIYl5XJE4Va8qXMRunpwE7WBMC2_tOx_ZDlZMvUtlNibHD0mAw7gZ6cmXbImKOOyvyLEqZ=w408-h544-k-no","tahu_susu","high","85","tahu_susu","1","True","manual_check","kategori masih restoran/mall/pujasera/pasar","",""
"OORAW-20260609-0026","Tahu Susu Foodcourt","Restoran","Jl. Hortikultura No.10, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8163998","107.6115066","4.7","3","https://www.google.com/maps/search/?api=1&query=Tahu%20Susu%20Foodcourt&query_place_id=ChIJ6zGauTHhaC4RBbXruExzfqE","","","tahu susu oleh-oleh","ChIJ6zGauTHhaC4RBbXruExzfqE","11636865260529104133","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_4EQ6S2MZ2A2o0R9MyTXnn2Tmx3QysyKh8FX_GlAXwPOl0ZRxCBdsGDiu5JSoxztTDhUVEcFAnLlZZOVzT0GTT94TwY0zsrPBN6pFEiFC_qKu-lg-ZBAdg7pRvcOrXttvzqx3=w408-h306-k-no","tahu_susu","low","75","tahu_susu_foodcourt","1","True","manual_check","kategori masih restoran/mall/pujasera/pasar","",""
"OORAW-20260609-0027","Tahu Barokah","Pasar","5HJQ+Q5W, Jl. Cigugur, Cigugur Girang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559, Indonesia","-6.8180117","107.5879618","4.5","135","https://www.google.com/maps/search/?api=1&query=Tahu%20Barokah&query_place_id=ChIJc2p7pG_haC4RTjyj0tkttyM","","+62 813-2113-8535","tahu susu oleh-oleh","ChIJc2p7pG_haC4RTjyj0tkttyM","2573576125630594126","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjPPPz8AE4er-PPvkzddicPb4CmmnSMC3ozWycx8L5ocDVc635oWVJYiCAhPvZSJbi3_YY2zQZ4a9PEPWWUJsKog-K50hMYU3y6coPP-FgG_8_89VA_R-WBa8kChVExi5EOd6hv6JECHw=w408-h544-k-no","tahu_susu","medium","80","tahu_barokah","1","True","manual_check","kategori masih restoran/mall/pujasera/pasar","",""
"OORAW-20260609-0028","Bolu susu Lembang Cikole","Toko Roti","6M53+5PP, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.7920857","107.6543278","4.8","21","https://www.google.com/maps/search/?api=1&query=Bolu%20susu%20Lembang%20Cikole&query_place_id=ChIJO6lUdP7haC4RHeO43rEfTU0","","+62 813-4489-4535","bolu susu oleh-oleh","ChIJO6lUdP7haC4RHeO43rEfTU0","5570143162933502749","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2NZm11ceeW5uo7qDAQ5-I2aa50vWFsb577-OCVLbq6_xsToqM4fc_mQ8ZeeKe1qX4XCJWY9BPzEFpOad_BA1nrpJ-lLyZRIWhqYcIeMoyO9C0Ezm7vRr78txKIQAscSEPjEMWXB1jxJZC=w408-h724-k-no","bolu_cake","low","90","bolu_susu_cikole","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0030","Sentra Oleh-oleh Lembang","Toko Roti","Jl. Raya Lembang No.277, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.811962","107.6174976","4.6","92","https://www.google.com/maps/search/?api=1&query=Sentra%20Oleh-oleh%20Lembang&query_place_id=ChIJsUearm7haC4RAjlHK8bzdRM","","","toko oleh-oleh khas","ChIJsUearm7haC4RAjlHK8bzdRM","1402294891450939650","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJOqaE0R4mHdaD8gdZUYl-bmiRXYmIDQh8ok4G66EHFee9xc4NacrPIJnIhLtrBQcEYl4-oy-5ngi3-0F120RAyJHg0s9fyxvcpjCqUsigTsehurfIBlir9cHJRlJsEPBA-erT=w426-h240-k-no","pastry_roti","medium","95","sentra","2","False","manual_check","ada kandidat mirip/cabang, cek sebelum review scraping","",""
"OORAW-20260609-0031","Pusat oleholeh BOLU SUSU LEMBANG USMANBO","Toko Roti","6J9W+9RX, Jl. Raya Tangkuban Parahu, RT.05/RW.06, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.7815092","107.6470979","5","3","https://www.google.com/maps/search/?api=1&query=Pusat%20oleholeh%20BOLU%20SUSU%20LEMBANG%20USMANBO&query_place_id=ChIJsc979BHhaC4RK_Bd_beUcy0","","+62 812-2413-7882","bolu susu oleh-oleh","ChIJsc979BHhaC4RK_Bd_beUcy0","3275124871979200555","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEubKJI2cwoAJovT3zNUIgQn30fFtyjf7PZYN1SBHeHWeiA-dtQugokHOxTFx8QfyOrPYok1QUqEKNT4mDW0X6wjkgPoiYepFqQ8ZG-DtOS8_PscugVCChIkEBdwl_d0aEuzskG=w408-h544-k-no","bolu_cake","low","90","oleholeh_bolu_susu","1","False","manual_check","perlu cek ringan sebelum review scraping","",""
