"oleh_oleh_raw_id","name","category","address","latitude","longitude","rating","reviews","url","website","phone","search_query","place_id","cid","image_url","auto_subtype","review_confidence_label","auto_quality_score","duplicate_group_key","duplicate_count","category_noise_signal","auto_audit_status","auto_audit_reason","manual_decision","manual_note"
"OORAW-20260609-0047","Susu Murni KPSBU Lembang","Toko Olahan Susu","Jl. Kayuambon Dalam No.38, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8172544","107.6247378","4.6","3492","https://www.google.com/maps/search/?api=1&query=Susu%20Murni%20KPSBU%20Lembang&query_place_id=ChIJpWGYruPgaC4R48Cli7L63XA","","","oleh-oleh lembang","ChIJpWGYruPgaC4R48Cli7L63XA","8132932146855002339","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqxnEAZdEP_O6umCHGirZXXVDC8_mNpEqckPuvc3MiUJiHfCcEIqEswIqwpcMGEIN1EnDuOawrsbp3m2udQ-NK2g3CvgBM0VIBvnmz_0e0PP98GWVqjdBmYYUdhIduKQuumIxcB3lhOr-m=w408-h351-k-no","tahu_susu","high","100","susu_murni_kpsbu","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0048","Brownies Susu Lembang - Ini Asli Lembang","Toko Kue","Jl. Raya Lembang No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8333373","107.6045637","4.3","21","https://www.google.com/maps/search/?api=1&query=Brownies%20Susu%20Lembang%20-%20Ini%20Asli%20Lembang&query_place_id=ChIJ761kKE3haC4RzwhpLklp6Ss","","+62 811-2182-500","bolu susu oleh-oleh","ChIJ761kKE3haC4RzwhpLklp6Ss","3164175976236648655","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPBZeYrG2L3n9k8c4qCbOQhGgMKngf1BKVOjC5D8D57OblhuZw2P9fS_U_saVxFUEFnlGxbUB1xTN0MNtj5zzuZTqPidZDYOt0eIaSYELMkJ3CFabXcgoHyN0e0C0zhXaeDEic1A=w408-h544-k-no","brownies","low","90","brownies_susu_asli","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0053","Serba Susu Lembang","Toko Olahan Susu","Jl. Seskoau No.7, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8174969","107.6252469","4.5","431","https://www.google.com/maps/search/?api=1&query=Serba%20Susu%20Lembang&query_place_id=ChIJp4xDpuPgaC4RoSxpAbN-vF0","","+62 22 2787333","bolu susu oleh-oleh","ChIJp4xDpuPgaC4RoSxpAbN-vF0","6754412848436817057","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFW3efLppgomNrAxiF861RA1KcX04syO3I7-nzklRUKSZeWW7QNqyIaopgcvtuKUAOCeGWAq1M_MDMNOk5Z1_c2jMgfL64KBItZ36jhaMKDGvMe4XcsTXcd1gIq11w7AgBHa1F8kQ=w426-h240-k-no","bolu_cake","medium","95","serba_susu","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0057","Barokah Fresh Milk","Toko Olahan Susu","Jl. Kolonel Masturi No.31, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8153321","107.6021506","4.7","39","https://www.google.com/maps/search/?api=1&query=Barokah%20Fresh%20Milk&query_place_id=ChIJkSGDig3haC4Rrpv2DcARgnU","","+62 812-2358-3292","oleh-oleh lembang","ChIJkSGDig3haC4Rrpv2DcARgnU","8467349765975612334","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0RQm4amoTZOyf471V6ilNdbLeXSnWBVMMHXrvwz1nfbB_iYyMMf29ymhIFpXQ95J0f89peZuclWn8QyKj8I5A_KhS_LYC6FXXD9DVzRwy3M2pZRtislniU8Lb-r8JG9zoiydx=w408-h544-k-no","tahu_susu","low","90","barokah_fresh_milk","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0060","Donatsu - Donat Susu Lembang","Toko Donat","Jl. Raya Lembang No.410, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.812799","107.6190347","5","527","https://www.google.com/maps/search/?api=1&query=Donatsu%20-%20Donat%20Susu%20Lembang&query_place_id=ChIJi7Sm-CHhaC4RXfVvX8XFJlE","","","oleh-oleh lembang","ChIJi7Sm-CHhaC4RXfVvX8XFJlE","5847578617687569757","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGm6wlSlAVDFdUMh5Le0038p5c2nPj1oDkau_2goSAEuSd-y0CblAUKh54y-Jdy2TfR5TY9PbUDoTnSXiyRBH_pX2SY_kkTD8RuqesZj78fyqcy2Zx1Dxx1H7KuAJjAVmY6a0s=w408-h884-k-no","pastry_roti","high","100","donatsu_donat_susu","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0071","Kangsule Kampoeng Susu Lembang","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8349336","107.6018056","4.2","48","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","","+62 813-2260-9090","bolu susu oleh-oleh","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkkxE88q59RSrQPMWwT2ark4qQ98w1lO_i5xa2_C4BFM26ttc8IC0lRl5GHRJYppstmMYFb4PhzYYyiMyrrxrB3tUMiLGs-2A_-99uGcUfevaA6iXzhFmkNy4fV7OaEdBi9EDUKw=w408-h544-k-no","bolu_cake","low","90","kangsule_kampoeng_susu","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0072","Siliwangi Bolu Kukus Lembang, Bandung","Toko Roti","5J94+87F, Jl. Raya Lembang, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8316781","107.6056819","4.8","26","https://www.google.com/maps/search/?api=1&query=Siliwangi%20Bolu%20Kukus%20Lembang%2C%20Bandung&query_place_id=ChIJE6oUkijhaC4RtPPSSK9EJ5Y","","","bolu susu oleh-oleh","ChIJE6oUkijhaC4RtPPSSK9EJ5Y","10819692149412656052","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaAtEASHuYg8ACmGuW-fVSe-t1UeEC1df1sKwRGdGfgqvFcMtqkYH0J0_jf750Aj30-rCqYL84NKdVs4_pQ2dwIEx22ojA0CCzWsJND3XzUoEo4ghlUJW8e54g7qyffg456NiNlw=w408-h723-k-no","bolu_cake","low","90","siliwangi_bolu_kukus","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0077","Central Snack","Toko Kue Kering","Jl. Grand Hotel, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40791, Indonesia","-6.8162715","107.6194314","4.5","58","https://www.google.com/maps/search/?api=1&query=Central%20Snack&query_place_id=ChIJFX2RQR3haC4RZ8Po3YWrz3c","","+62 851-7313-1899","snack oleh-oleh","ChIJFX2RQR3haC4RZ8Po3YWrz3c","8633307602134549351","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgbsoBpsmTB08JSZCMYYgnMsujvERb3NzRxWw8ssh0ka4KE4PtNEQmoI_fjOml-fnwoJeH9gRboenhAZOui5aCopjbPVlEU3xAV4iL-brqL-YenrNEfQX3dmkVlu59UAck3gUjHUIELzEJ=w408-h311-k-no","bolu_cake","medium","95","central_snack","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0084","Keripik Tempe Tembul","Toko Makanan","Jl. Raya Lembang No.276, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8116821","107.6164561","4.4","83","https://www.google.com/maps/search/?api=1&query=Keripik%20Tempe%20Tembul&query_place_id=ChIJfQAemwPhaC4R3GLivxb57Bc","","+62 817-0772-639","oleh-oleh lembang","ChIJfQAemwPhaC4R3GLivxb57Bc","1724026633479938780","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEv2DJ7Mygs2exRBv-XTABN5o-303KOa2Mt9mW39Fyx9Mpun7UEqK3RRv2CCCcNUjeizX4i-zTXN6doTI9DMj2kEs2cBH0Svk6GInj21cl_vlNwHXhPiZk2LpATxmV9g-dyJi6g=w408-h544-k-no","snack_kering","medium","95","keripik_tempe_tembul","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0085","Pabrik Tahu Sibungsu","Pasokan Pabrik Makanan","5MW4+WJ6, Jl. Cikareumbi, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8027231","107.6565152","4.4","27","https://www.google.com/maps/search/?api=1&query=Pabrik%20Tahu%20Sibungsu&query_place_id=ChIJKenfeGPgaC4Ra7R3pKaHocQ","","+62 813-2076-4548","tahu susu oleh-oleh","ChIJKenfeGPgaC4Ra7R3pKaHocQ","14168755052477920363","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWZ3S4J7XTc-BJMAmHeouWw3dOBeqbz0GppdyintjPKVJjG5jq9SoXuNLCzO8qIYyeeWVFOk2J1YBWMNmC3-_lJBuu4oR2U8b5L0cb-BZq8FB8YhWyEqNeWz9aKszvQQvAaqhoZEU5Dpo3=w408-h725-k-no","tahu_susu","low","90","pabrik_tahu_sibungsu","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0103","*UMMI* Snack Lembang","Produsen makanan","Gg. Sukalaksana IV No.30, Cikahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8093261","107.6129176","5","23","https://www.google.com/maps/search/?api=1&query=*UMMI*%20Snack%20Lembang&query_place_id=ChIJJVnL5XHhaC4Ra-dPJyXNlaE","https://www.instagram.com/cmulyani/","","snack oleh-oleh","ChIJJVnL5XHhaC4Ra-dPJyXNlaE","11643437971093317483","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeUiThQyMgYcS9W-M6X9jVlYnbYeaaE1MlJJgaAZ2EmXX1WRx5qN9Hp4DoqJVf7zHs5egFJXCprje9FXNjNehdMPa5fg62I0aWcffNijrdyVs3_UWecuP5eJ247eiv1W5zGMrF=w408-h306-k-no","snack_kering","low","90","ummi_snack","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0105","Bandung Miyucheeze","Toko Kue","Jl. Cihanjuang No.117, Cihanjuang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559, Indonesia","-6.8097353","107.5771447","4.9","80","https://www.google.com/maps/search/?api=1&query=Bandung%20Miyucheeze&query_place_id=ChIJidi1K5rhaC4R2QgIEbMZ-jg","","+62 888-6357-581","toko oleh-oleh khas","ChIJidi1K5rhaC4R2QgIEbMZ-jg","4105622267177208025","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-DIWo2EYs6Jai7j40L4giDqfKemc3k_TQw3LKbRr3e2r6CQKVP6KT6KUwNy6XykgAnylTplDt8nP4CqeDcNHs84BN-qloc8DNM2s6GsKXjmYxR1mmdwZuXjEYrnI_4lRzgburYPaTaCJC=w408-h544-k-no","bolu_cake","medium","95","miyucheeze","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
"OORAW-20260609-0110","Bubunasnack","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8128364","107.6003717","3.9","44","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","https://www.instagram.com/bubunasnack","+62 896-2306-7513","snack oleh-oleh","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3AcXfv1lCUxnEQEJcYpL7oJVcht98khRqUL9kLdlxKicub_1sgoVYxSlp3FVWBJ02SHuP5taNrFPuIvw6sPpUMRbyAAKTEgHK7zAmXTCjE5IzFrqlnpPfduOWvwrbh9xW6Ow=w408-h725-k-no","snack_kering","low","90","bubunasnack","1","False","ready_for_review_scraping","sinyal produk/toko cukup kuat dan data utama lengkap","",""
