location_id,location_name,media_available,media_image_url,media_destination_url,media_website,media_source,media_match_title,media_match_score,media_match_method,media_audit_status,media_audit_note
LOC-112,Vihara Satya Budhi,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHr6nIkX67zthc9bex5AC4AzR45PPcHhTngmQrSEs9ERducRb7yBeoqeCkdWfUNangcJrOMpww2xEVdF0Oil-_PffdYkJm7crp6jG4efZtLEPVjC0hTS6p3IMZF5TIlE7OdzUUgmw=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Vihara%20Satya%20Budhi&query_place_id=ChIJ_____3bmaC4RoPzZUq5D9Z8,https://wihara.org/listings/satya-budhi-hiap-thian-kong/308,google_maps_extractor_2026_05_19,Vihara Satya Budhi,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-113,Wayang Windu Panenjoan,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHGfDVGH68p6GoL28eamvd8tCXxMiy6EIKfl3eFF4LtYaF5kSbLfT5IhZF8AOKc3mxJ-HxwuIPn31uoSXvSOzIUlimgap2nUvFmjX9YDod4GW01TLcqxfojDimM0Kv2rGE1nkRTA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Wayang%20windu%20Panenjoan&query_place_id=ChIJT-Wxs1CWaC4RrSj1jGYLfzw,http://www.wayangwindupanenjoan.com/,apify_jam_buka_raw_2026_05_19,Wayang windu Panenjoan,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-114,Wisata Air Gajah Depa,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGu8rJvEPJK0gRE0l-b_cDccNED2L_VR3CIDRgRIcnTfxom9KD4w-EbErw0rgdGxnFtQHXuKOYz6Xqw_54TLsu5cQsQXqp9T2wZvUCR64HnO_B_pm64nLih8BbkDqe_coRuvBw=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Wisata%20Air%20GAJAH%20DEPA&query_place_id=ChIJiexkW6TWaC4RvJa5EtBGhQc,http://wisataairgajahdepa.com/,google_maps_extractor_2026_05_19,Wisata Air GAJAH DEPA,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-115,Wisata Hutan Pinus Pal 16 Cikole Lembang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHL1GUCAYjFjwU36PEiBcyK2RVNVMF2HOKxWenmYYydtPPPPeGtEGy4Kim8NmyH9F0HhBJCQsJucKv-C5OnbaiFtb-FnY38vJDRh_Rp5yfmdcv-LY6Xj6ApIhG6WYwUKpO9fYro=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=wisata%20hutan%20pinus%20pal%2016%20cikole%20lembang&query_place_id=ChIJq6qqqkbgaC4RwfR8FyQyfuo,https://wisatahutanpinus.blogspot.com/,google_maps_extractor_2026_05_19,wisata hutan pinus pal 16 cikole lembang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-116,Wisata Kampoeng Ciherang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHetZapSP_KXLrA9wiCr2fq-LA8257FK7k09CYUBV0vqVlmVP4FZfAWkzZU53mPWbJL_q9X6Y0LkF1KSI052fVuCixuz4c--2laMwjqbqIeyfjDdP9aya-KLTgb90nwxvtJhKZ5=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Wisata%20Kampoeng%20Ciherang&query_place_id=ChIJAe9_C2TZaC4RAkWfB0B7TLU,,google_maps_extractor_2026_05_19,Wisata Kampoeng Ciherang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-117,Kiara Artha Park,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7k8m50T0OtClXkWewzzpsK6ZLIDlVU5wUOSeiZ6uhb4SQ1uCUvOt1e9A-mG1T6kFlqVHRON6CNhlbftSetOEJQqunpJ0r0j19xbBQm6WcPbYkO873Qq391u2kM6ESbDzd63WsMA=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Kiara%20Artha%20Park&query_place_id=ChIJde52IsPnaC4RmwBzvxIu9Mg,,google_maps_extractor_2026_05_19,Kiara Artha Park,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-118,Forest Walk Babakan Siliwangi,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG472A5JNdhpnVscquS377tFsziErRvWpWvDuvmjHOzSfY56v045FD3RFY-9fzooIeBHSAxdEymLPi2FrogxK2stqMCv3zXQXbf6hQQfALCZ7xHxMlpzJaapxNop4pcLKKPFx3e=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Hutan%20Kota%20Babakan%20Siliwangi%20Bandung&query_place_id=ChIJ4zOrQPjmaC4R-hC2awabT3M,,google_maps_extractor_2026_05_19,Hutan Kota Babakan Siliwangi Bandung,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-119,Taman Dewi Sartika,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzewEZJuIPhpfDdOUIM38eAbW3mUJRb-Ow6W0DArWHPGEx__BZGyiY1AO79Rd2JGEECGpNdl9W2hU6rFMyIAobWRsQH1kxfwFQzIuLxqyRGIAVqzc0kPQAmRAlmzFLrG2zItgb=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Taman%20Dewi%20Sartika&query_place_id=ChIJFViNADrmaC4RlxbBEqA5yHA,,google_maps_extractor_2026_05_19,Taman Dewi Sartika,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-120,Rumah Guguk,False,,,,,Rumah Guguk Petshop,0.7333,missing,missing,No reliable media match.
LOC-121,NuArt Sculpture Park,False,,,,,Nu Art Studio,0.5455,missing,missing,No reliable media match.
LOC-122,Peta Park,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHniOxij52SxT1w8UolwA6vqKjgZyqFuFJC3Xw7XgD4f2MCFCTAWUX6dTYUHvvQI-s3_UwVBeFeMEUsTEiHaI0p-zjkB73q62yFw9UeB93rhohYuGQwUymgqbd539FxL0dIZBdg=w408-h302-k-no,https://www.google.com/maps/search/?api=1&query=Peta%20Park&query_place_id=ChIJcd4jrKfoaC4RpokEfBFEQM0,,google_maps_extractor_2026_05_19,Peta Park,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-123,Museum Pendidikan Nasional UPI,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFk1tN8oYQ4hU8guT5l0LWqLFB-lLtBu7Oqa7R25pRO7ngoZug_tBjFpmCtJw3F6c1BdVH_vMSUkeRrDw0It35ZdWX-pMF-JdbZ9L5Yha4bRp0xA6fjSMWGgReheguYILLeGnI=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Museum%20Pendidikan%20Nasional%20Universitas%20Pendidikan%20Indonesia&query_place_id=ChIJq9MNBbnmaC4R2_v1rPo1CbY,,google_maps_extractor_2026_05_19,Museum Pendidikan Nasional Universitas Pendidikan Indonesia,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-124,Museum Barli,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4KqZNhTlGTX4ej1upGlR2TIG03kHEqF9jmleMXo9nFJmOF3XRAqzt_5JwqiJsdwSilAj8Y0iITh8BPWaD2jmluGcszeFOa1VHdew4c9SU2OdWX02retzKdNPrBhDHAD7fR0kz=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Museum%20Barli&query_place_id=ChIJu3wt5o_maC4RcGMgJN_0k00,,google_maps_extractor_2026_05_19,Museum Barli,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-125,Wot Batu,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEi1HTaDUedO5oMxhh2Wa25ijAWr_Kzw5sEQvG--mPRRJs8tvS_pKGPaa9Rx-Tw09KKCygVYSIqIuMsEZQhWTZ9HHmCBMWXNagawi2VVM8BpYsGg7xBHZkRKXrUWb73dD0cQEGR=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Wot%20Batu&query_place_id=ChIJfUpUnjvnaC4RvuXJAgevtS8,http://www.wotbatu.id/,google_maps_extractor_2026_05_19,Wot Batu,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-126,Lawangwangi Creative Space,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZhbf3kBCMV8UOINkrMaxUKIeX9S3AwNEmnmYq0NGeM_VJKc4Smvw3t2gJUL14NrEranz2EVqGJNRToxpJE0K5uE2JcFLeZBR-en7LL9pRj8FSqSplsUH3cRDw0LNthdoo5XbLtg=w408-h271-k-no,https://www.google.com/maps/search/?api=1&query=Lawangwangi%20Creative%20Space&query_place_id=ChIJQ6CsgSznaC4RN_gMkXSo6Gw,https://www.artsociates.com/,google_maps_extractor_2026_05_19,Lawangwangi Creative Space,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-127,Sarae Hills,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkUU153tfh5KHLdUB1GDf_bC4iWI7T0NdJZEMF3M5Yr_wDaJ3DOU1gdORl_1_WLLzCQUq7fQZRHaQPWfFVdM1RvyBbEOq0sfrejTMJEGmEdKwntAvq8zYKYbB-PXJWJzzcvErBLQ=w408-h261-k-no,https://www.google.com/maps/search/?api=1&query=Sarae%20Hills&query_place_id=ChIJcV52mNXgaC4RS4T6WU1owQ8,http://saraehills.com/,google_maps_extractor_2026_05_19,Sarae Hills,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-128,Observatorium Bosscha,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXIflD0W0WbIP0arYoP0zXbgHsY9AyuQ5cpv3ZAKwX1PFob9RzThYkk4lCxQykgyzc3zVPJqgPFOuB_8Y7YyfuVtn0Yl4pjRJxBu2PgdPz0j-hCQZN_za9P-AaJ6Ew43v4ReRskg=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Bosscha&query_place_id=ChIJg9uwkhLhaC4R_T9eA-4-98A,https://bosscha.itb.ac.id/,google_maps_extractor_2026_05_19,Bosscha,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-129,Curug Dago,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGECEPFHL37zoqFZDKAzhmDABm8gz2q-D-MzAKvLmfitJO24ER-bVaG0jmaVlcbMaM71goOr7WfU6hWwX8bm_Ch7j3bCI_JGy6vBdOzmD2FSWbN-7ZP-BC40q_xQYsNMN-ojepTA=w408-h271-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Dago&query_place_id=ChIJ8fAGLt7maC4Rs7svAM1wH-Y,,google_maps_extractor_2026_05_19,Curug Dago,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-130,Fairy Garden by The Lodge,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5yIZXbOHYIHUNu4v7pCI7epj0WEqvwY6pPIZOc-fIuW9kRKmEc720tiVkMYYJHAZUfX5XFWKu6HGhtI5WnX-9LUgowtw_hcWjRQzoALpzBYkyeBgKkKCaIF0B2X4-Mjv9wdAskA=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Fairy%20Garden%20Edutainment%20Park%20by%20The%20Lodge&query_place_id=ChIJWck1uRXeaC4R5ynQbBfGAPk,https://thelodgegroup.id/fairygarden/,google_maps_extractor_2026_05_19,Fairy Garden Edutainment Park by The Lodge,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-131,Cikole Jayagiri Resort,True,http://pix8.agoda.net/hotelImages/741/741717/741717_17020314400050758217.jpg?ca=6&ce=1,https://www.google.com/maps/search/?api=1&query=Cikole%20Jayagiri%20Resort&query_place_id=ChIJB-ndBGvgaC4R2w6NT89_jO4,http://cikolejayagiriresort.blogspot.com/,google_maps_extractor_2026_05_19,Cikole Jayagiri Resort,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-132,Bird & Bromelia Pavilion,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxgN0mZcElIvuQ-EfpO9RAWS-1S00T_4fCAH_ilJF6_u54PyK3hA11oXBIOvEG2gmpLQfXepyfjugmHbUyZqSys9jDMQI1MThIMcQfaGN5QEoEnBXjMHDcWi5yPIBgwv2U3FEjPA=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Bird%20Pavilion&query_place_id=ChIJISCBFczgaC4RAWCVd1ONVqE,,google_maps_extractor_2026_05_19,Bird Pavilion,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-133,Punclut Bandung (Puncak Ciumbuleuit),False,,,,,Punclut Puncak,0.5833,missing,missing,No reliable media match.
LOC-134,Bukit Bintang Bandung (Patahan Lembang),False,,,,,Kebun Binatang Bandung,0.6102,missing,missing,No reliable media match.
LOC-135,Taman Main Mili-Mili & Hutan Mycelia,False,,,,,Taman Hutan Raya Ir. H. Djuanda,0.4478,missing,missing,No reliable media match.
LOC-136,Tepi Danau,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDaFXzcbh5vMetiPHdd0hTOuJhcy5FM6YVu9U2KJlOrSHW_pQbxZ74z-1L7DdHEkO4jezAQPQnP2ATD7R8BGL3oSYt6YUVCx99-L4zAI81d9YacczbHBy-QXUUANv494IiXO7Geg=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Tepi%20Danau&query_place_id=ChIJbeSlr2v7aC4Rf9tM_NxU9d8,,google_maps_extractor_2026_05_19,Tepi Danau,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-137,Rumah Belanda,True,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6-g_0rftRQpGMD_pa-GzKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.84435&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Rumah%20Belanda&query_place_id=ChIJrzbehdrlaC4Rl0N4eju7cmU,,google_maps_extractor_2026_05_19,Rumah Belanda,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-138,Kebun Teh Sukawana,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEV8jaB2Jji7BtUL4IxS4IqDt4Sx3EHkLJ1-5r2eNzEacbis06sPvg1f8i24mrTlFAD-ntarvU2hDeVuWxUXt_IqqOWYv2iUdGj66psO89pRKzYMEZcozWSA8OLLQYwIpF2ANbuitg7TSk=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Kebun%20Teh%20Sukawana&query_place_id=ChIJ1y_3F_fhaC4RnasD8zR0agE,,google_maps_extractor_2026_05_19,Kebun Teh Sukawana,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-139,Kawah Rengganis Ciwidey,False,,,,,KAWAH CIBUNI Rengganis,0.6667,missing,missing,No reliable media match.
LOC-140,Rengganis Suspension Bridge,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYGRS6seJZubQ59DhhwJswCI8yi6nP78OTy4NQWFmhjtzdnMJWnTB80uPj1fnGmIJdQ81xpGMujmPpkJgrq1NNoUuWS3vL_gHDF-jBGCEJXXAfDmnDM-CKYkRgkIekNwYuOoUCuA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Rengganis%20Suspension%20Bridge&query_place_id=ChIJu6xh-pGLaC4RgKp4gou_wR0,,google_maps_extractor_2026_05_19,Rengganis Suspension Bridge,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-141,Taman Wisata Bougenville,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9CVM_nSJiZILZgCwji9l4nz2aOvAjQsyOCYGXROEeIbwJDfPd62YWOFyI_JMNR2SLyvpJTbC53ujAks8uOO-djpeRDu_SYp3IPj1MP2edYx7-d1NTPgilnu_dMKbmSzZd8PIwkV3aZJg0=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Taman%20Wisata%20Bougenville&query_place_id=ChIJYX4zEsGUaC4RdHx2FeOpGQQ,https://tamanwisatabougenville.com/,google_maps_extractor_2026_05_19,Taman Wisata Bougenville,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-142,Hejo Forest Ciwidey,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4UZvPO9GcIOAp4LAPoFOkgSwG3-h0RWd8o31fDzdpqDzk_wdhZg6_sbvqVemXieCoIt_Ikj_sgR_0QYEnGlHTuhFAgKtUB4_IVRou38TglYHJlb1D7HInT1DsWjIPTLWeQZ2InA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Hejo%20Forest&query_place_id=ChIJrxBl_H2MaC4R1sZM6citrhQ,,google_maps_extractor_2026_05_19,Hejo Forest,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-143,Driam Riverside,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4XMM_tKx9xBGyiFI6XgYJ6540VTuBk1J1K1OLLaGo4i2eRpAnerbRsI-Ndy8GRGYuhUiN75b-ech_Z78BrSEDqMcOyZaZRxUqbgm7-btRPqW7tk-tD04IlzcyvZw7fs6GPmkoWnENRyG3=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=D'Riam%20Riverside&query_place_id=ChIJl8A9nertaC4RYWfiuhcaMBI,http://www.driamriverside.com/,google_maps_extractor_2026_05_19,D'Riam Riverside,0.9677,fuzzy_high_confidence,accepted,Fuzzy score above strict acceptance threshold.
LOC-144,Barusen Hills Ciwidey,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlkzQOtqfcUufra3o5vVa12s3wiK2J4ObTbd3G7h31Da4qqZ6nmrJa6VOH_nZnQe8FoSCDBx11ONaSBcTBGPs2qmq3zdHKU8PnbfVNx542ur89xk-MWhV23KrZkl1mW9ABKmdG=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Barusen%20Hills&query_place_id=ChIJCYC8gJWSaC4RpfpenibvLGw,,google_maps_extractor_2026_05_19,Barusen Hills,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-145,Palalangon Park,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtXs3KKkhdmydG8Z1g0bD18k2RrZSbEYLQT03FMGufWogaPicNPtadakko3fPmITPTmVP78ks7fACnmifw9s8nKkewx2gX2fa129zYa9zK4JEQ1ZBliJCYt3Iw3HNYKv7PMfHO_Q=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Palalangon%20Park&query_place_id=ChIJ0yTCHpCTaC4RTuG34A2lAxI,http://www.palalangon.com/,google_maps_extractor_2026_05_19,Palalangon Park,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-146,Taman Love Soreang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGar9xZUgWX-wcHt7NP7PgMwARH2wk1wQENDZQ4Ajv3GRGzlsuV4x1Pqa4gapUAIc6Hca0cdHN8jpcauWU43RFDDi0ex_dUzJkUcsJZ2lKi8pyjfPmpEw91ieaQKwo2SoigFETMyA=w408-h408-k-no,https://www.google.com/maps/search/?api=1&query=Taman%20Love%20Soreang&query_place_id=ChIJBUW2Wr3taC4RHSWxQw75mmM,,google_maps_extractor_2026_05_19,Taman Love Soreang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-147,Victory Waterpark Soreang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOtZNurYjEwV9btVw7jGvh5MhF2uPBRrucr8SFJyy3cIZaVRjzaXGlJgUaknXYPaF7qoCHwb3oIi21vrvEWDFJTd30aMeJBbswjO2FpDv3Xpe2NKbkXpFccV1MbLok7Sie20eTTQ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Victory%20Waterpark&query_place_id=ChIJBZmJxmrtaC4RjDjvobJyh7s,,google_maps_extractor_2026_05_19,Victory Waterpark,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-148,Pesona Nirwana Waterpark,False,,,,,Pesona Nirwana Waterpark & Cottages / Resort,0.7059,missing,missing,No reliable media match.
LOC-149,Taman Wisata Alam Cimanggu,False,,,,,Taman EcoWisata Cimenteng,0.7059,missing,missing,No reliable media match.
LOC-150,Southland Camp Ciwidey,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAELudjI8aYrbv94WKa3g7tGtckQQkKP2iBrNEp_24X89h3gSQZaa9avG7KEPX6oSEIP3yOPnJY5OG9MqEFRbJZI2u_VQNaytxQRWmWv0gKVMRc3d_1Y4YxfmEBfmItaBzdMhMjl=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=Southland%20Camp&query_place_id=ChIJFSz2XYeMaC4RbgKFXmvIVVA,,google_maps_extractor_2026_05_19,Southland Camp,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-151,Ecopark Curug Tilu Ciwidey,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiRfnrOuppJYUFyF3sBtnVLE66ygtp_OnzwEKA-8KRAmbkL-vWXICN9UAABo1vtsll4bYnPVC1eaB0sIKissAShDAq9KIYn3C1vYtkVMrxwLqY4xykZDv5qlLKAaZHMVcA3GDYhg=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Ecopark%20Curugtilu&query_place_id=ChIJs5uqeFGLaC4RjUXgBUqBwIY,https://www.instagram.com/p/CjiQYaayBtJR/?utm_source=ig_web_copy_link,google_maps_extractor_2026_05_19,Ecopark Curugtilu,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-152,Kebun Teh Rancabali,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMx1Jop3UHIfXc40mX9a4AQnJcu_BAztJ2TrBk4oirMWtvg2aJFBTLWBb9-lFrotO-_IeHVKWQ53jwq4Rer1BjwWt8WN7U7aOx1Tj5qJj8dciSBMhVDgdEOYKmvc_DSDIHUhOj=w408-h303-k-no,https://www.google.com/maps/search/?api=1&query=Perkebunan%20Teh%20RANCABALI&query_place_id=ChIJvwek54aLaC4RriJBwwiFnes,,google_maps_extractor_2026_05_19,Perkebunan Teh RANCABALI,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-153,Perkebunan Teh Malabar,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEi2lDIH9JpO-Fc39REIZOCTixnjJ6Be0CAUZLQjaIvUWhe7RE8ImfIuPEIHeMpZQP_ZV6Yz9aYcddqcd6b9SMXsMjt442ssKFn3JUt1zeM3OHkYKdwLmc6Vkxfc7XnSgAoY4bJSKD0Hhm2=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Kebun%20Teh%20Malabar&query_place_id=ChIJ8z7hDUiXaC4RUR7zwMtms1c,,google_maps_extractor_2026_05_19,Kebun Teh Malabar,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-154,Kampung Singkur,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPBIg3Zv3fK03iE1pfVTIwN6vs-aK-f2tvJxFEdQ_8ciDYRlncFq0dyzgq-EhDNkbvqGqsPK7KGvS7DxyROMXANmB-98WpHoxCYfBmxFVqYf34SZTQzdZT7KOODJ0hMbWcq2y72A=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Kampung%20Singkur&query_place_id=ChIJdQN55k-RaC4RBWBt1MAIMP0,https://kampungsingkur.com/,google_maps_extractor_2026_05_19,Kampung Singkur,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-155,Curug Panganten,False,,,,,Jl. Curug Panganten,0.9091,manual_reject,missing,"Road/route result, not destination-level media."
LOC-156,Gunung Artapela,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGM6EcPoJZwwYZA7PxEIG043W4Fxk_fKbwH0LwjZ0Z6N0KXXV4JnRLUZKZdchqC5STOirD_zT_GTpz0L-HQqLh3MYK6IjzCuTISOHTZV2xwQWGdYKeTYJGu6pLBhH69l00NBjE_=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Gunung%20Artapela&query_place_id=ChIJc9a6qQuWaC4RrqQXaaFG3rI,,google_maps_extractor_2026_05_19,Gunung Artapela,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-157,Hutan Pinus Rahong,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsLZzfiDjexAvuve2kpCxtaYR4KtVJg0zkUzvQEqbCyXgeXXR2CZKlBNTc3-yrFrhNBEpu5I85cSuuB01m6cnAo5wRL4ha9lvPqLHi53RwIO09N8r9C8TLcp0wXmyMNMHv_zBEhw=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Hutan%20Pinus%20Rahong&query_place_id=ChIJzdIdqWGRaC4Rez9P15dQ-9c,,google_maps_extractor_2026_05_19,Hutan Pinus Rahong,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-158,Situ Ninah (Situ Datar),False,,,,,Situ Datar Buana,0.5405,missing,missing,No reliable media match.
LOC-159,Penangkaran Rusa Kertamanah,False,,,,,Penangkaran Rusa Ranca Upas,0.7778,missing,missing,No reliable media match.
LOC-160,Kawah Wayang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHebjuncTT-MzaAUbz48J9rz7JXpMGtQxWu8VV_CE1b9sGwrQT3JxSfjufyiSyvu_F7QtWTFPAWmY-Qe48eSceMz_YkhL2N6cZJnut1OOgkwA5GrgDAVRIIxCcFHokL0liV-heufw=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Kawah%20Wayang&query_place_id=ChIJo82jZk-WaC4RA3QRvVJ0w-E,,google_maps_extractor_2026_05_19,Kawah Wayang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-161,Pemandian Air Panas Cibolang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExBpBIQZjyL5dBmcPrRbBTnSCxOWToSjnD-uhUYVZiqcBKPSLFkchcz3Fo4e6uCZk6fjAZV0FldBuvQzlpdIb4OT-0nabD5x9Kc1cGgWbAO3ytyScP0b30NArvYrxbWLgSKNAn=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Pemandian%20Air%20Panas%20Cibolang&query_place_id=ChIJr63EXQmXaC4RId2jyPRQmp4,,google_maps_extractor_2026_05_19,Pemandian Air Panas Cibolang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-162,Rumah Putih Cukul,False,,,,,Kawah Putih,0.5714,missing,missing,No reliable media match.
LOC-163,Kampung Adat Cikondang,False,,,,,Rumah Adat Cikondang,0.7619,missing,missing,No reliable media match.
LOC-164,Java Preanger Gunung Tilu,False,,,,,Coffee House Gunung Tilu,0.5714,missing,missing,No reliable media match.
LOC-165,Malabar Mountain Coffee Shop & Eatery,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHoQfCtRy8YFO0R4-OcRZbab033_ykSpx4TOypxk6hqwe1FTp-N0gG2H6wOiDQLJSrlThc2GAVXSYbFILA2boMaaIYgrAsRHdqBNsEe2JK05PYOzxZniXCtuybLIzZjAJLIrKbHGEqSNby=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Malabar%20Mountain%20Coffee%20Shop%20%26%20Roastery&query_place_id=ChIJ-5lgZlHEaS4RnsmYS2dkPos,,google_maps_extractor_2026_05_19,Malabar Mountain Coffee Shop & Roastery,0.95,fuzzy_high_confidence,accepted,Fuzzy score above strict acceptance threshold.
LOC-166,Muara Rahong Hills,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIKu4bWB-9C6e2wiZ5z5fGvOVDJkh3MZTgiXYZCGVQwRWcY5mXtTEcbA2DYTjtrQMp6dR2c0cKIaDKJgdEdbYwh46PVilfCWw-NT8DPn3aqa-1iC--rZV0gzscmZ_KstMoNJOW0w=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=MUARA%20RAHONG%20HILL'S&query_place_id=ChIJqXGKqYGRaC4R57bOSsGogx4,https://www.muararahonghills.com/,google_maps_extractor_2026_05_19,MUARA RAHONG HILL'S,0.973,fuzzy_high_confidence,accepted,Fuzzy score above strict acceptance threshold.
