penginapan_id,target_name,property_type,priority,target_latitude,target_longitude,search_query,result_title,categoryName,address,result_latitude,result_longitude,distance_km,name_similarity,totalScore,reviewsCount,url,website,placeId,cid,audit_status
LODGE-00568,Homestay VV&V,guest_house,P1_rating_reviews_missing,-7.1353,107.4067,Homestay VV&V Ciwidey Kabupaten Bandung Jawa Barat Indonesia,HOMESTAY & PENGINAPAN Sederhana (BlueHouse),Hotel,"Kp. Simpang 1, RT.01 RW02, Sukapura, Kec. Cidaun, Kabupaten Cianjur, Jawa Barat 43275, Indonesia",-7.4800755,107.2257256,43.222,0.385,4.8,5.0,https://www.google.com/maps/search/?api=1&query=HOMESTAY%20%26%20PENGINAPAN%20Sederhana%20(BlueHouse)&query_place_id=ChIJnXQStmbVZy4R5HRsrL7U6z0,,ChIJnXQStmbVZy4R5HRsrL7U6z0,4461893771242271972,noisy_candidate
LODGE-00568,Homestay VV&V,guest_house,P1_rating_reviews_missing,-7.1353,107.4067,Homestay VV&V Ciwidey Kabupaten Bandung Jawa Barat Indonesia,Villa Situ Patenggang Bandung Selatan,Vila,"Patengan, Kec. Rancabali, Kabupaten Bandung, Jawa Barat, Indonesia",-7.163743,107.3576813,6.265,0.19,,,https://www.google.com/maps/search/?api=1&query=Villa%20Situ%20Patenggang%20Bandung%20Selatan&query_place_id=ChIJFSXScr-LaC4RLvAaOLKrHsk,https://www.agoda.com/villa-situ-patenggang/hotel/bandung-id.html,ChIJFSXScr-LaC4RLvAaOLKrHsk,14492209432858652718,no_rating_candidate
LODGE-00815,RedDoorz @ ADDA Cabin Pengalengan,hotel,P1_core_rating_price_missing,-7.2,107.5438,RedDoorz @ ADDA Cabin Pengalengan Pangalengan Kabupaten Bandung Jawa Barat Indonesia,The Kabayan Pangalengan Mitra RedDoorz,Hotel,"RG2V+JQF, Warnasari, Kec. Pangalengan, Kabupaten Bandung, Jawa Barat 40378, Indonesia",-7.1984375,107.5444375,0.187,0.431,4.3,3.0,https://www.google.com/maps/search/?api=1&query=The%20Kabayan%20Pangalengan%20Mitra%20RedDoorz&query_place_id=ChIJF5Dku46RaC4RVwRKoiACEh8,https://www.reddoorz.com/en-id/hotel/indonesia/bandung/pangalengan/pangalengan/villa-k-mitra-reddoorz?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,ChIJF5Dku46RaC4RVwRKoiACEh8,2238854303941526615,noisy_candidate
LODGE-00815,RedDoorz @ ADDA Cabin Pengalengan,hotel,P1_core_rating_price_missing,-7.2,107.5438,RedDoorz @ ADDA Cabin Pengalengan Pangalengan Kabupaten Bandung Jawa Barat Indonesia,RedDoorz Sinar Mentari Inn Ciwidey Bandung,Hotel,"WF5P+8F5, Cibodas, Kec. Pasirjambu, Kabupaten Bandung, Jawa Barat 40972, Indonesia",-7.0916875,107.4861875,13.618,0.462,4.6,11.0,https://www.google.com/maps/search/?api=1&query=RedDoorz%20Sinar%20Mentari%20Inn%20Ciwidey%20Bandung&query_place_id=ChIJTVhyX1XtaC4RDW8O6eGH6k0,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/pasirjambu/cibodas/reddoorz-sinar-mentari-inn-ciwidey-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,ChIJTVhyX1XtaC4RDW8O6eGH6k0,5614449289818173197,noisy_candidate
LODGE-00568,Homestay VV&V,guest_house,P1_rating_reviews_missing,-7.1353,107.4067,Homestay VV&V Ciwidey Kabupaten Bandung Jawa Barat Indonesia,Villa Vanirra,Vila,"WC7J+VM5, Lebakmuncang, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973, Indonesia",-7.0853734,107.4317239,6.2,0.231,,,https://www.google.com/maps/search/?api=1&query=Villa%20Vanirra&query_place_id=ChIJcybfZQDzaC4RwAPMEA9u5ek,,ChIJcybfZQDzaC4RwAPMEA9u5ek,16853998191489319872,no_rating_candidate
LODGE-00815,RedDoorz @ ADDA Cabin Pengalengan,hotel,P1_core_rating_price_missing,-7.2,107.5438,RedDoorz @ ADDA Cabin Pengalengan Pangalengan Kabupaten Bandung Jawa Barat Indonesia,RedDoorz Syariah @Eco Pesantren Daarut Tauhid,Hotel,"Komplek eco pesantren daarut tauhid, Jl. Cigugur Girang No.229 1A No B8, Cigugur Girang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559, Indonesia",-6.838332,107.5834737,40.453,0.533,4.9,51.0,https://www.google.com/maps/search/?api=1&query=RedDoorz%20Syariah%20%40Eco%20Pesantren%20Daarut%20Tauhid&query_place_id=ChIJGXWDq53haC4RxK24QYY3pEg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung-barat/parongpong/parongpong/reddoorz-syariah-eco-pesantren-daarut-tauhid?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,ChIJGXWDq53haC4RxK24QYY3pEg,5234369716679126468,noisy_candidate
LODGE-00815,RedDoorz @ ADDA Cabin Pengalengan,hotel,P1_core_rating_price_missing,-7.2,107.5438,RedDoorz @ ADDA Cabin Pengalengan Pangalengan Kabupaten Bandung Jawa Barat Indonesia,Hotel Damanaka,Hotel,"Jl. Raya Pangalengan No.281 KM.39, Margamulya, Kec. Pangalengan, Kabupaten Bandung, Jawa Barat 40378, Indonesia",-7.1730677,107.572791,4.382,0.267,3.5,725.0,https://www.google.com/maps/search/?api=1&query=Hotel%20Damanaka&query_place_id=ChIJRbVaR_-TaC4RQo8C85Q3M78,,ChIJRbVaR_-TaC4RQo8C85Q3M78,13777416797928197954,noisy_candidate
LODGE-00491,Baraya Homestay,guest_house,P1_core_rating_price_missing,-7.1842,107.5617,Baraya Homestay Pangalengan Kabupaten Bandung Jawa Barat Indonesia,Baraya Travel Soreang,Biro Perjalanan dan Wisata,"Jl. Raya Soreang - Banjaran No.323, RT.03/RW.14, Soreang, Kec. Soreang, Kabupaten Bandung, Jawa Barat 40911, Indonesia",-7.03052,107.531675,17.407,0.556,4.1,127.0,https://www.google.com/maps/search/?api=1&query=Baraya%20Travel%20Soreang&query_place_id=ChIJY8PUmIvtaC4RA_P5MzxjWo0,https://baraya-travel.com/contact,ChIJY8PUmIvtaC4RA_P5MzxjWo0,10185562617473004291,noisy_candidate
LODGE-01621,OYO 94030 Ar Guest House Syariah,guest_house,P1_rating_reviews_missing,-7.0344,107.5457,OYO 94030 Ar Guest House Syariah Bandung Jawa Barat Indonesia,OYO 94030 Ar Guest House Syariah,Rumah,"Gandasari, Kec. Katapang, Kabupaten Bandung, Jawa Barat, Indonesia",-7.03442,107.5457306,0.004,1.0,,,https://www.google.com/maps/search/?api=1&query=OYO%2094030%20Ar%20Guest%20House%20Syariah&query_place_id=ChIJVVWpvEDsaC4R6WKBSf3V0y4,https://br.bluepillow.com/search/67a23c8f905c444f2d07439f?dest=ago&cat=Vacation+rental+(other)&lat=-7.03442&lng=107.54573&language=pt,ChIJVVWpvEDsaC4R6WKBSf3V0y4,3374275829667291881,no_rating_candidate
LODGE-00492,Homestay Bumina EENK Bandung Pangalengan,guest_house,P1_core_rating_price_missing,-7.2329,107.5215,Homestay Bumina EENK Bandung Pangalengan Pangalengan Kabupaten Bandung Jawa Barat Indonesia,Buminanienie Family Guest House,Motel,"Jl. Wira Angun Angun No.15, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9045008,107.6144082,37.928,0.381,4.1,172.0,https://www.google.com/maps/search/?api=1&query=Buminanienie%20Family%20Guest%20House&query_place_id=ChIJJ7hZd0nmaC4Rc06FPKQ01ms,http://buminanienieguesthousebandung.zoombookdirect.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,ChIJJ7hZd0nmaC4Rc06FPKQ01ms,7770456087069019763,noisy_candidate
LODGE-01640,Easton Park Residence Naffi Rooms by Mustika,hotel,P1_core_rating_price_missing,-6.9361,107.7653,Easton Park Residence Naffi Rooms by Mustika Bandung Jawa Barat Indonesia,Easton Park Apartment by Mustika,Apartemen sewa liburan,"Jl. Raya Cibeusi, Cibeusi, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363, Indonesia",-6.9369442,107.7648131,0.108,0.657,4.1,47.0,https://www.google.com/maps/search/?api=1&query=Easton%20Park%20Apartment%20by%20Mustika&query_place_id=ChIJPV4YqaLFaC4RXEI2NIMA5IA,https://www.eastonparkresidence.com/,ChIJPV4YqaLFaC4RXEI2NIMA5IA,9287548895061492316,noisy_candidate
LODGE-01640,Easton Park Residence Naffi Rooms by Mustika,hotel,P1_core_rating_price_missing,-6.9361,107.7653,Easton Park Residence Naffi Rooms by Mustika Bandung Jawa Barat Indonesia,Apartement Easton Park By Yunus,Hotel,"Jl. Raya Jatinangor No.80, Cibeusi, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363, Indonesia",-6.9359931,107.7649807,0.037,0.435,4.7,259.0,https://www.google.com/maps/search/?api=1&query=Apartement%20Easton%20Park%20By%20Yunus&query_place_id=ChIJWzXLIIvFaC4RDIxo-YZ2DW4,,ChIJWzXLIIvFaC4RDIxo-YZ2DW4,7930124840951385100,noisy_candidate
LODGE-00591,Tiara Guest House,guest_house,P1_rating_reviews_missing,-6.7975,107.1724,Tiara Guest House Padalarang Kabupaten Bandung Barat Jawa Barat Indonesia,Studio7 Parahyangan - Guest House,Hotel,"Jl. Parahyangan Raya, Kertajaya, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553, Indonesia",-6.8590443,107.4841166,35.089,0.708,4.6,160.0,https://www.google.com/maps/search/?api=1&query=Studio7%20Parahyangan%20-%20Guest%20House&query_place_id=ChIJwXk2rKnlaC4RI6JKyvamW74,https://www.instagram.com/studio7.coliving/,ChIJwXk2rKnlaC4RI6JKyvamW74,13716740668973031971,noisy_candidate
LODGE-01543,OYO 944 Doorman Residence,hotel,P1_rating_reviews_missing,-6.918,107.5996,OYO 944 Doorman Residence Bandung Jawa Barat Indonesia,Hotel Doorman Guest House,Hotel,"Jl. Durman No.49, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40181, Indonesia",-6.9175266,107.599714,0.054,0.52,4.6,335.0,https://www.google.com/maps/search/?api=1&query=Hotel%20Doorman%20Guest%20House&query_place_id=ChIJWYDefiTnaC4RQVP1gDVmvO8,https://www.oyorooms.com/h/59016?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG061&latitude=-6.91797&longitude=107.5996&locale=id,ChIJWYDefiTnaC4RQVP1gDVmvO8,17274794650669241153,noisy_candidate
LODGE-00427,Salsabilla Guest House Syariah by Oyo,guest_house,P1_core_rating_price_missing,-6.8871,107.5225,Salsabilla Guest House Syariah by Oyo Cimahi Jawa Barat Indonesia,Zameena Guest House,Hotel,"Jl. Jend. H. Amir Machmud No.578, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40526, Indonesia",-6.8689136,107.5278444,2.107,0.528,3.6,441.0,https://www.google.com/maps/search/?api=1&query=Zameena%20Guest%20House&query_place_id=ChIJ19-t9F3kaC4RXmtQubu2424,,ChIJ19-t9F3kaC4RXmtQubu2424,7990431081269586782,noisy_candidate
LODGE-00427,Salsabilla Guest House Syariah by Oyo,guest_house,P1_core_rating_price_missing,-6.8871,107.5225,Salsabilla Guest House Syariah by Oyo Cimahi Jawa Barat Indonesia,High Livin Apartment Baros,Hotel,"Super Block, Jl. Baros No.57 The Edge, Baros, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40521, Indonesia",-6.8974765,107.5369822,1.972,0.267,3.2,123.0,https://www.google.com/maps/search/?api=1&query=High%20Livin%20Apartment%20Baros&query_place_id=ChIJ8YbwE9DlaC4Rl5NzAvKd-Ao,,ChIJ8YbwE9DlaC4Rl5NzAvKd-Ao,790555397352297367,noisy_candidate
LODGE-00427,Salsabilla Guest House Syariah by Oyo,guest_house,P1_core_rating_price_missing,-6.8871,107.5225,Salsabilla Guest House Syariah by Oyo Cimahi Jawa Barat Indonesia,Valore Hotel Cimahi,Hotel,"Jl. Baros No.57 The Edge, Gedung, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40533, Indonesia",-6.8974668,107.5371558,1.987,0.415,4.0,2433.0,https://www.google.com/maps/search/?api=1&query=Valore%20Hotel%20Cimahi&query_place_id=ChIJI19kOa3laC4RBsty0qjbR5A,http://valorebaros.com/,ChIJI19kOa3laC4RBsty0qjbR5A,10396519782939806470,noisy_candidate
LODGE-00781,RedDoorz Resort at Hajeka Pangalengan Bandung,hotel,P1_core_rating_price_missing,-7.1974,107.5447,RedDoorz Resort at Hajeka Pangalengan Bandung Pangalengan Kabupaten Bandung Jawa Barat Indonesia,RedDoorz Resort @ Hajeka Pangalengan Bandung,Hotel,"Warnasari, Kec. Pangalengan, Kabupaten Bandung, Jawa Barat 40378, Indonesia",-7.1973276,107.5448465,0.018,1.0,3.5,6.0,https://www.google.com/maps/search/?api=1&query=RedDoorz%20Resort%20%40%20Hajeka%20Pangalengan%20Bandung&query_place_id=ChIJ1UKSCy6RaC4RqHOB-M-HGEU,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/pangalengan/pangalengan/reddoorz-resort-hajeka-pangalengan-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,ChIJ1UKSCy6RaC4RqHOB-M-HGEU,4978878715355296680,safe_candidate
LODGE-00429,Danapati Homestay,guest_house,P1_core_rating_price_missing,-6.8558,107.4809,Danapati Homestay Padalarang Kabupaten Bandung Barat Jawa Barat Indonesia,Cluster Harris Home Stay & Kos,Hotel jangka panjang,"Jl. H. Haris, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521, Indonesia",-6.8953136,107.538659,7.744,0.489,4.3,351.0,https://www.google.com/maps/search/?api=1&query=Cluster%20Harris%20Home%20Stay%20%26%20Kos&query_place_id=ChIJHwPAM6_maC4RfeZxs4XButI,,ChIJHwPAM6_maC4RfeZxs4XButI,15184661873618445949,noisy_candidate
LODGE-00429,Danapati Homestay,guest_house,P1_core_rating_price_missing,-6.8558,107.4809,Danapati Homestay Padalarang Kabupaten Bandung Barat Jawa Barat Indonesia,OYO 93927 Apartemen Gateway Pasteur By Taufan,Hotel,"Jl. Gn. Batu No.206, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40514, Indonesia",-6.8894372,107.566135,10.126,0.305,,,https://www.google.com/maps/search/?api=1&query=OYO%2093927%20Apartemen%20Gateway%20Pasteur%20By%20Taufan&query_place_id=ChIJqWvn0sDlaC4RCUguwIBJM18,https://www.oyorooms.com/239171/,ChIJqWvn0sDlaC4RCUguwIBJM18,6859907474744297481,no_rating_candidate
LODGE-00015,Lavin Soka Homestay - Tent,guest_house,P1_core_rating_price_missing,-6.7204,107.3809,Lavin Soka Homestay - Tent Padalarang Kabupaten Bandung Barat Jawa Barat Indonesia,Natura Sangkuriang Glamping,Hotel Resor,"Jl. Cibolang, Mahkota Sangkuriang No.B6-A, Tugumukti, Kec. Cisarua, Kabupaten Bandung Barat, Jawa Barat 40551, Indonesia",-6.8041386,107.5487445,20.741,0.157,4.4,7.0,https://www.google.com/maps/search/?api=1&query=Natura%20Sangkuriang%20Glamping&query_place_id=ChIJW6qn_kfjaC4R7332-AOfuD4,,ChIJW6qn_kfjaC4R7332-AOfuD4,4519537065476914671,noisy_candidate
LODGE-00429,Danapati Homestay,guest_house,P1_core_rating_price_missing,-6.8558,107.4809,Danapati Homestay Padalarang Kabupaten Bandung Barat Jawa Barat Indonesia,RedDoorz near Exit Toll Pasteur 4,Hotel,"Jl. Cibogo No.7, Sukawarna, Kec. Sukajadi, West Bandung, Jawa Barat 40164, Indonesia",-6.8905976,107.5790232,11.503,0.222,2.8,79.0,https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Exit%20Toll%20Pasteur%204&query_place_id=ChIJ4xy5KqvnaC4RPuUlAx-9XXM,https://www.reddoorz.com/id-id/hotel/indonesia/pasteur/sukajadi/bandung/reddoorz-near-exit-toll-pasteur-4?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,ChIJ4xy5KqvnaC4RPuUlAx-9XXM,8313008428090254654,noisy_candidate
LODGE-00781,RedDoorz Resort at Hajeka Pangalengan Bandung,hotel,P1_core_rating_price_missing,-7.1974,107.5447,RedDoorz Resort at Hajeka Pangalengan Bandung Pangalengan Kabupaten Bandung Jawa Barat Indonesia,RedDoorz near Exit Toll Moh. Toha,Hotel,"Jl. Moch. Toha No.191, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40243, Indonesia",-6.944577,107.608396,28.978,0.459,4.1,61.0,https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Exit%20Toll%20Moh.%20Toha&query_place_id=ChIJI45YFpLoaC4R_764bn2XaTA,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/regol/moh-toha/reddoorz-near-exit-toll-moh-toha?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,ChIJI45YFpLoaC4R_764bn2XaTA,3488485951359467263,noisy_candidate
LODGE-01543,OYO 944 Doorman Residence,hotel,P1_rating_reviews_missing,-6.918,107.5996,OYO 944 Doorman Residence Bandung Jawa Barat Indonesia,Super OYO 3209 Hegarbudhi Residence,Hotel,"Jl. Hegarbudi Dalam No.1A, 1A, Jl. Hegarbudi Dalam No.1A, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia",-6.8787458,107.5988965,4.366,0.567,4.7,235.0,https://www.google.com/maps/search/?api=1&query=Super%20OYO%203209%20Hegarbudhi%20Residence&query_place_id=ChIJ32aPfRPnaC4RSVm7YORhFFM,https://www.oyorooms.com/ID/99453/,ChIJ32aPfRPnaC4RSVm7YORhFFM,5986517438185560393,noisy_candidate
LODGE-00781,RedDoorz Resort at Hajeka Pangalengan Bandung,hotel,P1_core_rating_price_missing,-7.1974,107.5447,RedDoorz Resort at Hajeka Pangalengan Bandung Pangalengan Kabupaten Bandung Jawa Barat Indonesia,RedDoorz Plus near Pasundan University,Guest house,"Jl. Lengkong Tengah No.1, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia",-6.9277382,107.6128049,30.913,0.478,4.2,172.0,https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20Pasundan%20University&query_place_id=ChIJe63e-OvnaC4RbBQGfe2-OhQ,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/lengkong/karapitan/reddoorz-plus-near-pasundan-university?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,ChIJe63e-OvnaC4RbBQGfe2-OhQ,1457687356621853804,noisy_candidate
LODGE-01575,Kost harian/penginapan peri,guest_house,P1_rating_reviews_missing,-6.9446,107.5953,Kost harian/penginapan peri Bandung Jawa Barat Indonesia,Hotel KOSTAN Kontrakan harian Murah bandung,Pondok,"Jl. Cijerokaso No.27, RT.004/RW.001, Sarijadi, Kota Bandung, Jawa Barat 40151, Indonesia",-6.8720847,107.5795905,8.248,0.419,5.0,2.0,https://www.google.com/maps/search/?api=1&query=Hotel%20KOSTAN%20Kontrakan%20harian%20Murah%20bandung&query_place_id=ChIJByMjTObnaC4RAXQUZZwLHJw,http://bit.ly/kostanmurahbandung,ChIJByMjTObnaC4RAXQUZZwLHJw,11248878735603299329,noisy_candidate
LODGE-01575,Kost harian/penginapan peri,guest_house,P1_rating_reviews_missing,-6.9446,107.5953,Kost harian/penginapan peri Bandung Jawa Barat Indonesia,KOST EKSKLUSIF HARIAN BULANAN,Pondok,"jln Sukamulya indah I no 7, Jl. Sukamulya Indah I No.7, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163, Indonesia",-6.8867649,107.586875,6.498,0.536,4.1,50.0,https://www.google.com/maps/search/?api=1&query=KOST%20EKSKLUSIF%20HARIAN%20BULANAN&query_place_id=ChIJJ-TZ4i7naC4R-nn_SvdFSh8,,ChIJJ-TZ4i7naC4R-nn_SvdFSh8,2254691491869850106,noisy_candidate
LODGE-01575,Kost harian/penginapan peri,guest_house,P1_rating_reviews_missing,-6.9446,107.5953,Kost harian/penginapan peri Bandung Jawa Barat Indonesia,Kost Harian & Bulanan Khusus Putri Dago Bandung,Hotel jangka panjang,"Jl. Bagusrangin No.17B, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.8978456,107.6172772,5.737,0.594,4.3,14.0,https://www.google.com/maps/search/?api=1&query=Kost%20Harian%20%26%20Bulanan%20Khusus%20Putri%20Dago%20Bandung&query_place_id=ChIJDyuUclLmaC4Ri6BnvLNubBo,http://kostbara17b.blogspot.co.id/,ChIJDyuUclLmaC4Ri6BnvLNubBo,1904018460709986443,noisy_candidate
LODGE-01543,OYO 944 Doorman Residence,hotel,P1_rating_reviews_missing,-6.918,107.5996,OYO 944 Doorman Residence Bandung Jawa Barat Indonesia,Hotel O Dago Near Bandung Zoo Formerly Chatter Place,Hotel,"Jl. Dipati Ukur No.57d, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.8905032,107.6164377,3.578,0.375,3.3,109.0,https://www.google.com/maps/search/?api=1&query=Hotel%20O%20Dago%20Near%20Bandung%20Zoo%20Formerly%20Chatter%20Place&query_place_id=ChIJx-thlaPnaC4RkspyvbsNMP4,https://www.oyorooms.com/ID/185994/,ChIJx-thlaPnaC4RkspyvbsNMP4,18316154784504269458,noisy_candidate
LODGE-01543,OYO 944 Doorman Residence,hotel,P1_rating_reviews_missing,-6.918,107.5996,OYO 944 Doorman Residence Bandung Jawa Barat Indonesia,OYO 90617 Rumah Oma Opa,Hotel,"74, Jalan sekehonje RT 002 RW 013 No. 74 Girimekar, Jawa Barat, 40618, Girimekar, Kec. Cilengkrang, Kabupaten Bandung, Jawa Barat 40619, Indonesia",-6.8927232,107.6972634,11.141,0.417,4.5,99.0,https://www.google.com/maps/search/?api=1&query=OYO%2090617%20Rumah%20Oma%20Opa&query_place_id=ChIJk2UXjQ3daC4RuesEvfF3-F4,https://www.oyorooms.com/ID/114749/?utm_source=GMB_ID&utm_medium=Organic&utm_campaign=ID_KUB026&latitude=-6.8927283501528&longitude=107.69727056846&locale=id,ChIJk2UXjQ3daC4RuesEvfF3-F4,6843351513931508665,noisy_candidate
