penginapan_id,name,property_type,property_type_final_after_p3,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,amenities,primary_image_url,link,data_quality_score,data_quality_label,completion_score,completion_priority,completion_flags,recommended_completion_actions,completion_route,scrape_ready,manual_check_needed,completion_note,primary_exact_name_duplicate_count,primary_exact_name_duplicate_flag
LODGE-01640,Easton Park Residence Naffi Rooms by Mustika,hotel,hotel,-6.9361,107.7653,kota_bandung,,,,,0,,Belum tersedia,missing_review_confidence,,https://dimg04.c-ctrip.com/images//1z63y12000r3ikbgg17E0.png_Mtrip_D.jpg,https://www.trip.com/hotels/detail/?hotelid=133368695&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite,0.5,medium,0.429,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00815,RedDoorz @ ADDA Cabin Pengalengan,hotel,hotel,-7.2,107.5438,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,,https://dimg04.c-ctrip.com/images//0224412000sbsuip9BDE1_Mtrip_D.jpg,https://www.trip.com/hotels/detail/?hotelid=133901185&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite,0.45,medium,0.429,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00635,Camping hutan pinus singkur rahong - Tent,vacation_rental,vacation_rental,-7.1848,107.5474,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Cocok untuk anak; Perapian; Bebas asap rokok; Parkir gratis,https://static.cupid.travel/hotels/545443034.jpg,https://www.bluepillow.com/search/662643944338d48a8fc77edc?dest=bkng&cat=House&lat=-7.18484&lng=107.54742&language=en,0.7,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00233,Kawoeng kabin - Tent,vacation_rental,vacation_rental,-6.804,107.5492,cimahi_baros_pasteur,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; Cocok untuk anak; Penghangat; Bak air panas; Kolam renang di dalam ruangan; Bebas asap rokok; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/752639106.jpg?k=0c2cfaaccdf3e0b06adc6605b36acf5e1bf6fa962226f2172e8e00f1f34b9c4a&o=&a=1538557,https://www.bluepillow.com/search/695e99f7ac408a6eb70badd6?dest=bkng&cat=House&lat=-6.80401&lng=107.54918&language=en,0.7,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00647,SHAKILLA HOUSE 4 PESONA SYARIAH CIANJUR,vacation_rental,vacation_rental,-6.8337,107.114,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/28168892/0/90c4b7c761ba7a625114dd3af475c37f.jpg?ca=22&ce=0,https://www.agoda.com/shakilla-house-4-pesona-syariah-cianjur/hotel/puncak-id.html,0.7,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00663,ALI1 Pondok Orange 1 Ciwidey,vacation_rental,vacation_rental,-7.1462,107.3891,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Dapur; TV Kabel; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/25688809/0/62bfbd6896ced797d95e04eba8f1219c.jpg?ce=0&s=312x,https://www.bluepillow.com/search/61828a959e3163a56a2791ba?dest=ago&cat=Vacation+rental+(other)&lat=-7.1462&lng=107.38909&language=en,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00664,ALIFA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR,vacation_rental,vacation_rental,-6.8236,107.1221,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/51950075/0/0ccb3d3206514cc876772588d1b965da.jpg?ce=0,https://www.agoda.com/alifa-shakilla-house-3-limbangansari-cianjur/hotel/puncak-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00665,ALLIKA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR,vacation_rental,vacation_rental,-6.8235,107.1219,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Dapur; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/31266067/0/95573f02fc0f63e50709a53df4b68dd8.jpg?ca=29&ce=0,https://www.agoda.com/allika-shakilla-house-3-syariah-limbangan-cianjur/hotel/puncak-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00666,ALLIKA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR,vacation_rental,vacation_rental,-6.8233,107.1218,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; Papan setrika; Dapur; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/31266067/0/da5e5859ccb1bf40ee0d4108b51131ed.jpg?ca=29&ce=0&s=312x,https://www.bluepillow.com/search/62de8b54de4e4eebed146ebf?dest=ago&cat=apartment&lat=-6.8233&lng=107.12181&language=en,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00273,Ace Inn at KBP near IKEA Wahoo Yogya Junction KBP,vacation_rental,vacation_rental,-6.8659,107.4565,cimahi_baros_pasteur,,,,,0,,Belum tersedia,missing_review_confidence,Balkon; Bak air panas; Dapur; Microwave; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/59788011/0/9237dee79c509b19d7dae5bfeeba09af.jpg?ce=0,https://www.agoda.com/brand-new-staycation-home-in-kbp/hotel/bandung-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00669,Allika Shakilla House 3 Limbangansari Syariah,vacation_rental,vacation_rental,-6.8236,107.1219,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxRB9RGiwGBr5yZxbwm2f0tEOfO1u-hw9OVQvthL-Lo5KQUKgvMLemVj_c0I1-KKDdzVri1M42xUkrx5691TdHFeKFKWq3Sf6RIfWFHXQcA==.jpg,https://www.booking.com/hotel/id/allika-shakilla-house-3-limbangansari-syariah.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14756186&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14756186_grp-2_gendate-20260524,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00275,Amazing Comfy House in Bandung,vacation_rental,vacation_rental,-6.8647,107.4558,cimahi_baros_pasteur,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; TV Kabel; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/527643624.jpg?k=0cd61a58e339808836e29d09a58eccbea7df77d348449650d0ace50b0fdaeb5b&o=&s=312x,https://www.bluepillow.com/search/65e2339f93553be8f5582fa0?dest=ago&cat=Vacation+rental+(other)&lat=-6.86474&lng=107.45581&language=en,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00671,Argapuri Resort,vacation_rental,vacation_rental,-7.1128,107.4585,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Kolam renang luar; TV Kabel,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZqYGlk2Ip2EQ8J0uXVsRt-jH_uFr2QquFiQ7ZMIfFpaSkKyJi8YnoBhf2PTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVsLB5Ip-_d7po4WFPszFWsfHTv-Y8FQkOGVvzZQ3nCUquEZUr_G51U7Tt8CQ80VMe_oUmplwhVovA,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D2013767%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00672,Arjuna,vacation_rental,vacation_rental,-7.1113,107.4968,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Balkon; Dapur; Pemanggang luar ruang; Kolam renang luar,https://pix8.agoda.net/hotelImages/58295408/0/221aa01068ffe83c0a0eeebd10c72778.jpg?ce=0,https://www.agoda.com/arjuna/hotel/bandung-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00673,Arjuna cottage rafting - Tent,vacation_rental,vacation_rental,-7.1897,107.5519,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Ranjang bayi; Pemanggang luar ruang; Bebas asap rokok,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/518665785.jpg?k=e4dc249bfcd259cc2c3a694edf133772f77d94d56f803bdf3347ca64d414a0e0&o=,https://www.bluepillow.com/search/65ca0cca671b07d23c6b9d5e?dest=bkng&cat=House&lat=-7.18965&lng=107.55187&language=en,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00281,Azalea 1 - Private Glamping,vacation_rental,vacation_rental,-6.8042,107.5481,cimahi_baros_pasteur,,,,,0,,Belum tersedia,missing_review_confidence,Bak air panas; Pemanggang luar ruang; Parkir gratis,https://pix8.agoda.net/hotelImages/66107265/0/78cf59e13c96fc3a4ae5da061abf183f.jpg?ce=0,https://www.agoda.com/azalea-1-private-glamping/hotel/pasirlangu-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00675,Bima,vacation_rental,vacation_rental,-7.1113,107.4969,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Balkon; Dapur; Pemanggang luar ruang; Kolam renang luar; Parkir gratis,https://pix8.agoda.net/hotelImages/58295158/0/4677b92cd5f5e4bd3e73db93cf7e4faf.jpg?ce=0,https://www.agoda.com/bima/hotel/bandung-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00676,Bisma,vacation_rental,vacation_rental,-7.1114,107.4968,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Balkon; Pemanggang luar ruang; Kolam renang luar; Parkir gratis,https://pix8.agoda.net/hotelImages/58295543/0/221aa01068ffe83c0a0eeebd10c72778.jpg?ce=0,https://www.agoda.com/bisma/hotel/bandung-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
LODGE-00283,Bumi Castle Luxury Living di Kota Baru Parahyangan,vacation_rental,vacation_rental,-6.8678,107.4542,cimahi_baros_pasteur,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; Papan setrika; Dapur; TV Kabel; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/601714401.jpg?k=e3f7de1a2e1cddaba478606cf6db2be2fa463f1a35731267ef508e4de5d88e01&o=&s=312x,https://www.bluepillow.com/search/67a24118905c444f2d0a98c5?dest=ago&cat=Vacation+rental+(other)&lat=-6.86777&lng=107.45422&language=en,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00284,Bumi Castle Luxury Living di Kota Baru Parahyangan,vacation_rental,vacation_rental,-6.8681,107.4545,cimahi_baros_pasteur,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; Dapur; Microwave; Kompor; Bebas asap rokok,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxRRyvo7Jt9zce_W4HaQl1L5wf_JF4vYG9vZzIImfe6fF6tU4gjWcJi0AHV3eFM9sKYdkO9pX-MYcEwAIUwsIfFBdJ5FxzxGhis77DjAthQ==.jpg,https://www.booking.com/hotel/id/bumi-castle-luxury-living-di-kota-baru-parahyangan.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12885276&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12885276_grp-0_gendate-20260524,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00677,Cabin 97,vacation_rental,vacation_rental,-7.0877,107.4778,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/47416535/0/cc8435ed6fc46761f92c97de48a60087.jpg?ce=0&s=312x,https://www.bluepillow.com/search/65e2266493553be8f55669b1?dest=ago&cat=Vacation+rental+(other)&lat=-7.08774&lng=107.47775&language=en,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,1,False
