review_target_id,penginapan_id,parent_penginapan_id,name_target,title,reviewId,stars,cleaned_text_for_sentiment,hotel_sentiment_prediction,hotel_review_sentiment_score,hotel_review_sentiment_confidence,proba_negatif,proba_netral,proba_positif
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT2toTlFsOWZMVjg1UTBaMldEWTJTVE5CT1VwR1FuYxAB,1.0,"Jgn ekspektasi tinggi klo nginep disini apalagi pas high season, apartemen superior fasilitasnya minim bgt melebihi standart room , ga ada bedanya 🥴 petugas bisanya minta maaf doang tanpa ada solusi, kapoklah..",Negatif,-0.2270687954327928,0.5753479285427365,0.5753479285427365,0.07637293834731963,0.34827913310994374
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT25JMmVuTlpZVXc1TlhsTFJsa3hkV3h0U0hoV2NWRRAB,4.0,"Walau tidak di pusat kota, namun dekat kawasan wisata, pasar (modern dan traditional), sekolah dan rumah sakit",Positif,0.778075358781126,0.8300098601300369,0.0519345013489109,0.11805563852105243,0.8300098601300369
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT2pOYU1uUjJNbTlXZFd4SmFXSkxSelpHTTBsME4wRRAB,2.0,"Parkir nya tidak jujur selalu nembak harga tidak scan karcis parkir. Org parkir nya yg agak gemuk gemuk, di minta bill parkirnya malah tulis manual. Nanti saya kirim yah poto org nya. Masa iyah 2 jam motor 8rbu, bukan masalah uang nya tapi kejujuran dan profesionalitas nya",Negatif,-0.8399913415018171,0.8889044680948218,0.8889044680948218,0.06218240531217316,0.04891312659300478
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT2xKdGJrUnZNSFYyVTNSWWRsQkhXR294WmxGNU1XYxAB,1.0,"kamar bau asap rokok,kasur nya ga layak pakai sama di kamar mandi banyak ulat",Negatif,-0.8619274945233588,0.8767784726429584,0.8767784726429584,0.10837054923744245,0.014850978119599513
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT2tGT1JHSmthMjQxVld0ck5pMVlRaTAyYldkeWJsRRAB,1.0,"Harga di bawah 200 parkiran hampir 50 rbu bangke,air minum ga di kasih,handuk harus bolak balik ngambil ke bawah Jangan pernah ke sini",Negatif,-0.20218866906687943,0.5720679764521902,0.5720679764521902,0.05805271616249915,0.3698793073853108
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT25Ka1IyVkljbEJGTWxaR1pEQnhVa0o0UTBkd1VIYxAB,1.0,"Harusnya konfirmasi kalau dibatalkan uang tidak bisa kembali, hotel ga jelas. Ngomongnya kalau pembatalan uang bisa kembali (refund) paling lama satu minggu, pembohong. Biaya parkir mahal. Suasana kamarnya horor, tidak terawat, kasur jelek udah reot, tv burem semua gabisa ditonton, kamar mandi banyak kerak, pelayanan lama.",Negatif,-0.9552980313672137,0.9607732137482446,0.9607732137482446,0.03375160387072438,0.0054751823810309875
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT2t4bGJubGZhV1ZYTjJFeVZYZGlNbDlaZURZM01HYxAB,1.0,Ga rekomendasi,Negatif,-0.9061688248781559,0.9493400577214725,0.9493400577214725,0.007488709435210914,0.043171232843316636
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT201T1Jtc3pUVzVFY25GVU1reHZWVzlCWm5STWVVRRAB,1.0,"Struck parkir scam saya masuk cuma 3 menit malah jadi keitung 11 menit Pas diliat ternyata struck parkirnya 8 menit lebih awal dari waktu sebenarnya,",Negatif,-0.18668574059773752,0.564615375859702,0.564615375859702,0.057454988878333516,0.3779296352619645
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT2xST01YZFNNbDlxVEhSamFrbDBVakpHVWxwcmEzYxAB,1.0,"Hotel iyuh, kaya hotel remang-remang. Kasur jaman jahiliah masih dipake, kasur udah cekung dan per per-an udah kerasa bikin badan sakit. Harga segitu seharusnya sudah dapat pelayanan yang baik, fasilitas yang bagus ya setidaknya kasurnya itu loh ganti kek udah ga layak pakai. Nyesel nginep sini, niat hati istirahat supaya badan enak malah bikin sakit badan.",Negatif,-0.9226083849835518,0.9398143798448976,0.9398143798448976,0.042979625293756665,0.0172059948613458
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT2s5UE9GVlBXV3BSZUhOcFdVeGpjMmhMYjJORVFVRRAB,2.0,"Ga expect banyak si dari apart under 200, bau apek, kasur agak gatel, hawanya agak serem mungkin karna apartement tua. Bisa ini kalo di perbaiki semua, mulai dari kebersihan beri wangi2an, soalnya lokasi strategis sayang kl ga dirawat.",Positif,0.5552882287222415,0.6901651120153875,0.1348768832931461,0.1749580046914663,0.6901651120153875
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT201dVJYWmZNVXBZTjFveFJFRk5aRnBCZEhoRE5HYxAB,5.0,Nyaman tenang,Positif,0.9964799309557866,0.9965662992324238,8.636827663725406e-05,0.0033473324909390175,0.9965662992324238
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT21jNE5ra3lRbWxUYUZCNVVEZENXbmhSY0dabE5tYxAB,1.0,"Pengalaman yg sama sekali tidak pernah saya alami di Apartemen ini, bukan Hotel yaa... Krn saudara saya ada disini, saya parkir mobil biasanya bisa harian, tapi hari ini, tgl 24-11-2025, Parkir kendaraan disuruh bayar per jam, jadi saya tidak berani invest di Apartemen Emerald ini. Kan gila Ajja, biasanya bisa parkir harian, disuruh bayar per jam. (SANGAT KECEWA) HATI² YG MAU INVEST DSANA. ❌❌❌",Negatif,-0.8918741965511758,0.9317463448107907,0.9317463448107907,0.02838150692959461,0.03987214825961488
PHREV-20260605-0126,LODGE-00861,LODGE-00861,Apartemen Emerald Tower,Apartemen Emerald Tower,Ci9DQUlRQUNvZENodHljRjlvT2s1Qk5HSTJZMUYwZFVoTFgwdDFlSEYxVTBkdlZIYxAB,1.0,"keamanan sangat tidak aman helm hilang saat diparkir, ketika ditanya pihak parkir gak mau tanggung jawab",Negatif,-0.9250445103460883,0.9423823118197695,0.9423823118197695,0.04027988670654927,0.017337801473681195
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT21KM1ZHNDNUV1JLVlV0WE1rUm9hR0ZIVVc5cU1rRRAB,5.0,Lokasi yang strategis,Positif,0.9458145715135103,0.9484756109874107,0.002661039473900404,0.048863349538688754,0.9484756109874107
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT2tWcVpreElYMkpHTFdFNVNuRlRRV3RvTTIxMGMxRRAB,3.0,"tempat parkir sangat sulit dan tidak ada petugas yg mengarahkan lift hanya berfungsi 1 dari 3, alhasil harus nunggu lama dan berdesakan lingkungan cukup kumuh culture nya cukup tidak nyaman untuk kamar sepertinya tergantung pengelola, saya dapet dari side room, kamarnya luar biasa tidak nyaman, bau, aroma gak sedap, seprai cover bantal selimut tidak diganti dan banyak bercak, lampu utama redup, lampu kamar mandi mati, dapur kotor, gelas berkerak, maaf tapi ini fakta kamar SA.07.07",Negatif,-0.8759069935682797,0.8809094426623939,0.8809094426623939,0.1140881082434918,0.00500244909411417
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT2pObVN6RkhXVU5XTUY5NU1sUmlaamN6Vm1OQ2NHYxAB,5.0,Nya man aman,Positif,0.9378493311573531,0.9631496722194455,0.025300341062092287,0.01154998671846228,0.9631496722194455
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT21OcFR6ZEpZVE0yVEd0T1pVUXpSbkZmVmtvNE1WRRAB,1.0,"Keluar parkir motor sengaja diperlama dan diperlambat agar waktu free parkir terlewati, sehingga harus bayar, merugikan pengantar paket! Parah lu!",Negatif,-0.6374940585862421,0.7439661261963638,0.7439661261963638,0.1495618061935145,0.10647206761012173
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT21wNFZ6UlZSblZyU0ZaT1ptTkhiRVYxZUdOSGNuYxAB,1.0,"Parkir motor sengaja dibuat lama oleh petugas nya, dengan memperlambat keluar motor sehingga durasi free parkir terlewati, trik aja ini buat menambah pemasukan! Sangat merugikan ojol, atau pengantar barang karena biaya parkir tidak diganti, apalagi biasanya pengirim/penerima belum siap dan lama nunggu nya! ,,🤪🤪🤪🤪🤪",Negatif,-0.47773237493311926,0.6268474281982955,0.6268474281982955,0.22403751853652845,0.1491150532651763
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT210eVVEWmlTQzFtZEd4bWNEVnZOV3hKTkZsVGFYYxAB,1.0,"Parkir keluar motor sengaja diperlambat agar melewati durasi free, agar tetap bayar, bagi kami kurir sangat merugikan karena biaya parkir tidak diganti!!",Negatif,-0.5833554188545194,0.7556160634539901,0.7556160634539901,0.0721232919465389,0.17226064459947082
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT25rNFEyWjNZWE5VUTNoSFlWZEdYemhoUkU1Vk1HYxAB,1.0,"bayak yg kena penipuan lewat aplikasi disni, dan ternyata sering kata petugasnya tp g di tangani, jdnya ditawarin langsung unitnya tp kamarnya jelek bau asep rokok , cat dah kotor kusam , lantai kotor kaca dan balkon kotor jg, kamar mandi showernya nyalanya g kenceng, sprei bantal bau kaya g pernah dicuci",Negatif,-0.9397416095431393,0.9429683797600558,0.9429683797600558,0.053804850023027914,0.0032267702169164296
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT21sS1kzUmxVM0ZMZUdvNFZVcEhiV2R1ZUdOQ0xVRRAB,4.0,"Lokasi menginap disini cukup oke untuk budget 200-500rb an, kecuali weekend dan hari raya, asal dapat agent property yang oke, kamarnya pun bisa dapat yang lebih enak dari hotel, tapi kalau dapat agent yang kurang oke, pasti geleng-geleng kepala.",Positif,0.578750267324588,0.7249481293556118,0.1461978620310238,0.1288540086133642,0.7249481293556118
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT2xJMlRsVldObXBaUW5scU0xZEVaakZaZDFCemJXYxAB,1.0,"Aku dah pesen di agoda tiba""di batalin dan uang tdk kembali",Negatif,-0.9038958323924984,0.9344779981891466,0.9344779981891466,0.03493983601420535,0.03058216579664816
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT2xsblVqbHNURzgyYkZaRlpXTjNUM1JNUWtSRlIzYxAB,5.0,"Good experience. Nyaman bgt. Butuh kartu akses untuk naik, jadi bisa nolak org yang datang. Tinggal 1 bulan disini karna lagi renov rumah. Dan ini adalah keputusan terbaik saya. Sayangnya cuma 1. Lift sering rusak.",Positif,0.7106426213566679,0.8146317113446903,0.10398908998802239,0.08137919866728736,0.8146317113446903
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT2psWVVWaGxka3BXVkZobVRUbGtUbUppVEV4TVVXYxAB,1.0,Di apartemen itu ada yg namanya Tiara gak ya? chek in tadi malam Tgl 26-27 april 2026 Soalnya dia habis ngajakin chek in suami temen saya,Positif,-0.04071194593520072,0.4515881803974089,0.4515881803974089,0.13753558514038286,0.41087623446220817
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT214TVZHVk9SbVYyVWtGSE5EVlFjVEozVjFoRFZuYxAB,1.0,"hati² penjaga pintu parkir keluarnya ada yg nakal, tdk jujur. masuk ke situ keterangan 10 gratis tp ada oknum penjaga parkir nya. belum 5 menit udh di suruh bayar",Negatif,-0.2877968982192499,0.5717472998009097,0.5717472998009097,0.14430229861743052,0.28395040158165974
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT25Vd1NIRjRhSE53VWpJeFUyTnBiR2sxWm05MWRYYxAB,5.0,"Tarif parkir telah di perbaiki, ok.",Positif,0.42961840216311886,0.6080938895937502,0.17847548743063132,0.21343062297561818,0.6080938895937502
PHREV-20260605-0036,LODGE-01446,LODGE-01446,Gateway Apartment Cicadas by DB Property,Gateway Apartment Cicadas by DB Property,Ci9DQUlRQUNvZENodHljRjlvT25sWlJ6TnRlRWRmWm1SdlNubDZORGd0YmxBMFpWRRAB,2.0,"Sering susah parkir apalagi libur, disini kayak kuburan mobil mercy. Lift juga dr 3 cuma 1 yg operasional",Negatif,-0.1716792926375546,0.41791562562360546,0.3768818335069746,0.41791562562360546,0.20520254086941997
PHREV-20260605-0161,LODGE-01257,LODGE-01257,High Livin Apartment Asia Afrika,High Livin Apartment Asia Afrika,Ci9DQUlRQUNvZENodHljRjlvT25BelUyTktURTh6VTBoS2JsTkpSWFJhY0RWeVQzYxAB,1.0,"Baru masuk kamar listrik sudah padam, token nya tidak dimonitoring ,,, Padahal sudah jauh2 hari booking Sprei, bantal bau dan kotor Kamar mandi tdk layak Secara keseluruhan ,,, sangat kecewa, tidak terawat ,,, tidak ada nilai jual sama skali Masuk jam stengah 3 sore,, jam 9 malam ahirnya cabut ,, tanpa bisa partially refunded Mohon maap saya kasih bintang 1 Semoga ada perbaikan ,,, untuk pengunjung berikutnya UNIT BLOK C",Negatif,-0.9454869700231093,0.950648612570921,0.950648612570921,0.04418974488126721,0.005161642547811746
PHREV-20260605-0161,LODGE-01257,LODGE-01257,High Livin Apartment Asia Afrika,High Livin Apartment Asia Afrika,Ci9DQUlRQUNvZENodHljRjlvT2tNd2NubGpWRmN3YVU1RFUwczFOSFpXUTNSa1QzYxAB,3.0,High Livin Apartment Asia Afrika,Positif,0.27075522538075547,0.6481383529715137,0.0405532108238654,0.6481383529715137,0.3113084362046209
PHREV-20260605-0161,LODGE-01257,LODGE-01257,High Livin Apartment Asia Afrika,High Livin Apartment Asia Afrika,Ci9DQUlRQUNvZENodHljRjlvT2s5aFptNWlXWGhhZUhkck5YaG1WbXBIY0hZME5IYxAB,1.0,"Nyesel gak baca2 review sblm booked, trnyata mostly nge - rated jelek dan emang iya wkwkkw: AC 1 di ruang tengah aja, dah gitu kayaknya di - timer dri pusat jdi per 2 jam sekali mati, udh diotak atik lewat remotnya jg tetep aja mati, trus ruangannya bauu, bau apek pel kotor gitu dah ama makin malem jdi bau pesing ntah drimana. Boro - boro ada anduk, sikat gigi sabun shampo, pemanas aer buat nyeduh2, dll dah, wastafel aja kerannya mati, shower bocor, saluran air di km mandi mampet hwhwhwhw. Anduk ada si, 1 doang dan dekil jdinya buat keset km mandi. Yes, kesetnya gak ada wowkowksok. Tempat sampah jg gak ada dongs. Trus Ada 2 kamar, yg 1 kasur king yg 1 kasurnya bunk bed. Yg bunk bed penyangganya ngeri gitu deh,berisik kriet kriett tiap gerak. Ada sih spreinya, gak bau juga kalii ini. Sinyal lemot, wifi gak dapet. Yg ada cuma kasur bantal sprei sofa TV kulkas AC 1 wc shower udeh. WCnya juga rada bau. Udh banyak kritik tapi gak ada perbaikan juga sih ya.. Luar binasa, buat apa didirikan. Oh iya ini dapet di tower C ya",Negatif,-0.8914774752327578,0.8966270373813678,0.8966270373813678,0.09822340047002223,0.0051495621486101
PHREV-20260605-0161,LODGE-01257,LODGE-01257,High Livin Apartment Asia Afrika,High Livin Apartment Asia Afrika,Ci9DQUlRQUNvZENodHljRjlvT2xoelJUWk5XRWQxYmtKUGNFcEdjbVYwWkZoblUwRRAB,1.0,"Memang tempat strategis, tapi kamar tidak sesuai dengan foto yang dikasih. Kotor, handuk satu dikasih, padahal untuk 4 orang, dan nggak bisa dipakai karena bau. Sepray tidak diganti, peralatan makan hanya satu piring plastik, air minum tidak ada. Minus banyak, padahal harga bintang 4.",Negatif,-0.8715020589471522,0.8889841887373363,0.8889841887373363,0.09353368147247951,0.017482129790184105
PHREV-20260605-0161,LODGE-01257,LODGE-01257,High Livin Apartment Asia Afrika,High Livin Apartment Asia Afrika,Ci9DQUlRQUNvZENodHljRjlvT2tkVk9WRmhTMUZaYUVkck9ESkViWEExU3pWSGNtYxAB,1.0,Kotorrr.. Seprei bau kotor dan tdk di sediakan handuk dan sabun. Sngat tdk ecomend untuk kebersihan n fasilitas nya,Negatif,-0.8655315148199407,0.8840601533279644,0.8840601533279644,0.09741120816401184,0.018528638508023654
PHREV-20260605-0161,LODGE-01257,LODGE-01257,High Livin Apartment Asia Afrika,High Livin Apartment Asia Afrika,Ci9DQUlRQUNvZENodHljRjlvT21sRmFFOXJObGwxY0hCalRHMXZkM2QwVkdkUFJsRRAB,1.0,AGEN PROPERTI NYA SUSAH DI HUBUNGI !!!!!,Positif,0.07953496256551129,0.5112427971795773,0.43170783461406603,0.057049368206356726,0.5112427971795773
PHREV-20260605-0161,LODGE-01257,LODGE-01257,High Livin Apartment Asia Afrika,High Livin Apartment Asia Afrika,Ci9DQUlRQUNvZENodHljRjlvT2xReVVXWjJVSEJoTjNWemVteGhVRk5hVFdwTlRYYxAB,5.0,Pijat bekam panggilan Asep rohendi,Positif,0.8464135290995908,0.8911213395644769,0.04470781046488613,0.06417084997063706,0.8911213395644769
PHREV-20260605-0161,LODGE-01257,LODGE-01257,High Livin Apartment Asia Afrika,High Livin Apartment Asia Afrika,Ci9DQUlRQUNvZENodHljRjlvT21GWlpFRTFYMGxhY25CU1oyWXlaVVZKT0ZZNE1sRRAB,1.0,"Lokasi strategis bisa jalan ke lengkong kecil buat cari makan. NAMUN, kondisi kamar sangat kurang baik & tidak nyaman karena banyak serangga, sprei terlihat kotor walau sudah diganti, gorden berjamur, sofa juga rada berjamur & kotor, hanger pada copot, dll. Semoga kedepannya bisa diperbaiki lagi ya untuk kenyamanan bersama🙏",Negatif,-0.8597887730434208,0.8970629082291517,0.8970629082291517,0.06566295658511745,0.037274135185730875
PHREV-20260605-0161,LODGE-01257,LODGE-01257,High Livin Apartment Asia Afrika,High Livin Apartment Asia Afrika,Ci9DQUlRQUNvZENodHljRjlvT21WMGNuVk5TMWxDUlc1SFVFVnpTWG94TTBaR1FrRRAB,1.0,"Lokasi sudah sangat strategis, namun saja, sprei nya kotor kaya udah lama ga diganti. Gorden nya berjamur, ada water heater tapi ga panas, lemari nya kotor ada item² kaya jamuran, selimut nya dekil, bantal sudah terlalu kempes dan kurang layak, ada cicak, ada semut banyak, ac ga dingin, 2 kamar ac cuma 1, pintu balkon gabisa rapet banyak mahluk hidup jenis lain (hewan) bisa masuk dan bisa saja kerbau masuk. Walaupun harga murah, mungkin nextnya bisa di improve lagi untuk kualitasnya agar cust juga nyaman☺️🙂",Negatif,-0.8695351589102269,0.9049218474580196,0.9049218474580196,0.05969146399418773,0.03538668854779266
