review_target_id,hotel_id,name,property_segment,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,rating_available,price_available,amenities_available,image_available,data_quality_score,review_scrape_priority,google_maps_search_query,google_maps_search_url,source_dataset
HREV-0098,HOTEL-070,Tepas Paviliun,hotel,-6.8679485,107.5796872,5,16,low_review_confidence,True,False,False,True,0.44,P1_low_review_confidence,"Tepas Paviliun -6.8679485,107.5796872",https://www.google.com/maps/search/?api=1&query=Tepas%20Paviliun%20-6.8679485%2C107.5796872,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0099,HOTEL-152,Budi House Food Station - Deluxe Twin Room,room_level_listing,-6.8907599,107.55896,1.85,3,low_review_confidence,True,True,True,True,0.78,P1_low_review_confidence,"Budi House Food Station - Deluxe Twin Room -6.890759945,107.55896",https://www.google.com/maps/search/?api=1&query=Budi%20House%20Food%20Station%20-%20Deluxe%20Twin%20Room%20-6.890759945%2C107.55896,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0100,HOTEL-149,Hotel O Cibeureum Residence - Deluxe Double Room,room_level_listing,-6.9106498,107.5688629,2.75,2,low_review_confidence,True,True,True,True,0.84,P1_low_review_confidence,"Hotel O Cibeureum Residence - Deluxe Double Room -6.910649776,107.5688629",https://www.google.com/maps/search/?api=1&query=Hotel%20O%20Cibeureum%20Residence%20-%20Deluxe%20Double%20Room%20-6.910649776%2C107.5688629,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0101,HOTEL-064,ZEN Rooms Cibogo Pasteur,room_level_listing,-6.889233,107.579627,4.1,21,low_review_confidence,True,False,True,True,0.68,P1_low_review_confidence,"ZEN Rooms Cibogo Pasteur -6.889233,107.579627",https://www.google.com/maps/search/?api=1&query=ZEN%20Rooms%20Cibogo%20Pasteur%20-6.889233%2C107.579627,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0102,HOTEL-098,Paras Yogya With Private Pool Villa,villa,-6.8770069,107.5676807,4,1,low_review_confidence,True,False,False,True,0.44,P1_low_review_confidence,"Paras Yogya With Private Pool Villa -6.8770069,107.5676807",https://www.google.com/maps/search/?api=1&query=Paras%20Yogya%20With%20Private%20Pool%20Villa%20-6.8770069%2C107.5676807,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0103,HOTEL-046,Villa hegar by Kavastay,villa,-6.8693961,107.5700901,5,2,low_review_confidence,True,False,False,True,0.44,P1_low_review_confidence,"Villa hegar by Kavastay -6.8693961,107.5700901",https://www.google.com/maps/search/?api=1&query=Villa%20hegar%20by%20Kavastay%20-6.8693961%2C107.5700901,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0104,HOTEL-102,Villa Padmasana,villa,-6.8625666,107.5244074,4.6,14,low_review_confidence,True,True,False,True,0.58,P1_low_review_confidence,"Villa Padmasana -6.8625666,107.5244074",https://www.google.com/maps/search/?api=1&query=Villa%20Padmasana%20-6.8625666%2C107.5244074,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0105,HOTEL-129,Villa Roemi,villa,-6.8464644,107.5759225,4.2,12,low_review_confidence,True,False,False,True,0.44,P1_low_review_confidence,"Villa Roemi -6.8464644,107.5759225",https://www.google.com/maps/search/?api=1&query=Villa%20Roemi%20-6.8464644%2C107.5759225,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0106,HOTEL-051,Villa Rumah Hijau Syariah,villa,-6.8461427,107.578137,4.8,12,low_review_confidence,True,False,False,True,0.44,P1_low_review_confidence,"Villa Rumah Hijau Syariah -6.8461427,107.578137",https://www.google.com/maps/search/?api=1&query=Villa%20Rumah%20Hijau%20Syariah%20-6.8461427%2C107.578137,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0107,HOTEL-047,Apartemen The Edge Baros - Kamarku,apartment,-6.8979256,107.536754,3.6,182,medium_review_confidence,True,True,True,True,0.88,P2_medium_review_confidence,"Apartemen The Edge Baros - Kamarku -6.8979256,107.536754",https://www.google.com/maps/search/?api=1&query=Apartemen%20The%20Edge%20Baros%20-%20Kamarku%20-6.8979256%2C107.536754,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0108,HOTEL-096,Collection O 90205 Queen Rent Apartment Gateway Pasteur,apartment,-6.8891979,107.5657746,1.8,89,medium_review_confidence,True,False,True,True,0.64,P2_medium_review_confidence,"Collection O 90205 Queen Rent Apartment Gateway Pasteur -6.8891979,107.5657746",https://www.google.com/maps/search/?api=1&query=Collection%20O%2090205%20Queen%20Rent%20Apartment%20Gateway%20Pasteur%20-6.8891979%2C107.5657746,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0109,HOTEL-014,High Livin Apartment Baros,apartment,-6.8974765,107.5369822,3.2,121,medium_review_confidence,True,False,True,True,0.68,P2_medium_review_confidence,"High Livin Apartment Baros -6.8974765,107.5369822",https://www.google.com/maps/search/?api=1&query=High%20Livin%20Apartment%20Baros%20-6.8974765%2C107.5369822,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0110,HOTEL-025,High Livin Apartment Pasteur,apartment,-6.8897871,107.5667249,3,50,medium_review_confidence,True,True,False,True,0.58,P2_medium_review_confidence,"High Livin Apartment Pasteur -6.8897871,107.5667249",https://www.google.com/maps/search/?api=1&query=High%20Livin%20Apartment%20Pasteur%20-6.8897871%2C107.5667249,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0111,HOTEL-017,Ouma Gateway Pasteur Apartment,apartment,-6.8911488,107.5665687,5,35,medium_review_confidence,True,False,True,True,0.64,P2_medium_review_confidence,"Ouma Gateway Pasteur Apartment -6.8911488,107.5665687",https://www.google.com/maps/search/?api=1&query=Ouma%20Gateway%20Pasteur%20Apartment%20-6.8911488%2C107.5665687,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0112,HOTEL-039,Calda Homestay Syariah,guest_house,-6.8684714,107.572821,4.7,85,medium_review_confidence,True,True,False,True,0.58,P2_medium_review_confidence,"Calda Homestay Syariah -6.8684714,107.572821",https://www.google.com/maps/search/?api=1&query=Calda%20Homestay%20Syariah%20-6.8684714%2C107.572821,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0113,HOTEL-011,CIMAHI GUEST HOUSE,guest_house,-6.8982028,107.561256,4.6,68,medium_review_confidence,True,True,True,True,0.78,P2_medium_review_confidence,"CIMAHI GUEST HOUSE -6.8982028,107.561256",https://www.google.com/maps/search/?api=1&query=CIMAHI%20GUEST%20HOUSE%20-6.8982028%2C107.561256,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0114,HOTEL-031,Frank House Guest House Korean Style,guest_house,-6.8769236,107.5668186,4.4,79,medium_review_confidence,True,False,False,True,0.5,P2_medium_review_confidence,"Frank House Guest House Korean Style -6.8769236,107.5668186",https://www.google.com/maps/search/?api=1&query=Frank%20House%20Guest%20House%20Korean%20Style%20-6.8769236%2C107.5668186,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0115,HOTEL-121,Guest House Jabu Rosmina,guest_house,-6.8658788,107.5383544,4.1,40,medium_review_confidence,True,False,True,True,0.58,P2_medium_review_confidence,"Guest House Jabu Rosmina -6.8658788,107.5383544",https://www.google.com/maps/search/?api=1&query=Guest%20House%20Jabu%20Rosmina%20-6.8658788%2C107.5383544,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0116,HOTEL-136,Kost Gerlong Hilir,guest_house,-6.8676139,107.5795974,4.4,68,medium_review_confidence,True,False,False,True,0.44,P2_medium_review_confidence,"Kost Gerlong Hilir -6.8676139,107.5795974",https://www.google.com/maps/search/?api=1&query=Kost%20Gerlong%20Hilir%20-6.8676139%2C107.5795974,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0117,HOTEL-109,Kostel Syariah @House,guest_house,-6.8833958,107.5503171,4.2,185,medium_review_confidence,True,False,False,True,0.6,P2_medium_review_confidence,"Kostel Syariah @House -6.8833958,107.5503171",https://www.google.com/maps/search/?api=1&query=Kostel%20Syariah%20%40House%20-6.8833958%2C107.5503171,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0118,HOTEL-076,Nabila Syar'i Guest House,guest_house,-6.8654494,107.5182602,4.8,101,medium_review_confidence,True,True,True,True,0.9,P2_medium_review_confidence,"Nabila Syar'i Guest House -6.8654494,107.5182602",https://www.google.com/maps/search/?api=1&query=Nabila%20Syar%27i%20Guest%20House%20-6.8654494%2C107.5182602,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0119,HOTEL-104,Padasuka Kost & Homestay,guest_house,-6.8759999,107.5251134,4.3,106,medium_review_confidence,True,False,True,True,0.58,P2_medium_review_confidence,"Padasuka Kost & Homestay -6.8759999,107.5251134",https://www.google.com/maps/search/?api=1&query=Padasuka%20Kost%20%26%20Homestay%20-6.8759999%2C107.5251134,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0120,HOTEL-080,Radio Backpacker Guesthouse RBG SYARIAH,guest_house,-6.891408,107.5665287,4.9,116,medium_review_confidence,True,True,True,True,0.82,P2_medium_review_confidence,"Radio Backpacker Guesthouse RBG SYARIAH -6.891408,107.5665287",https://www.google.com/maps/search/?api=1&query=Radio%20Backpacker%20Guesthouse%20RBG%20SYARIAH%20-6.891408%2C107.5665287,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0121,HOTEL-049,Salsabila Guest House,guest_house,-6.8871632,107.5223337,4.5,51,medium_review_confidence,True,False,True,True,0.62,P2_medium_review_confidence,"Salsabila Guest House -6.8871632,107.5223337",https://www.google.com/maps/search/?api=1&query=Salsabila%20Guest%20House%20-6.8871632%2C107.5223337,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0122,HOTEL-063,Sekararum Butik Syariah Guesthouse,guest_house,-6.8873599,107.5797552,4.9,92,medium_review_confidence,True,True,True,True,0.8,P2_medium_review_confidence,"Sekararum Butik Syariah Guesthouse -6.8873599,107.5797552",https://www.google.com/maps/search/?api=1&query=Sekararum%20Butik%20Syariah%20Guesthouse%20-6.8873599%2C107.5797552,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0123,HOTEL-016,Seven Homestay,guest_house,-6.8567287,107.5718447,4.8,40,medium_review_confidence,True,False,False,True,0.44,P2_medium_review_confidence,"Seven Homestay -6.8567287,107.5718447",https://www.google.com/maps/search/?api=1&query=Seven%20Homestay%20-6.8567287%2C107.5718447,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0124,HOTEL-106,Sukaraja Guest House Bandung,guest_house,-6.8917943,107.5694466,4.4,68,medium_review_confidence,True,False,True,True,0.64,P2_medium_review_confidence,"Sukaraja Guest House Bandung -6.8917943,107.5694466",https://www.google.com/maps/search/?api=1&query=Sukaraja%20Guest%20House%20Bandung%20-6.8917943%2C107.5694466,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0125,HOTEL-028,The Cordyline Guesthouse,guest_house,-6.8629441,107.563801,4.3,149,medium_review_confidence,True,False,True,True,0.64,P2_medium_review_confidence,"The Cordyline Guesthouse -6.8629441,107.563801",https://www.google.com/maps/search/?api=1&query=The%20Cordyline%20Guesthouse%20-6.8629441%2C107.563801,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0126,HOTEL-050,Tirtasari Nice 2 Guest House,guest_house,-6.8758703,107.5744375,4,173,medium_review_confidence,True,True,True,True,0.82,P2_medium_review_confidence,"Tirtasari Nice 2 Guest House -6.8758703,107.5744375",https://www.google.com/maps/search/?api=1&query=Tirtasari%20Nice%202%20Guest%20House%20-6.8758703%2C107.5744375,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0127,HOTEL-071,Bantal Guling Pasteur Bandung,hotel,-6.8808067,107.5792086,3.8,36,medium_review_confidence,True,False,True,True,0.68,P2_medium_review_confidence,"Bantal Guling Pasteur Bandung -6.8808067,107.5792086",https://www.google.com/maps/search/?api=1&query=Bantal%20Guling%20Pasteur%20Bandung%20-6.8808067%2C107.5792086,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0128,HOTEL-074,butternut tree townhomes,hotel,-6.8685237,107.5709015,4.4,158,medium_review_confidence,True,False,True,True,0.66,P2_medium_review_confidence,"butternut tree townhomes -6.8685237,107.5709015",https://www.google.com/maps/search/?api=1&query=butternut%20tree%20townhomes%20-6.8685237%2C107.5709015,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0129,HOTEL-007,C Family Hotel,hotel,-6.877606,107.548351,4.8,77,medium_review_confidence,True,True,False,True,0.58,P2_medium_review_confidence,"C Family Hotel -6.877606,107.548351",https://www.google.com/maps/search/?api=1&query=C%20Family%20Hotel%20-6.877606%2C107.548351,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0130,HOTEL-110,Cibogo 55,hotel,-6.8872943,107.5791675,4.1,77,medium_review_confidence,True,False,True,True,0.62,P2_medium_review_confidence,"Cibogo 55 -6.8872943,107.5791675",https://www.google.com/maps/search/?api=1&query=Cibogo%2055%20-6.8872943%2C107.5791675,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0131,HOTEL-123,evano house,hotel,-6.8575216,107.5730259,4.7,35,medium_review_confidence,True,False,True,True,0.58,P2_medium_review_confidence,"evano house -6.8575216,107.5730259",https://www.google.com/maps/search/?api=1&query=evano%20house%20-6.8575216%2C107.5730259,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0132,HOTEL-108,Grha Blue Sky,hotel,-6.8843554,107.5780626,3.9,183,medium_review_confidence,True,True,True,True,0.92,P2_medium_review_confidence,"Grha Blue Sky -6.8843554,107.5780626",https://www.google.com/maps/search/?api=1&query=Grha%20Blue%20Sky%20-6.8843554%2C107.5780626,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0133,HOTEL-083,Imah Incu Inn,hotel,-6.8565362,107.5689391,4.4,64,medium_review_confidence,True,False,False,True,0.44,P2_medium_review_confidence,"Imah Incu Inn -6.8565362,107.5689391",https://www.google.com/maps/search/?api=1&query=Imah%20Incu%20Inn%20-6.8565362%2C107.5689391,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0134,HOTEL-018,Lembur Kiwari Setra Duta RedPartner,hotel,-6.8664655,107.5665694,4.3,147,medium_review_confidence,True,True,True,True,0.88,P2_medium_review_confidence,"Lembur Kiwari Setra Duta RedPartner -6.8664655,107.5665694",https://www.google.com/maps/search/?api=1&query=Lembur%20Kiwari%20Setra%20Duta%20RedPartner%20-6.8664655%2C107.5665694,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0135,HOTEL-112,OYO 1859 Rancabali Residence,hotel,-6.8877875,107.5654405,4.3,91,medium_review_confidence,True,False,True,True,0.82,P2_medium_review_confidence,"OYO 1859 Rancabali Residence -6.8877875,107.5654405",https://www.google.com/maps/search/?api=1&query=OYO%201859%20Rancabali%20Residence%20-6.8877875%2C107.5654405,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0136,HOTEL-099,OYO 2183 Cibeureum Residence,hotel,-6.9105922,107.568899,3.7,191,medium_review_confidence,True,True,True,True,0.84,P2_medium_review_confidence,"OYO 2183 Cibeureum Residence -6.9105922,107.568899",https://www.google.com/maps/search/?api=1&query=OYO%202183%20Cibeureum%20Residence%20-6.9105922%2C107.568899,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0137,HOTEL-125,OYO 2728 Sinulingga Residence,hotel,-6.8881399,107.5778059,3.2,56,medium_review_confidence,True,False,True,True,0.78,P2_medium_review_confidence,"OYO 2728 Sinulingga Residence -6.8881399,107.5778059",https://www.google.com/maps/search/?api=1&query=OYO%202728%20Sinulingga%20Residence%20-6.8881399%2C107.5778059,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0138,HOTEL-132,OYO 2759 - Jend. Sudirman Cibeureum,hotel,-6.9104534,107.5688898,3.9,69,medium_review_confidence,True,False,True,True,0.58,P2_medium_review_confidence,"OYO 2759 - Jend. Sudirman Cibeureum -6.9104534,107.5688898",https://www.google.com/maps/search/?api=1&query=OYO%202759%20-%20Jend.%20Sudirman%20Cibeureum%20-6.9104534%2C107.5688898,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0139,HOTEL-041,Pingu House,hotel,-6.908788,107.5742086,5,31,medium_review_confidence,True,True,False,True,0.58,P2_medium_review_confidence,"Pingu House -6.908788,107.5742086",https://www.google.com/maps/search/?api=1&query=Pingu%20House%20-6.908788%2C107.5742086,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0140,HOTEL-120,Pondok Ayuni,hotel,-6.8814267,107.5788069,4,165,medium_review_confidence,True,False,True,True,0.74,P2_medium_review_confidence,"Pondok Ayuni -6.8814267,107.5788069",https://www.google.com/maps/search/?api=1&query=Pondok%20Ayuni%20-6.8814267%2C107.5788069,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0141,HOTEL-124,Rancho Topaz,hotel,-6.8631253,107.5633297,4.1,116,medium_review_confidence,True,False,True,True,0.68,P2_medium_review_confidence,"Rancho Topaz -6.8631253,107.5633297",https://www.google.com/maps/search/?api=1&query=Rancho%20Topaz%20-6.8631253%2C107.5633297,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0142,HOTEL-042,RedDoorz near Cimahi Station,hotel,-6.8689048,107.527882,3.9,55,medium_review_confidence,True,False,True,True,0.64,P2_medium_review_confidence,"RedDoorz near Cimahi Station -6.8689048,107.527882",https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Cimahi%20Station%20-6.8689048%2C107.527882,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0143,HOTEL-084,RedDoorz near Exit Toll Pasteur 4,hotel,-6.8905976,107.5790232,2.8,74,medium_review_confidence,True,True,True,True,0.88,P2_medium_review_confidence,"RedDoorz near Exit Toll Pasteur 4 -6.8905976,107.5790232",https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Exit%20Toll%20Pasteur%204%20-6.8905976%2C107.5790232,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0144,HOTEL-069,RedDoorz near Setrasari mall 4,hotel,-6.8807689,107.579175,3.6,157,medium_review_confidence,True,True,True,True,0.88,P2_medium_review_confidence,"RedDoorz near Setrasari mall 4 -6.8807689,107.579175",https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Setrasari%20mall%204%20-6.8807689%2C107.579175,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0145,HOTEL-088,RedDoorz Plus near Politeknik Negeri Bandung,hotel,-6.8759316,107.5743878,4.5,132,medium_review_confidence,True,False,True,True,0.78,P2_medium_review_confidence,"RedDoorz Plus near Politeknik Negeri Bandung -6.8759316,107.5743878",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20Politeknik%20Negeri%20Bandung%20-6.8759316%2C107.5743878,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0146,HOTEL-091,RedDoorz Syariah Near Polban 3,hotel,-6.8615796,107.5765003,4.6,86,medium_review_confidence,True,False,True,True,0.64,P2_medium_review_confidence,"RedDoorz Syariah Near Polban 3 -6.8615796,107.5765003",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Syariah%20Near%20Polban%203%20-6.8615796%2C107.5765003,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0147,HOTEL-061,Rumah Bagus Bandung,hotel,-6.8808909,107.5727895,4.7,76,medium_review_confidence,True,False,True,True,0.58,P2_medium_review_confidence,"Rumah Bagus Bandung -6.8808909,107.5727895",https://www.google.com/maps/search/?api=1&query=Rumah%20Bagus%20Bandung%20-6.8808909%2C107.5727895,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0148,HOTEL-015,The Banyu House,hotel,-6.8772299,107.5735529,4.9,154,medium_review_confidence,True,False,False,True,0.54,P2_medium_review_confidence,"The Banyu House -6.8772299,107.5735529",https://www.google.com/maps/search/?api=1&query=The%20Banyu%20House%20-6.8772299%2C107.5735529,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0149,HOTEL-045,The Brick House,hotel,-6.8801513,107.5619077,4.4,57,medium_review_confidence,True,False,True,True,0.64,P2_medium_review_confidence,"The Brick House -6.8801513,107.5619077",https://www.google.com/maps/search/?api=1&query=The%20Brick%20House%20-6.8801513%2C107.5619077,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0150,HOTEL-003,The Cluster Harris,hotel,-6.8948241,107.5397126,4.5,57,medium_review_confidence,True,True,True,True,0.84,P2_medium_review_confidence,"The Cluster Harris -6.8948241,107.5397126",https://www.google.com/maps/search/?api=1&query=The%20Cluster%20Harris%20-6.8948241%2C107.5397126,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0151,HOTEL-107,WISMA KOMANDO2,hotel,-6.8738017,107.5612968,4.7,83,medium_review_confidence,True,False,False,True,0.44,P2_medium_review_confidence,"WISMA KOMANDO2 -6.8738017,107.5612968",https://www.google.com/maps/search/?api=1&query=WISMA%20KOMANDO2%20-6.8738017%2C107.5612968,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0152,HOTEL-030,Namdur Villa Sariwangi,villa,-6.8689497,107.5642848,4.8,44,medium_review_confidence,True,False,False,True,0.5,P2_medium_review_confidence,"Namdur Villa Sariwangi -6.8689497,107.5642848",https://www.google.com/maps/search/?api=1&query=Namdur%20Villa%20Sariwangi%20-6.8689497%2C107.5642848,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0153,HOTEL-075,Villa Normandie Bandung,villa,-6.8815903,107.5686987,5,67,medium_review_confidence,True,True,False,True,0.64,P2_medium_review_confidence,"Villa Normandie Bandung -6.8815903,107.5686987",https://www.google.com/maps/search/?api=1&query=Villa%20Normandie%20Bandung%20-6.8815903%2C107.5686987,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0154,HOTEL-044,Villa Ouma Bandung,villa,-6.8908826,107.573884,4.7,35,medium_review_confidence,True,False,True,True,0.62,P2_medium_review_confidence,"Villa Ouma Bandung -6.8908826,107.573884",https://www.google.com/maps/search/?api=1&query=Villa%20Ouma%20Bandung%20-6.8908826%2C107.573884,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
HREV-0155,HOTEL-037,Cluster Harris Home Stay & Kos,guest_house,-6.8953136,107.538659,4.3,349,high_review_confidence,True,False,True,True,0.76,P3_high_review_confidence,"Cluster Harris Home Stay & Kos -6.8953136,107.538659",https://www.google.com/maps/search/?api=1&query=Cluster%20Harris%20Home%20Stay%20%26%20Kos%20-6.8953136%2C107.538659,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\HOTEL_CANONICAL_CIMAHI_2026-05-29.csv
