searchString,reviewerId,reviewerUrl,name,reviewerNumberOfReviews,isLocalGuide,reviewerPhotoUrl,text,textTranslated,publishAt,publishedAtDate,likesCount,reviewId,reviewUrl,reviewOrigin,stars,rating,responseFromOwnerDate,responseFromOwnerText,reviewImageUrls,reviewContext,reviewDetailedRating,visitedIn,originalLanguage,translatedLanguage,isAdvertisement,placeId,location,address,neighborhood,street,city,postalCode,state,countryCode,categoryName,categories,title,totalScore,permanentlyClosed,temporarilyClosed,reviewsCount,url,price,cid,fid,hotelStars,imageUrl,scrapedAt,language,kgmid,target_penginapan_id,target_name,target_type,audit_status,audit_reason,name_similarity
"C Family Hotel -6.877606,107.548351",108163801933796237024,https://www.google.com/maps/contrib/108163801933796237024?hl=id,Barbara Zylbert,0,False,https://lh3.googleusercontent.com/a/ACg8ocJeLFxYex29DsBmNZDK-RhIUYew0L-z5QXivEhkVVItrIcPgA=s1920-c-rp-mo-br100,"Beautiful, well designed, very helpful staff, hearty breakfast, super garden area!","Indah, desainnya bagus, staf sangat membantu, sarapan mengenyangkan, area taman super!",2 hari lalu,2026-06-11T09:02:30.522Z,0,Ci9DQUlRQUNvZENodHljRjlvT25KUlpVNWZhMjkyTmxoS2JHaGthakZaZUhWV1IwRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KUlpVNWZhMjkyTmxoS2JHaGthakZaZUhWV1IwRRAB!2m1!1s0x0:0x2ab8889518aa2e5!3m1!1s2@1:CAIQACodChtycF9oOnJRZU5fa292NlhKbGhkajFZeHVWR0E%7C%7C?hl=id,Google,5,,,,[],{},"{'Kamar': 5, 'Layanan': 5, 'Lokasi': 4}",,en,id,False,ChIJyYOJISPN3IAR5aKKUYmIqwI,"{'lat': 33.9787767, 'lng': -117.7008529}","4785 Chino Hills Pkwy, Chino Hills, CA 91709",,4785 Chino Hills Pkwy,Chino Hills,91709,California,US,Hotel,['Hotel'],Ayres Hotel Chino Hills - Ontario,4.6,False,False,2019,https://www.google.com/maps/search/?api=1&query=Ayres%20Hotel%20Chino%20Hills%20-%20Ontario&query_place_id=ChIJyYOJISPN3IAR5aKKUYmIqwI,US$116,192397532453315301,0x80dccd23218983c9:0x2ab8889518aa2e5,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8qhvrdf80RyUSLWUKoZSvBu18N-bdy7tc0mdVhz9pqKGCdXNpkKai1lueuA25pavbGvhK0pvcmWsoX9J07H9mNz-_f7bwpH5-xhqOQU-WMQiY5ip3mSLfwrJ3AJiBrD7p_baIBQ=w470-h240-k-no,2026-06-13T18:05:26.103Z,id,/g/1td1q57n,LODGE-00392,C Family Hotel,hotel,held_foreign_result,hasil bukan Indonesia (US),0.0
"C Family Hotel -6.877606,107.548351",107359254633186617037,https://www.google.com/maps/contrib/107359254633186617037?hl=id,Alvin Galang,7,False,https://lh3.googleusercontent.com/a-/ALV-UjXNrQ3pn5Gbaki7CAlDH-ipLOq1leNcTcxItqBdUx1JdfQqaOdA=s1920-c-rp-mo-br100,A hidden gem! Staff was warm and welcoming. The breakfast was outstanding. And the rooms were clean and spacious. Throw your hands in the Ayres and wave ‘em like you just don’t cayres!,Sebuah permata tersembunyi! Stafnya ramah dan hangat. Sarapannya luar biasa. Dan kamarnya bersih dan luas. Singkirkan tanganmu ke sungai Ayres dan lambaikan tanganmu seolah-olah kamu tidak peduli!,3 hari lalu,2026-06-10T16:53:10.237Z,0,Ci9DQUlRQUNvZENodHljRjlvT25KV1dHRlhTMjlST0RONlEzUkRiMHBKU0ZwdmVuYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KV1dHRlhTMjlST0RONlEzUkRiMHBKU0ZwdmVuYxAB!2m1!1s0x0:0x2ab8889518aa2e5!3m1!1s2@1:CAIQACodChtycF9oOnJWWGFXS29RODN6Q3RDb0pJSFpvenc%7C%7C?hl=id,Google,5,,,,[],"{'Jenis perjalanan': 'Liburan', 'Grup perjalanan': 'Keluarga', 'Sorotan hotel': 'Tenang, Cocok untuk anak-anak, Harga terbaik'}","{'Kamar': 5, 'Layanan': 5, 'Lokasi': 5}",,en,id,False,ChIJyYOJISPN3IAR5aKKUYmIqwI,"{'lat': 33.9787767, 'lng': -117.7008529}","4785 Chino Hills Pkwy, Chino Hills, CA 91709",,4785 Chino Hills Pkwy,Chino Hills,91709,California,US,Hotel,['Hotel'],Ayres Hotel Chino Hills - Ontario,4.6,False,False,2019,https://www.google.com/maps/search/?api=1&query=Ayres%20Hotel%20Chino%20Hills%20-%20Ontario&query_place_id=ChIJyYOJISPN3IAR5aKKUYmIqwI,US$116,192397532453315301,0x80dccd23218983c9:0x2ab8889518aa2e5,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8qhvrdf80RyUSLWUKoZSvBu18N-bdy7tc0mdVhz9pqKGCdXNpkKai1lueuA25pavbGvhK0pvcmWsoX9J07H9mNz-_f7bwpH5-xhqOQU-WMQiY5ip3mSLfwrJ3AJiBrD7p_baIBQ=w470-h240-k-no,2026-06-13T18:05:26.103Z,id,/g/1td1q57n,LODGE-00392,C Family Hotel,hotel,held_foreign_result,hasil bukan Indonesia (US),0.0
"C Family Hotel -6.877606,107.548351",104314260222134824449,https://www.google.com/maps/contrib/104314260222134824449?hl=id,Kaurika Belk,52,True,https://lh3.googleusercontent.com/a-/ALV-UjXuxzlsMk1xDaqeLJ64xobZePYs8kcdgKdJchEez1ECzz_Trgna=s1920-c-rp-mo-ba12-br100,"I prefer this hotel over other mainstream hotel chains.. Clean, organized and efficient gym facilities, pool and spa are a substantial size and rooms on larger than most.","Saya lebih menyukai hotel ini dibandingkan jaringan hotel arus utama lainnya. Fasilitas gym bersih, terorganisir, dan efisien, kolam renang dan spa berukuran cukup besar, dan kamar-kamarnya lebih luas daripada kebanyakan hotel lain.",5 hari lalu,2026-06-07T19:40:49.490Z,0,Ci9DQUlRQUNvZENodHljRjlvT2twTFJWOWZNVE5RUW1ocGRqUlFRMnhJZGs0eWMxRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twTFJWOWZNVE5RUW1ocGRqUlFRMnhJZGs0eWMxRRAB!2m1!1s0x0:0x2ab8889518aa2e5!3m1!1s2@1:CAIQACodChtycF9oOkpLRV9fMTNQQmhpdjRQQ2xIdk4yc1E%7C%7C?hl=id,Google,5,,,,[],{},"{'Kamar': 5, 'Layanan': 5, 'Lokasi': 5}",,en,id,False,ChIJyYOJISPN3IAR5aKKUYmIqwI,"{'lat': 33.9787767, 'lng': -117.7008529}","4785 Chino Hills Pkwy, Chino Hills, CA 91709",,4785 Chino Hills Pkwy,Chino Hills,91709,California,US,Hotel,['Hotel'],Ayres Hotel Chino Hills - Ontario,4.6,False,False,2019,https://www.google.com/maps/search/?api=1&query=Ayres%20Hotel%20Chino%20Hills%20-%20Ontario&query_place_id=ChIJyYOJISPN3IAR5aKKUYmIqwI,US$116,192397532453315301,0x80dccd23218983c9:0x2ab8889518aa2e5,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8qhvrdf80RyUSLWUKoZSvBu18N-bdy7tc0mdVhz9pqKGCdXNpkKai1lueuA25pavbGvhK0pvcmWsoX9J07H9mNz-_f7bwpH5-xhqOQU-WMQiY5ip3mSLfwrJ3AJiBrD7p_baIBQ=w470-h240-k-no,2026-06-13T18:05:26.103Z,id,/g/1td1q57n,LODGE-00392,C Family Hotel,hotel,held_foreign_result,hasil bukan Indonesia (US),0.0
"C Family Hotel -6.877606,107.548351",110778345302772898680,https://www.google.com/maps/contrib/110778345302772898680?hl=id,H,2,False,https://lh3.googleusercontent.com/a/ACg8ocKd460ZMVJdXk8zPuv_UkRVa6XHfJdFzDiIMK0k5rWBNT2wzw=s1920-c-rp-mo-br100,,,5 hari lalu,2026-06-07T18:12:21.237Z,0,Ci9DQUlRQUNvZENodHljRjlvT2s1VGJXMUNSbVpNVGtOM1UwTmxXRWhVT1dWTWVsRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1VGJXMUNSbVpNVGtOM1UwTmxXRWhVT1dWTWVsRRAB!2m1!1s0x0:0x2ab8889518aa2e5!3m1!1s2@1:CAIQACodChtycF9oOk5TbW1CRmZMTkN3U0NlWEhUOWVMelE%7C%7C?hl=id,Google,5,,,,[],"{'Jenis perjalanan': 'Liburan', 'Grup perjalanan': 'Keluarga', 'Sorotan hotel': 'Mewah, Pemandangan yang indah, Tenang, Cocok untuk anak-anak, Harga terbaik'}","{'Kamar': 5, 'Layanan': 5, 'Lokasi': 5}",,,,False,ChIJyYOJISPN3IAR5aKKUYmIqwI,"{'lat': 33.9787767, 'lng': -117.7008529}","4785 Chino Hills Pkwy, Chino Hills, CA 91709",,4785 Chino Hills Pkwy,Chino Hills,91709,California,US,Hotel,['Hotel'],Ayres Hotel Chino Hills - Ontario,4.6,False,False,2019,https://www.google.com/maps/search/?api=1&query=Ayres%20Hotel%20Chino%20Hills%20-%20Ontario&query_place_id=ChIJyYOJISPN3IAR5aKKUYmIqwI,US$116,192397532453315301,0x80dccd23218983c9:0x2ab8889518aa2e5,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8qhvrdf80RyUSLWUKoZSvBu18N-bdy7tc0mdVhz9pqKGCdXNpkKai1lueuA25pavbGvhK0pvcmWsoX9J07H9mNz-_f7bwpH5-xhqOQU-WMQiY5ip3mSLfwrJ3AJiBrD7p_baIBQ=w470-h240-k-no,2026-06-13T18:05:26.103Z,id,/g/1td1q57n,LODGE-00392,C Family Hotel,hotel,held_foreign_result,hasil bukan Indonesia (US),0.0
"C Family Hotel -6.877606,107.548351",101774934272278109636,https://www.google.com/maps/contrib/101774934272278109636?hl=id,Lady C,16,True,https://lh3.googleusercontent.com/a/ACg8ocIPjnvaZbHU_ISxXQX0mHVOCQO31KwdqioGNXhYL55y_1lwZA=s1920-c-rp-mo-ba12-br100,"Rooms are clean, what really impressed me was the breakfast. It like a small restuarant, but all the food is free. They have eggs, sausages, potatoes, fruit, yogurt, cereal, waffles, toasted bread
Also, there isca lady who makes custom breakfast burritos. We have decided to join the program to earn points. The price is reasonable.","Kamarnya bersih, yang benar-benar membuat saya terkesan adalah sarapannya. Seperti restoran kecil, tetapi semua makanannya gratis. Mereka menyediakan telur, sosis, kentang, buah, yogurt, sereal, wafel, roti panggang.
Selain itu, ada seorang wanita yang membuat burrito sarapan sesuai pesanan. Kami memutuskan untuk bergabung dengan program untuk mendapatkan poin. Harganya wajar.",6 hari lalu,2026-06-07T05:12:31.645Z,0,Ci9DQUlRQUNvZENodHljRjlvT2s5RmFqUlBia2hIVkdWb1EwMUdVVmQwZGxoRE9XYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5RmFqUlBia2hIVkdWb1EwMUdVVmQwZGxoRE9XYxAB!2m1!1s0x0:0x2ab8889518aa2e5!3m1!1s2@1:CAIQACodChtycF9oOk9FajRPbkhHVGVoQ01GUVd0dlhDOWc%7C%7C?hl=id,Google,5,,,,[],"{'Jenis perjalanan': 'Liburan', 'Grup perjalanan': 'Keluarga'}",{},,en,id,False,ChIJyYOJISPN3IAR5aKKUYmIqwI,"{'lat': 33.9787767, 'lng': -117.7008529}","4785 Chino Hills Pkwy, Chino Hills, CA 91709",,4785 Chino Hills Pkwy,Chino Hills,91709,California,US,Hotel,['Hotel'],Ayres Hotel Chino Hills - Ontario,4.6,False,False,2019,https://www.google.com/maps/search/?api=1&query=Ayres%20Hotel%20Chino%20Hills%20-%20Ontario&query_place_id=ChIJyYOJISPN3IAR5aKKUYmIqwI,US$116,192397532453315301,0x80dccd23218983c9:0x2ab8889518aa2e5,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8qhvrdf80RyUSLWUKoZSvBu18N-bdy7tc0mdVhz9pqKGCdXNpkKai1lueuA25pavbGvhK0pvcmWsoX9J07H9mNz-_f7bwpH5-xhqOQU-WMQiY5ip3mSLfwrJ3AJiBrD7p_baIBQ=w470-h240-k-no,2026-06-13T18:05:26.103Z,id,/g/1td1q57n,LODGE-00392,C Family Hotel,hotel,held_foreign_result,hasil bukan Indonesia (US),0.0
"C Family Hotel -6.877606,107.548351",103494363987310835934,https://www.google.com/maps/contrib/103494363987310835934?hl=id,Pedro Torres Pereira,5,True,https://lh3.googleusercontent.com/a-/ALV-UjULXjWtiAOznL8euveUAv3rw-bfs-TSMibOei-UTfW-TNjw_R-3eg=s1920-c-rp-mo-ba12-br100,,,6 hari lalu,2026-06-07T02:25:10.603Z,0,Ci9DQUlRQUNvZENodHljRjlvT21nMlVtTnJiamRpT1hkVk0wbEdjalptY2poR2NHYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21nMlVtTnJiamRpT1hkVk0wbEdjalptY2poR2NHYxAB!2m1!1s0x0:0x2ab8889518aa2e5!3m1!1s2@1:CAIQACodChtycF9oOmg2UmNrbjdiOXdVM0lGcjZmcjhGcGc%7C%7C?hl=id,Google,5,,,,[],{},{},,,,False,ChIJyYOJISPN3IAR5aKKUYmIqwI,"{'lat': 33.9787767, 'lng': -117.7008529}","4785 Chino Hills Pkwy, Chino Hills, CA 91709",,4785 Chino Hills Pkwy,Chino Hills,91709,California,US,Hotel,['Hotel'],Ayres Hotel Chino Hills - Ontario,4.6,False,False,2019,https://www.google.com/maps/search/?api=1&query=Ayres%20Hotel%20Chino%20Hills%20-%20Ontario&query_place_id=ChIJyYOJISPN3IAR5aKKUYmIqwI,US$116,192397532453315301,0x80dccd23218983c9:0x2ab8889518aa2e5,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8qhvrdf80RyUSLWUKoZSvBu18N-bdy7tc0mdVhz9pqKGCdXNpkKai1lueuA25pavbGvhK0pvcmWsoX9J07H9mNz-_f7bwpH5-xhqOQU-WMQiY5ip3mSLfwrJ3AJiBrD7p_baIBQ=w470-h240-k-no,2026-06-13T18:05:26.103Z,id,/g/1td1q57n,LODGE-00392,C Family Hotel,hotel,held_foreign_result,hasil bukan Indonesia (US),0.0
"C Family Hotel -6.877606,107.548351",117377130377102081329,https://www.google.com/maps/contrib/117377130377102081329?hl=id,RR RR,43,True,https://lh3.googleusercontent.com/a-/ALV-UjW7-iieCPSNP80rTBkMCqUHT0dhOnRgGUmzJeGKAbGPuLDUKiA=s1920-c-rp-mo-ba12-br100,,,seminggu lalu,2026-06-05T18:05:11.081Z,0,Ci9DQUlRQUNvZENodHljRjlvT2psNE5Yb3RlRkZHYkMxWFZpMW9UMmx4VUdaMmVFRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psNE5Yb3RlRkZHYkMxWFZpMW9UMmx4VUdaMmVFRRAB!2m1!1s0x0:0x2ab8889518aa2e5!3m1!1s2@1:CAIQACodChtycF9oOjl4NXoteFFGbC1XVi1oT2lxUGZ2eEE%7C%7C?hl=id,Google,5,,,,[],"{'Jenis perjalanan': 'Bisnis', 'Grup perjalanan': 'Teman', 'Sorotan hotel': 'Tenang, Harga terbaik'}","{'Kamar': 5, 'Layanan': 5, 'Lokasi': 4}",,,,False,ChIJyYOJISPN3IAR5aKKUYmIqwI,"{'lat': 33.9787767, 'lng': -117.7008529}","4785 Chino Hills Pkwy, Chino Hills, CA 91709",,4785 Chino Hills Pkwy,Chino Hills,91709,California,US,Hotel,['Hotel'],Ayres Hotel Chino Hills - Ontario,4.6,False,False,2019,https://www.google.com/maps/search/?api=1&query=Ayres%20Hotel%20Chino%20Hills%20-%20Ontario&query_place_id=ChIJyYOJISPN3IAR5aKKUYmIqwI,US$116,192397532453315301,0x80dccd23218983c9:0x2ab8889518aa2e5,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8qhvrdf80RyUSLWUKoZSvBu18N-bdy7tc0mdVhz9pqKGCdXNpkKai1lueuA25pavbGvhK0pvcmWsoX9J07H9mNz-_f7bwpH5-xhqOQU-WMQiY5ip3mSLfwrJ3AJiBrD7p_baIBQ=w470-h240-k-no,2026-06-13T18:05:26.103Z,id,/g/1td1q57n,LODGE-00392,C Family Hotel,hotel,held_foreign_result,hasil bukan Indonesia (US),0.0
"C Family Hotel -6.877606,107.548351",111470059533138066156,https://www.google.com/maps/contrib/111470059533138066156?hl=id,T&S Washington,3,False,https://lh3.googleusercontent.com/a-/ALV-UjWrJibedOkPqWnTyLfsK-_DS-0iiyICkLbyk6T1ICFsbmR5zFU=s1920-c-rp-mo-br100,"We had an excellent stay at the Ayres Hotel in Chino. Every staff member we encountered was genuinely friendly, and you can tell they take real pride in their work. Our room was spotless, and all the amenities—from the fitness center to the pool area to the dining room—were clean, well‑maintained, and inviting.

From the front desk team to housekeeping, from the cooks to the dining room staff, everyone was professional, warm, and attentive. That level of consistency is what makes me trust staying here. The breakfast was great, and that homemade salsa… listen, that alone says a lot! I almost don’t want to leave this review because I’d love to keep this gem to myself.

The location is also a big plus—close to the airport, near a nice shopping plaza, and within walking distance of great restaurants like BJ’s and Lucille’s. We’re already looking forward to our next stay.

Always impressed with the Ayres Hotel brand. They clearly treat their employees well, and it shows in the quality of service and the overall experience.","Kami menikmati pengalaman menginap yang luar biasa di Hotel Ayres di Chino. Setiap anggota staf yang kami temui sangat ramah, dan Anda dapat melihat bahwa mereka benar-benar bangga dengan pekerjaan mereka. Kamar kami sangat bersih, dan semua fasilitas—dari pusat kebugaran hingga area kolam renang hingga ruang makan—bersih, terawat dengan baik, dan menarik.

Dari tim resepsionis hingga petugas kebersihan, dari koki hingga staf ruang makan, semua orang profesional, ramah, dan penuh perhatian. Konsistensi seperti itulah yang membuat saya percaya untuk menginap di sini. Sarapannya luar biasa, dan salsa buatan sendiri itu… dengarkan, itu saja sudah sangat berarti! Saya hampir tidak ingin menulis ulasan ini karena saya ingin menyimpan permata ini untuk diri saya sendiri.

Lokasinya juga merupakan nilai tambah yang besar—dekat dengan bandara, dekat dengan pusat perbelanjaan yang bagus, dan dalam jarak berjalan kaki dari restoran-restoran hebat seperti BJ's dan Lucille's. Kami sudah menantikan kunjungan kami berikutnya.

Selalu terkesan dengan merek Hotel Ayres. Mereka jelas memperlakukan karyawan mereka dengan baik, dan itu terlihat dari kualitas layanan dan pengalaman secara keseluruhan.",seminggu lalu,2026-06-04T02:18:59.483Z,0,Ci9DQUlRQUNvZENodHljRjlvT2xWVU1EQnhNV05KY1VSRE0xcFROR0ozZEZCNmNuYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWVU1EQnhNV05KY1VSRE0xcFROR0ozZEZCNmNuYxAB!2m1!1s0x0:0x2ab8889518aa2e5!3m1!1s2@1:CAIQACodChtycF9oOlVUMDBxMWNJcURDM1pTNGJ3dFB6cnc%7C%7C?hl=id,Google,5,,,,[],"{'Jenis perjalanan': 'Liburan', 'Grup perjalanan': 'Pasangan', 'Kamar': 'Super clean and spacious!', 'Aktivitas di sekitar': 'Walking distance to nice restaurants, and down the street from shopping.', 'Keamanan': 'Felt very safe the entire time, no drama', 'Area untuk berjalan kaki': 'Walkable to Restaurants and not far from shopping', 'Makanan & minuman': 'Excellent breakfast option, homemade salsa! Nice choices for a hot meal, plus they have a convenient hotel pantry for snacks and stuff.', 'Detail penting': 'Best staff, so friendly and helpful, plus the rooms are amazingly clean! Love!', 'Sorotan hotel': 'Mewah, Tenang, Harga terbaik, Berteknologi tinggi'}","{'Kamar': 5, 'Layanan': 5, 'Lokasi': 5}",,en,id,False,ChIJyYOJISPN3IAR5aKKUYmIqwI,"{'lat': 33.9787767, 'lng': -117.7008529}","4785 Chino Hills Pkwy, Chino Hills, CA 91709",,4785 Chino Hills Pkwy,Chino Hills,91709,California,US,Hotel,['Hotel'],Ayres Hotel Chino Hills - Ontario,4.6,False,False,2019,https://www.google.com/maps/search/?api=1&query=Ayres%20Hotel%20Chino%20Hills%20-%20Ontario&query_place_id=ChIJyYOJISPN3IAR5aKKUYmIqwI,US$116,192397532453315301,0x80dccd23218983c9:0x2ab8889518aa2e5,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8qhvrdf80RyUSLWUKoZSvBu18N-bdy7tc0mdVhz9pqKGCdXNpkKai1lueuA25pavbGvhK0pvcmWsoX9J07H9mNz-_f7bwpH5-xhqOQU-WMQiY5ip3mSLfwrJ3AJiBrD7p_baIBQ=w470-h240-k-no,2026-06-13T18:05:26.103Z,id,/g/1td1q57n,LODGE-00392,C Family Hotel,hotel,held_foreign_result,hasil bukan Indonesia (US),0.0
"C Family Hotel -6.877606,107.548351",105527224971757543644,https://www.google.com/maps/contrib/105527224971757543644?hl=id,Nathalie Gutierrez,3,False,https://lh3.googleusercontent.com/a/ACg8ocLEAyo6Ws60zPHzuDfW2_UpqR-Zo3rpguZTLn82rQSQLWkLIw=s1920-c-rp-mo-br100,"The best experience ever.  The staff is beyond friendly they all have great great customer service.j spoke to Janet she’s extremely knowledgeable. The day I checked in a very nice man was helping me and he was very patient. As well as Mayela I think was her name she was also very sweet and made the stay like home. They were able to accommodate my elevator fear by giving me the first floor and early check in
I will definitely go back.","Pengalaman terbaik yang pernah ada. Stafnya sangat ramah, mereka semua memiliki layanan pelanggan yang luar biasa. Saya berbicara dengan Janet, dia sangat berpengetahuan. Pada hari saya check-in, seorang pria yang sangat baik membantu saya dan dia sangat sabar. Begitu juga Mayela, saya rasa itu namanya, dia juga sangat ramah dan membuat masa inap terasa seperti di rumah. Mereka dapat mengakomodasi ketakutan saya terhadap lift dengan memberi saya lantai pertama dan check-in lebih awal.
Saya pasti akan kembali.",seminggu lalu,2026-06-03T18:08:53.849Z,0,Ci9DQUlRQUNvZENodHljRjlvT2xSaFdERlNZVU4wWnpkMVJGOVViMlJwWlU5cFgzYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSaFdERlNZVU4wWnpkMVJGOVViMlJwWlU5cFgzYxAB!2m1!1s0x0:0x2ab8889518aa2e5!3m1!1s2@1:CAIQACodChtycF9oOlRhWDFSYUN0Zzd1RF9Ub2RpZU9pX3c%7C%7C?hl=id,Google,5,,,,[],{},{},,en,id,False,ChIJyYOJISPN3IAR5aKKUYmIqwI,"{'lat': 33.9787767, 'lng': -117.7008529}","4785 Chino Hills Pkwy, Chino Hills, CA 91709",,4785 Chino Hills Pkwy,Chino Hills,91709,California,US,Hotel,['Hotel'],Ayres Hotel Chino Hills - Ontario,4.6,False,False,2019,https://www.google.com/maps/search/?api=1&query=Ayres%20Hotel%20Chino%20Hills%20-%20Ontario&query_place_id=ChIJyYOJISPN3IAR5aKKUYmIqwI,US$116,192397532453315301,0x80dccd23218983c9:0x2ab8889518aa2e5,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8qhvrdf80RyUSLWUKoZSvBu18N-bdy7tc0mdVhz9pqKGCdXNpkKai1lueuA25pavbGvhK0pvcmWsoX9J07H9mNz-_f7bwpH5-xhqOQU-WMQiY5ip3mSLfwrJ3AJiBrD7p_baIBQ=w470-h240-k-no,2026-06-13T18:05:26.103Z,id,/g/1td1q57n,LODGE-00392,C Family Hotel,hotel,held_foreign_result,hasil bukan Indonesia (US),0.0
"C Family Hotel -6.877606,107.548351",101017942707650278387,https://www.google.com/maps/contrib/101017942707650278387?hl=id,Pablito Piloton,0,False,https://lh3.googleusercontent.com/a/ACg8ocIEyDzEBhxmkBtjt2jKHoNlisiN47H3UpMueritcxE-e84x-A=s1920-c-rp-mo-br100,,,seminggu lalu,2026-06-02T21:51:23.307Z,0,Ci9DQUlRQUNvZENodHljRjlvT2tOTWRtTlJSemgzZUdaTk5tWjJibnBMTkROcFZYYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOTWRtTlJSemgzZUdaTk5tWjJibnBMTkROcFZYYxAB!2m1!1s0x0:0x2ab8889518aa2e5!3m1!1s2@1:CAIQACodChtycF9oOkNMdmNRRzh3eGZNNmZ2bnpLNDNpVXc%7C%7C?hl=id,Google,5,,,,[],{},"{'Kamar': 5, 'Layanan': 5, 'Lokasi': 5}",,,,False,ChIJyYOJISPN3IAR5aKKUYmIqwI,"{'lat': 33.9787767, 'lng': -117.7008529}","4785 Chino Hills Pkwy, Chino Hills, CA 91709",,4785 Chino Hills Pkwy,Chino Hills,91709,California,US,Hotel,['Hotel'],Ayres Hotel Chino Hills - Ontario,4.6,False,False,2019,https://www.google.com/maps/search/?api=1&query=Ayres%20Hotel%20Chino%20Hills%20-%20Ontario&query_place_id=ChIJyYOJISPN3IAR5aKKUYmIqwI,US$116,192397532453315301,0x80dccd23218983c9:0x2ab8889518aa2e5,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8qhvrdf80RyUSLWUKoZSvBu18N-bdy7tc0mdVhz9pqKGCdXNpkKai1lueuA25pavbGvhK0pvcmWsoX9J07H9mNz-_f7bwpH5-xhqOQU-WMQiY5ip3mSLfwrJ3AJiBrD7p_baIBQ=w470-h240-k-no,2026-06-13T18:05:26.103Z,id,/g/1td1q57n,LODGE-00392,C Family Hotel,hotel,held_foreign_result,hasil bukan Indonesia (US),0.0
"C Family Hotel -6.877606,107.548351",103958930011260827296,https://www.google.com/maps/contrib/103958930011260827296?hl=id,danny zamora,46,True,https://lh3.googleusercontent.com/a-/ALV-UjUfytqjFkDWeagfkVXJgDUDTHGojwMOPNAVbQtrxB0rIR5nrugDNA=s1920-c-rp-mo-ba12-br100,,,seminggu lalu,2026-06-02T17:08:54.743Z,0,Ci9DQUlRQUNvZENodHljRjlvT2prNFNFbEVkVVZwY2xwTFVVdHpOWG8xV21GT1JsRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2prNFNFbEVkVVZwY2xwTFVVdHpOWG8xV21GT1JsRRAB!2m1!1s0x0:0x2ab8889518aa2e5!3m1!1s2@1:CAIQACodChtycF9oOjk4SElEdUVpclpLUUtzNXo1WmFORlE%7C%7C?hl=id,Google,5,,,,[],{},"{'Kamar': 5, 'Layanan': 5, 'Lokasi': 5}",,,,False,ChIJyYOJISPN3IAR5aKKUYmIqwI,"{'lat': 33.9787767, 'lng': -117.7008529}","4785 Chino Hills Pkwy, Chino Hills, CA 91709",,4785 Chino Hills Pkwy,Chino Hills,91709,California,US,Hotel,['Hotel'],Ayres Hotel Chino Hills - Ontario,4.6,False,False,2019,https://www.google.com/maps/search/?api=1&query=Ayres%20Hotel%20Chino%20Hills%20-%20Ontario&query_place_id=ChIJyYOJISPN3IAR5aKKUYmIqwI,US$116,192397532453315301,0x80dccd23218983c9:0x2ab8889518aa2e5,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8qhvrdf80RyUSLWUKoZSvBu18N-bdy7tc0mdVhz9pqKGCdXNpkKai1lueuA25pavbGvhK0pvcmWsoX9J07H9mNz-_f7bwpH5-xhqOQU-WMQiY5ip3mSLfwrJ3AJiBrD7p_baIBQ=w470-h240-k-no,2026-06-13T18:05:26.103Z,id,/g/1td1q57n,LODGE-00392,C Family Hotel,hotel,held_foreign_result,hasil bukan Indonesia (US),0.0
