searchString,reviewerId,reviewerUrl,name,reviewerNumberOfReviews,isLocalGuide,reviewerPhotoUrl,text,textTranslated,publishAt,publishedAtDate,likesCount,reviewId,reviewUrl,reviewOrigin,stars,rating,responseFromOwnerDate,responseFromOwnerText,reviewImageUrls,reviewContext,reviewDetailedRating,visitedIn,originalLanguage,translatedLanguage,isAdvertisement,placeId,location,address,neighborhood,street,city,postalCode,state,countryCode,categoryName,categories,title,totalScore,permanentlyClosed,temporarilyClosed,reviewsCount,url,price,cid,fid,hotelStars,imageUrl,scrapedAt,language,kgmid,_source_file,target_penginapan_id,target_name,target_type,audit_status,audit_reason,name_similarity
"Dancenter Promenade Near Cihampelas Walk -6.8969,107.6036",100971740727624030836,https://www.google.com/maps/contrib/100971740727624030836?hl=id,Rudi A2,1233,True,https://lh3.googleusercontent.com/a-/ALV-UjVNWRh_0RntahvUOL8231tM_EziTEsrLpKeK-n1jOn1j3rU-VDgtA=s1920-c-rp-mo-ba12-br100,"Kamar besar, seprei kurang bersih. Perubahan management. Harga terbaik",,2 bulan lalu,2026-03-14T00:53:33.946Z,0,Ci9DQUlRQUNvZENodHljRjlvT21WT05GZHZSMGc0ZEhsVWJHeHpNVzlWU2xaelEzYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WT05GZHZSMGc0ZEhsVWJHeHpNVzlWU2xaelEzYxAB!2m1!1s0x0:0xc6c0f5ac2ab8ad53!3m1!1s2@1:CAIQACodChtycF9oOmVONFdvR0g4dHlUbGxzMW9VSlZzQ3c%7C%7C?hl=id,Google,2,,,,[],"{'Jenis perjalanan': 'Bisnis', 'Grup perjalanan': 'Pasangan', 'Kamar': 'Kamar besar, seprei kurang bersih.', 'Sorotan hotel': 'Harga terbaik'}","{'Kamar': 3, 'Layanan': 3, 'Lokasi': 4}",,id,,False,ChIJ35fJplzmaC4RU624Kqz1wMY,"{'lat': -6.89688, 'lng': 107.6036242}","Jl. Cihampelas No.119-121, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia","Cipaganti, Kecamatan Coblong",Jl. Cihampelas No.119-121,Kota Bandung,40131,Jawa Barat,ID,Hotel,['Hotel'],Dancenter Promenade Near Cihampelas Walk,2.3,False,False,39,https://www.google.com/maps/search/?api=1&query=Dancenter%20Promenade%20Near%20Cihampelas%20Walk&query_place_id=ChIJ35fJplzmaC4RU624Kqz1wMY,US$12,14321716934838103379,0x2e68e65ca6c997df:0xc6c0f5ac2ab8ad53,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAfmpbB2TWV786qJkmamax7rVb2tnZJNt3NiPo7bJHSuVjpOGYzQVPLn6t9IR90tWULIiDmlduAXzIK5rViZlvfEprHxRl_mRhEbxlGkRzq0L6YZ1MjHpBecMULrtm_YLCfkkdcshhnPZn=w408-h272-k-no,2026-06-13T18:22:32.804Z,id,/g/11x6bzfxnf,dataset_Google-Maps-Reviews-Scraper_2026-06-13_18-23-57-821.json,LODGE-01442,Dancenter Promenade Near Cihampelas Walk,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Dancenter Promenade Near Cihampelas Walk -6.8969,107.6036",111761224619515030318,https://www.google.com/maps/contrib/111761224619515030318?hl=id,Hariyanto Lim,13,True,https://lh3.googleusercontent.com/a-/ALV-UjWZaFVeyfzvqKTj7U1VXSOJz2Vjzgj4PNmPJj_KMQs1lnlOJsHm=s1920-c-rp-mo-ba12-br100,"Great location, near to Chiwalk, I paid for US$20 for 1 night only, if you want to only sleep then this is good.","Lokasi bagus, dekat dengan Chiwalk, saya membayar US$20 untuk 1 malam saja, jika Anda hanya ingin tidur maka ini pilihan yang tepat.",4 bulan lalu,2026-01-20T09:07:42.204Z,0,Ci9DQUlRQUNvZENodHljRjlvT2xKSk1qVjBNV1JwT0dORldIaHVPRGsyYVhsUlRuYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKSk1qVjBNV1JwT0dORldIaHVPRGsyYVhsUlRuYxAB!2m1!1s0x0:0xc6c0f5ac2ab8ad53!3m1!1s2@1:CAIQACodChtycF9oOlJJMjV0MWRpOGNFWHhuODk2aXlRTnc%7C%7C?hl=id,Google,3,,,,[],"{'Jenis perjalanan': 'Liburan', 'Grup perjalanan': 'Tunggal', 'Sorotan hotel': 'Harga terbaik'}","{'Kamar': 3, 'Layanan': 3, 'Lokasi': 5}",,en,id,False,ChIJ35fJplzmaC4RU624Kqz1wMY,"{'lat': -6.89688, 'lng': 107.6036242}","Jl. Cihampelas No.119-121, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia","Cipaganti, Kecamatan Coblong",Jl. Cihampelas No.119-121,Kota Bandung,40131,Jawa Barat,ID,Hotel,['Hotel'],Dancenter Promenade Near Cihampelas Walk,2.3,False,False,39,https://www.google.com/maps/search/?api=1&query=Dancenter%20Promenade%20Near%20Cihampelas%20Walk&query_place_id=ChIJ35fJplzmaC4RU624Kqz1wMY,US$12,14321716934838103379,0x2e68e65ca6c997df:0xc6c0f5ac2ab8ad53,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAfmpbB2TWV786qJkmamax7rVb2tnZJNt3NiPo7bJHSuVjpOGYzQVPLn6t9IR90tWULIiDmlduAXzIK5rViZlvfEprHxRl_mRhEbxlGkRzq0L6YZ1MjHpBecMULrtm_YLCfkkdcshhnPZn=w408-h272-k-no,2026-06-13T18:22:32.804Z,id,/g/11x6bzfxnf,dataset_Google-Maps-Reviews-Scraper_2026-06-13_18-23-57-821.json,LODGE-01442,Dancenter Promenade Near Cihampelas Walk,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Dancenter Promenade Near Cihampelas Walk -6.8969,107.6036",110597274853503817369,https://www.google.com/maps/contrib/110597274853503817369?hl=id,Kevin Priyadipta,6,True,https://lh3.googleusercontent.com/a-/ALV-UjXIZ7NnDN4Zr_ZnBf_-78g8sR8aOKjpw6QB8fIK4Ic8l5apsaTq=s1920-c-rp-mo-ba12-br100,,,4 bulan lalu,2026-01-20T02:26:31.627Z,0,Ci9DQUlRQUNvZENodHljRjlvT2sxdWVFWjRUSEl6TldSUFJXWkZRVWR0VW1ZMGFrRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxdWVFWjRUSEl6TldSUFJXWkZRVWR0VW1ZMGFrRRAB!2m1!1s0x0:0xc6c0f5ac2ab8ad53!3m1!1s2@1:CAIQACodChtycF9oOk1ueEZ4THIzNWRPRWZFQUdtUmY0akE%7C%7C?hl=id,Google,1,,,,[],{},"{'Kamar': 1, 'Layanan': 1, 'Lokasi': 2}",,,,False,ChIJ35fJplzmaC4RU624Kqz1wMY,"{'lat': -6.89688, 'lng': 107.6036242}","Jl. Cihampelas No.119-121, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia","Cipaganti, Kecamatan Coblong",Jl. Cihampelas No.119-121,Kota Bandung,40131,Jawa Barat,ID,Hotel,['Hotel'],Dancenter Promenade Near Cihampelas Walk,2.3,False,False,39,https://www.google.com/maps/search/?api=1&query=Dancenter%20Promenade%20Near%20Cihampelas%20Walk&query_place_id=ChIJ35fJplzmaC4RU624Kqz1wMY,US$12,14321716934838103379,0x2e68e65ca6c997df:0xc6c0f5ac2ab8ad53,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAfmpbB2TWV786qJkmamax7rVb2tnZJNt3NiPo7bJHSuVjpOGYzQVPLn6t9IR90tWULIiDmlduAXzIK5rViZlvfEprHxRl_mRhEbxlGkRzq0L6YZ1MjHpBecMULrtm_YLCfkkdcshhnPZn=w408-h272-k-no,2026-06-13T18:22:32.804Z,id,/g/11x6bzfxnf,dataset_Google-Maps-Reviews-Scraper_2026-06-13_18-23-57-821.json,LODGE-01442,Dancenter Promenade Near Cihampelas Walk,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Dancenter Promenade Near Cihampelas Walk -6.8969,107.6036",109915820291859224453,https://www.google.com/maps/contrib/109915820291859224453?hl=id,Nilam Pusparani,1,False,https://lh3.googleusercontent.com/a/ACg8ocIJawSLGDQ9VGQRYL3qOHEaNuwZ1qoqmQLT_UhTJVRvWKyFBQ=s1920-c-rp-mo-br100,"Kamar dan kamar mandinya kotor, harga mahal dengan fasilitas yg minim dan tidak ada kolam renang. Kamar ready jam 3 itupun sepertinya tidak diganti seprainya krn lecek dan kotor. Lift sempat rusak akibatnya naik pake tangga ke lt.5, 3x lapor soal air panas yg tidak menyala dan tindakan lambat. Kecewa bgt nginep di sini.",,5 bulan lalu,2026-01-04T08:11:47.156Z,0,Ci9DQUlRQUNvZENodHljRjlvT2poR1oySkdXR05yVVVGWWVWWjJVazR3Y1hkaFEzYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poR1oySkdXR05yVVVGWWVWWjJVazR3Y1hkaFEzYxAB!2m1!1s0x0:0xc6c0f5ac2ab8ad53!3m1!1s2@1:CAIQACodChtycF9oOjhGZ2JGWGNrUUFYeVZ2Uk4wcXdhQ3c%7C%7C?hl=id,Google,1,,,,[],{},"{'Kamar': 1, 'Layanan': 1, 'Lokasi': 3}",,id,,False,ChIJ35fJplzmaC4RU624Kqz1wMY,"{'lat': -6.89688, 'lng': 107.6036242}","Jl. Cihampelas No.119-121, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia","Cipaganti, Kecamatan Coblong",Jl. Cihampelas No.119-121,Kota Bandung,40131,Jawa Barat,ID,Hotel,['Hotel'],Dancenter Promenade Near Cihampelas Walk,2.3,False,False,39,https://www.google.com/maps/search/?api=1&query=Dancenter%20Promenade%20Near%20Cihampelas%20Walk&query_place_id=ChIJ35fJplzmaC4RU624Kqz1wMY,US$12,14321716934838103379,0x2e68e65ca6c997df:0xc6c0f5ac2ab8ad53,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAfmpbB2TWV786qJkmamax7rVb2tnZJNt3NiPo7bJHSuVjpOGYzQVPLn6t9IR90tWULIiDmlduAXzIK5rViZlvfEprHxRl_mRhEbxlGkRzq0L6YZ1MjHpBecMULrtm_YLCfkkdcshhnPZn=w408-h272-k-no,2026-06-13T18:22:32.804Z,id,/g/11x6bzfxnf,dataset_Google-Maps-Reviews-Scraper_2026-06-13_18-23-57-821.json,LODGE-01442,Dancenter Promenade Near Cihampelas Walk,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Dancenter Promenade Near Cihampelas Walk -6.8969,107.6036",105344244285506080172,https://www.google.com/maps/contrib/105344244285506080172?hl=id,Nita Dhiamonita,8,True,https://lh3.googleusercontent.com/a-/ALV-UjVrk7GBHQexFPenxtEZXT1XWk7VXMpSsqvfdg3QhAsQWgg46t_W=s1920-c-rp-mo-ba12-br100,"Tempatnya strategis cuma tidak sesuai review,tidak terurus,menurut saya kurang bersih, sarung bantal kusam, dinding berjamur, sangat tidak sesuai ekspektasi,",,5 bulan lalu,2026-01-03T10:51:25.092Z,0,Ci9DQUlRQUNvZENodHljRjlvT25abFZXc3dObVpyVDFCa1RFcHlNME00YW1OcWFrRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25abFZXc3dObVpyVDFCa1RFcHlNME00YW1OcWFrRRAB!2m1!1s0x0:0xc6c0f5ac2ab8ad53!3m1!1s2@1:CAIQACodChtycF9oOnZlVWswNmZrT1BkTEpyM0M4amNqakE%7C%7C?hl=id,Google,1,,,,[],"{'Jenis perjalanan': 'Liburan', 'Grup perjalanan': 'Keluarga'}","{'Kamar': 1, 'Layanan': 2, 'Lokasi': 2}",,id,,False,ChIJ35fJplzmaC4RU624Kqz1wMY,"{'lat': -6.89688, 'lng': 107.6036242}","Jl. Cihampelas No.119-121, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia","Cipaganti, Kecamatan Coblong",Jl. Cihampelas No.119-121,Kota Bandung,40131,Jawa Barat,ID,Hotel,['Hotel'],Dancenter Promenade Near Cihampelas Walk,2.3,False,False,39,https://www.google.com/maps/search/?api=1&query=Dancenter%20Promenade%20Near%20Cihampelas%20Walk&query_place_id=ChIJ35fJplzmaC4RU624Kqz1wMY,US$12,14321716934838103379,0x2e68e65ca6c997df:0xc6c0f5ac2ab8ad53,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAfmpbB2TWV786qJkmamax7rVb2tnZJNt3NiPo7bJHSuVjpOGYzQVPLn6t9IR90tWULIiDmlduAXzIK5rViZlvfEprHxRl_mRhEbxlGkRzq0L6YZ1MjHpBecMULrtm_YLCfkkdcshhnPZn=w408-h272-k-no,2026-06-13T18:22:32.804Z,id,/g/11x6bzfxnf,dataset_Google-Maps-Reviews-Scraper_2026-06-13_18-23-57-821.json,LODGE-01442,Dancenter Promenade Near Cihampelas Walk,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Dancenter Promenade Near Cihampelas Walk -6.8969,107.6036",118211844714024798783,https://www.google.com/maps/contrib/118211844714024798783?hl=id,agus triono,60,True,https://lh3.googleusercontent.com/a-/ALV-UjVF5ZOYZkn6Y2grVBhDzVZ2noBIXpEnd0KbLQ7hGZiSW-ohfwo=s1920-c-rp-mo-ba12-br100,Pengalaman nginap sini kamarnya kurang ya kesannya kamarnya itu apa adanya,,5 bulan lalu,2026-01-02T00:08:32.680Z,0,Ci9DQUlRQUNvZENodHljRjlvT2tReVVtdG9kREpITW1sTlEyVmFObTluUVVRNWVsRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tReVVtdG9kREpITW1sTlEyVmFObTluUVVRNWVsRRAB!2m1!1s0x0:0xc6c0f5ac2ab8ad53!3m1!1s2@1:CAIQACodChtycF9oOkQyUmtodDJHMmlNQ2VaNm9nQUQ5elE%7C%7C?hl=id,Google,5,,,,[],{},"{'Kamar': 3, 'Layanan': 3, 'Lokasi': 5}",,id,,False,ChIJ35fJplzmaC4RU624Kqz1wMY,"{'lat': -6.89688, 'lng': 107.6036242}","Jl. Cihampelas No.119-121, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia","Cipaganti, Kecamatan Coblong",Jl. Cihampelas No.119-121,Kota Bandung,40131,Jawa Barat,ID,Hotel,['Hotel'],Dancenter Promenade Near Cihampelas Walk,2.3,False,False,39,https://www.google.com/maps/search/?api=1&query=Dancenter%20Promenade%20Near%20Cihampelas%20Walk&query_place_id=ChIJ35fJplzmaC4RU624Kqz1wMY,US$12,14321716934838103379,0x2e68e65ca6c997df:0xc6c0f5ac2ab8ad53,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAfmpbB2TWV786qJkmamax7rVb2tnZJNt3NiPo7bJHSuVjpOGYzQVPLn6t9IR90tWULIiDmlduAXzIK5rViZlvfEprHxRl_mRhEbxlGkRzq0L6YZ1MjHpBecMULrtm_YLCfkkdcshhnPZn=w408-h272-k-no,2026-06-13T18:22:32.804Z,id,/g/11x6bzfxnf,dataset_Google-Maps-Reviews-Scraper_2026-06-13_18-23-57-821.json,LODGE-01442,Dancenter Promenade Near Cihampelas Walk,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Dancenter Promenade Near Cihampelas Walk -6.8969,107.6036",111827153546509415322,https://www.google.com/maps/contrib/111827153546509415322?hl=id,Hadi Kusdinar,5,False,https://lh3.googleusercontent.com/a-/ALV-UjWDLCfNfDz7_DSPXAhhjDZSYgRYZUOK3lxVn8-NEoy68EUC58Nl=s1920-c-rp-mo-br100,,,5 bulan lalu,2025-12-21T05:23:49.885Z,0,Ci9DQUlRQUNvZENodHljRjlvT21scFJFd3pUVWgyUkZWbGFVczNWbVJCZERObFZVRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21scFJFd3pUVWgyUkZWbGFVczNWbVJCZERObFZVRRAB!2m1!1s0x0:0xc6c0f5ac2ab8ad53!3m1!1s2@1:CAIQACodChtycF9oOmlpREwzTUh2RFVlaUs3VmRBdDNlVUE%7C%7C?hl=id,Google,1,,,,[],{},"{'Kamar': 1, 'Layanan': 2, 'Lokasi': 4}",,,,False,ChIJ35fJplzmaC4RU624Kqz1wMY,"{'lat': -6.89688, 'lng': 107.6036242}","Jl. Cihampelas No.119-121, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia","Cipaganti, Kecamatan Coblong",Jl. Cihampelas No.119-121,Kota Bandung,40131,Jawa Barat,ID,Hotel,['Hotel'],Dancenter Promenade Near Cihampelas Walk,2.3,False,False,39,https://www.google.com/maps/search/?api=1&query=Dancenter%20Promenade%20Near%20Cihampelas%20Walk&query_place_id=ChIJ35fJplzmaC4RU624Kqz1wMY,US$12,14321716934838103379,0x2e68e65ca6c997df:0xc6c0f5ac2ab8ad53,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAfmpbB2TWV786qJkmamax7rVb2tnZJNt3NiPo7bJHSuVjpOGYzQVPLn6t9IR90tWULIiDmlduAXzIK5rViZlvfEprHxRl_mRhEbxlGkRzq0L6YZ1MjHpBecMULrtm_YLCfkkdcshhnPZn=w408-h272-k-no,2026-06-13T18:22:32.804Z,id,/g/11x6bzfxnf,dataset_Google-Maps-Reviews-Scraper_2026-06-13_18-23-57-821.json,LODGE-01442,Dancenter Promenade Near Cihampelas Walk,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Dancenter Promenade Near Cihampelas Walk -6.8969,107.6036",103206340448654387959,https://www.google.com/maps/contrib/103206340448654387959?hl=id,WIRA ANANTA RUDIRA,32,True,https://lh3.googleusercontent.com/a-/ALV-UjUhIv9Ezc3l9grPx6JZJAWpO4tunnv3oI3a9V-zy-oV7K6IHQLzsw=s1920-c-rp-mo-ba12-br100,,,5 bulan lalu,2025-12-18T23:22:45.640Z,0,Ci9DQUlRQUNvZENodHljRjlvT2poUGRHRlJZVk5ZWlZoamExOVZlSFJNUTNsV1JsRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poUGRHRlJZVk5ZWlZoamExOVZlSFJNUTNsV1JsRRAB!2m1!1s0x0:0xc6c0f5ac2ab8ad53!3m1!1s2@1:CAIQACodChtycF9oOjhPdGFRYVNYZVhja19VeHRMQ3lWRlE%7C%7C?hl=id,Google,5,,,,[],"{'Jenis perjalanan': 'Liburan', 'Grup perjalanan': 'Pasangan', 'Sorotan hotel': 'Harga terbaik'}","{'Kamar': 4, 'Layanan': 4, 'Lokasi': 5}",,,,False,ChIJ35fJplzmaC4RU624Kqz1wMY,"{'lat': -6.89688, 'lng': 107.6036242}","Jl. Cihampelas No.119-121, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia","Cipaganti, Kecamatan Coblong",Jl. Cihampelas No.119-121,Kota Bandung,40131,Jawa Barat,ID,Hotel,['Hotel'],Dancenter Promenade Near Cihampelas Walk,2.3,False,False,39,https://www.google.com/maps/search/?api=1&query=Dancenter%20Promenade%20Near%20Cihampelas%20Walk&query_place_id=ChIJ35fJplzmaC4RU624Kqz1wMY,US$12,14321716934838103379,0x2e68e65ca6c997df:0xc6c0f5ac2ab8ad53,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAfmpbB2TWV786qJkmamax7rVb2tnZJNt3NiPo7bJHSuVjpOGYzQVPLn6t9IR90tWULIiDmlduAXzIK5rViZlvfEprHxRl_mRhEbxlGkRzq0L6YZ1MjHpBecMULrtm_YLCfkkdcshhnPZn=w408-h272-k-no,2026-06-13T18:22:32.804Z,id,/g/11x6bzfxnf,dataset_Google-Maps-Reviews-Scraper_2026-06-13_18-23-57-821.json,LODGE-01442,Dancenter Promenade Near Cihampelas Walk,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Dancenter Promenade Near Cihampelas Walk -6.8969,107.6036",117628191584156849868,https://www.google.com/maps/contrib/117628191584156849868?hl=id,Rosana Tan,4,False,https://lh3.googleusercontent.com/a-/ALV-UjUDPAkdnktbBUNd6lOPthkUGu8o8XWPHNkvErKmUF3O2mFY15k=s1920-c-rp-mo-br100,"Ini hotel tidak terurus, tdk sesuai dengan review dibeberapa sosmed .. murah si tp banyak hotel murah yang lebih terawat.
Masuk kamar lampu remang-remang, sprei kotor warna sudah coklat bahkan sampai minta ganti sprei karena ada rambut dan jorok sekali, kamar mandi jg lantai dan toilet kuning-kuning.
Sorry to say, tapi ini fakta yg saya dapatkan.",,6 bulan lalu,2025-12-12T19:30:51.181Z,0,Ci9DQUlRQUNvZENodHljRjlvT21SRmVrRmhSV2Q1YlVOWWJURTVlbDlVZEhoVU9VRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SRmVrRmhSV2Q1YlVOWWJURTVlbDlVZEhoVU9VRRAB!2m1!1s0x0:0xc6c0f5ac2ab8ad53!3m1!1s2@1:CAIQACodChtycF9oOmRFekFhRWd5bUNYbTE5el9UdHhUOUE%7C%7C?hl=id,Google,2,,,,[],"{'Jenis perjalanan': 'Liburan', 'Grup perjalanan': 'Keluarga', 'Kamar': 'Masuk bau debu dan ac tidak dingin, linen tidak bersih', 'Aktivitas di sekitar': 'Ciwalk'}","{'Kamar': 2, 'Layanan': 3, 'Lokasi': 4}",,id,,False,ChIJ35fJplzmaC4RU624Kqz1wMY,"{'lat': -6.89688, 'lng': 107.6036242}","Jl. Cihampelas No.119-121, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia","Cipaganti, Kecamatan Coblong",Jl. Cihampelas No.119-121,Kota Bandung,40131,Jawa Barat,ID,Hotel,['Hotel'],Dancenter Promenade Near Cihampelas Walk,2.3,False,False,39,https://www.google.com/maps/search/?api=1&query=Dancenter%20Promenade%20Near%20Cihampelas%20Walk&query_place_id=ChIJ35fJplzmaC4RU624Kqz1wMY,US$12,14321716934838103379,0x2e68e65ca6c997df:0xc6c0f5ac2ab8ad53,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAfmpbB2TWV786qJkmamax7rVb2tnZJNt3NiPo7bJHSuVjpOGYzQVPLn6t9IR90tWULIiDmlduAXzIK5rViZlvfEprHxRl_mRhEbxlGkRzq0L6YZ1MjHpBecMULrtm_YLCfkkdcshhnPZn=w408-h272-k-no,2026-06-13T18:22:32.804Z,id,/g/11x6bzfxnf,dataset_Google-Maps-Reviews-Scraper_2026-06-13_18-23-57-821.json,LODGE-01442,Dancenter Promenade Near Cihampelas Walk,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Dancenter Promenade Near Cihampelas Walk -6.8969,107.6036",118173160470332995246,https://www.google.com/maps/contrib/118173160470332995246?hl=id,Jeans Esparanci,57,True,https://lh3.googleusercontent.com/a-/ALV-UjUrD0x-ad96dj-lEZ4z8mEm8vJ-hP39fq9feKS4S2mRYeMMJhgzGw=s1920-c-rp-mo-ba12-br100,"Hotel sampah sih menurut gue, org udah booking lewat aplikasi malah ga bs masuk. Bukan cm gue aja, tapi buanyak. Buang2 waktu banget. Mau di alihin malah ke hotel sampah yang gue tau “gak banget”. Thanks deh buat pengalamannya.",,6 bulan lalu,2025-12-07T09:15:29.083Z,0,Ci9DQUlRQUNvZENodHljRjlvT2psR2JrNTJZMHgwVXpoTVNYcFVhMnhFYVdoSE5FRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psR2JrNTJZMHgwVXpoTVNYcFVhMnhFYVdoSE5FRRAB!2m1!1s0x0:0xc6c0f5ac2ab8ad53!3m1!1s2@1:CAIQACodChtycF9oOjlGbk52Y0x0UzhMSXpUa2xEaWhHNEE%7C%7C?hl=id,Google,1,,,,[],"{'Jenis perjalanan': 'Liburan', 'Grup perjalanan': 'Tunggal'}","{'Kamar': 1, 'Layanan': 1, 'Lokasi': 1}",,id,,False,ChIJ35fJplzmaC4RU624Kqz1wMY,"{'lat': -6.89688, 'lng': 107.6036242}","Jl. Cihampelas No.119-121, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia","Cipaganti, Kecamatan Coblong",Jl. Cihampelas No.119-121,Kota Bandung,40131,Jawa Barat,ID,Hotel,['Hotel'],Dancenter Promenade Near Cihampelas Walk,2.3,False,False,39,https://www.google.com/maps/search/?api=1&query=Dancenter%20Promenade%20Near%20Cihampelas%20Walk&query_place_id=ChIJ35fJplzmaC4RU624Kqz1wMY,US$12,14321716934838103379,0x2e68e65ca6c997df:0xc6c0f5ac2ab8ad53,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAfmpbB2TWV786qJkmamax7rVb2tnZJNt3NiPo7bJHSuVjpOGYzQVPLn6t9IR90tWULIiDmlduAXzIK5rViZlvfEprHxRl_mRhEbxlGkRzq0L6YZ1MjHpBecMULrtm_YLCfkkdcshhnPZn=w408-h272-k-no,2026-06-13T18:22:32.804Z,id,/g/11x6bzfxnf,dataset_Google-Maps-Reviews-Scraper_2026-06-13_18-23-57-821.json,LODGE-01442,Dancenter Promenade Near Cihampelas Walk,hotel,accepted_exact_name,nama place cocok dengan target,1.0
