source_file,search_query,target_id,target_name,result_source,result_name,distance_km,name_similarity,price_lowest,price_display,overall_rating,reviews,property_token,audit_status
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Sentra Inn Bandung,0.704,0.364,235334.0,Rp 235.334,4.3,439.0,ChoIocPy-oPtjfLnARoNL2cvMTFieGR2a2o2bBAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Grand Asrilia Hotel Convention & Restaurant,0.765,0.255,484167.0,Rp 484.167,4.3,3723.0,ChoIrrPInPKchfaTARoNL2cvMTFoZHZ2OTQ2dhAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Veleza Hotel,0.889,0.111,372093.0,Rp 372.093,4.4,638.0,ChkIq-KZyYOq-LUyGg0vZy8xMWM0NmhfemNfEAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Sutan Raja Guest House Bandung,0.62,0.588,225024.0,Rp 225.024,4.2,330.0,ChkI9PXR5euZ5txhGg0vZy8xMWI3NzRocHF3EAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Chara Hotel,1.002,0.353,452047.0,Rp 452.047,4.0,1387.0,ChgI66D2lcaw17kUGgwvZy8xMXhjNjVyazYQAQ,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,dPalma Hotel,1.021,0.222,302193.0,Rp 302.193,4.1,748.0,ChkIu7zfhLGYvIBDGg0vZy8xMWI3M3YzbXo2EAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Hotel Sebelas @ Jalan Palasari Mitra RedDoorz,0.348,0.245,150990.0,Rp 150.990,3.9,184.0,ChoIxvDSs-rQgoPMARoNL2cvMTFiN2xjcWg3cxAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,RedDoorz Plus @ Karapitan Street,0.426,0.378,204383.0,Rp 204.383,4.6,243.0,ChoIkeS5_6aS-bbhARoNL2cvMTFxcGp4c3NwNRAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,WABS Syariah,0.792,0.333,271312.0,Rp 271.312,,,ChkQ2IXksrTl0socGg0vZy8xMXljbDJ0XzFyEAI,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Apartement Grand Asia Afrika Bandung House Of Tofi,0.674,0.37,324472.0,Rp 324.472,,,ChoQ8qKgqKK15IPWARoNL2cvMTFtc2x4Y3Y3NhAC,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Hotel Lengkong Heritage,1.262,0.276,337019.0,Rp 337.019,4.4,141.0,ChkIobyz7s_Y6PAtGg0vZy8xMW02a3lkXzMxEAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,SANS Family Hotel Bandung,0.276,0.261,437593.0,Rp 437.593,4.2,49.0,ChoI74C5ituPp9KqARoNL2cvMTF3eHNydHN4YhAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Mercure Bandung City Centre,1.223,0.194,938001.0,Rp 938.001,4.5,8817.0,ChkIkouAheiyqOt6Gg0vZy8xMWM1Z2d5NWh4EAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,"INAP at Capsule Hostel Bandung, Grand Asia Afrika",0.834,0.327,297092.0,Rp 297.092,4.4,795.0,ChoI066Ip96njN2bARoNL2cvMTFiXzJtdHZ2OBAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Capital O Galaxy Inn,0.241,0.062,97786.0,Rp 97.786,4.0,247.0,ChkI9YWbrs3iyt4BGg0vZy8xMWhfM3N6a3NwEAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Hotel Narapati Indah Syariah,0.971,0.412,183633.0,Rp 183.633,4.3,602.0,ChkIj-Lj7s7sooERGg0vZy8xMWM1Ymp6bWtfEAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,OYO 259 Galaxy Inn,0.226,0.067,98107.0,Rp 98.107,4.1,954.0,ChkI2c625YCwhrBeGg0vZy8xMWgweDFzdm50EAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Rizh Hotel,0.373,0.25,208231.0,Rp 208.231,4.5,206.0,ChkIq-v0xIjt0bNfGg0vZy8xMXMzX3h3MW42EAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Collection O Riau Near Trans Studio Bandung Formerly Asteria Hotel,0.449,0.271,118980.0,Rp 118.980,3.7,377.0,ChkIjJmS_bG87v1BGg0vZy8xMWc4XzFwbXY2EAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,HOTEL LENGKONG 2,1.269,0.182,387119.0,Rp 387.119,4.4,361.0,ChkIqqeZ-PXu0aM0Gg0vZy8xMWI2ZHAxcjhmEAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,The Papandayan,1.051,0.364,1151016.0,Rp 1.151.016,4.7,10341.0,ChcIrbKMsezv_vZ_GgsvZy8xdGZwbTM4eBAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Asoka Hotel Bandung,0.812,0.235,210975.0,Rp 210.975,4.3,417.0,ChoInO-FtorB8PL0ARoNL2cvMTFiYngwMDc4bhAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,High Livin Apartment Asia Afrika,0.856,0.273,263114.0,Rp 263.114,3.8,81.0,ChkIuKn2vqS0r4p8Gg0vZy8xMXRrNTFjcmI3EAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Grand asia afrika bandung by sunday stay,0.882,0.293,399323.0,Rp 399.323,,,ChkQop6lgpDt8qddGg0vZy8xMXhkMzh0eWtqEAI,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Rehat at Hotel 10 Buah Batu,0.323,0.267,229206.0,Rp 229.206,4.2,277.0,ChkIofOBirq24pF5Gg0vZy8xMW5zeXRkMXp0EAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Hotel Benua,0.743,0.235,233127.0,Rp 233.127,4.1,2900.0,ChcIhtTEj_XR-cINGgsvZy8xdGdjdmdfeRAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Hotel Kumala Bandung,1.181,0.222,267622.0,Rp 267.622,4.2,917.0,ChcIyf_nkrOjs8kmGgsvZy8xdnpuMnpfZhAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Bellevue HARLEY 2br apartemen- Grand Asia Afrika,0.86,0.169,463225.0,Rp 463.225,,,ChoQ-cHZ34Wh8u6YARoNL2cvMTF6MjFqYnhucxAC,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,G10 Guest House Near Asia Afrika Bandung - Deluxe Single Room,0.498,0.207,326339.0,Rp 326.339,5.0,8.0,ChoQ5cD_7Ijb3vqYARoNL2cvMTFuYm1xN3F5eBAC,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,RedDoorz Plus @ D'San Residence Buah Batu,0.851,0.174,190325.0,Rp 190.325,4.1,27.0,ChkIieeVmei0p-VIGg0vZy8xMXczOWpuNzkyEAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,RedDoorz Plus @ D'San Residence Buah Batu,0.851,0.174,153357.0,Rp 153.357,4.1,27.0,ChkIieeVmei0p-VIGg0vZy8xMXczOWpuNzkyEAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Reddoorz Near Trans Studio Mall 2,0.555,0.2,197082.0,Rp 197.082,4.2,403.0,ChoIm_mYxYKp9db1ARoNL2cvMTFkeGIxN2hrdxAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,SURIA CITY HOTEL SYARIAH,0.822,0.267,239242.0,Rp 239.242,4.3,458.0,ChoI_5Km4Yfps8GMARoNL2cvMTFid3loNWt0cRAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,RedDoorz near Pelajar Pejuang 3,0.518,0.211,175963.0,Rp 175.963,4.1,476.0,ChoI7cjD_dvDorCBARoNL2cvMTFncGZkajk1cRAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,RedDoorz Plus near Pasundan University,0.83,0.2,229383.0,Rp 229.383,4.2,172.0,ChkI7KiY6Nfdr50UGg0vZy8xMWY2ZHRzaGtsEAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,RedDoorz @ Hotel Lodaya Bandung,0.417,0.296,146830.0,Rp 146.830,3.6,595.0,ChcIoOnF0qjxmstfGgsvZy8xdG05ZGxsMBAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,RedDoorz Near Trans Studio Mall 3,1.03,0.2,154966.0,Rp 154.966,3.7,94.0,ChkIjqKIyOyC7OwlGg0vZy8xMXBmMnE2eTJ5EAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Simply Studio at Grand Asia Afrika Apt By Travelio,0.86,0.179,329806.0,Rp 329.806,,,ChkQh731tq2XrKUkGg0vZy8xMXhmdDJkczJsEAI,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,OYO 94726 Asteria Talaga Bodas,0.457,0.286,133829.0,Rp 133.829,5.0,2.0,ChoI7euUgqmggqSGARoNL2cvMTF5amtmejY3cxAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Mercure Bandung City Centre,1.223,0.194,1039894.0,Rp 1.039.894,4.5,8817.0,ChkIkouAheiyqOt6Gg0vZy8xMWM1Z2d5NWh4EAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Urbanview Hotel Nakasya Burangrang,0.24,0.35,184410.0,Rp 184.410,4.3,86.0,ChoI2aCXl6CMo5iaARoNL2cvMTF5MzR3NGR6NhAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,The Papandayan,1.051,0.364,1073514.0,Rp 1.073.514,4.7,10341.0,ChcIrbKMsezv_vZ_GgsvZy8xdGZwbTM4eBAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,RedDoorz near Asia Afrika 2,0.014,0.176,,,4.6,5.0,ChkI7tu57t7JmPEdGg0vZy8xMWRmZ3N3XzFxEAE,other_no_price
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Guest House Rumah Tawa Syariah 1,0.394,0.273,192479.0,Rp 192.479,4.3,143.0,ChkI14uQh5aq3_siGg0vZy8xMWI2bGd3N2ZxEAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Hotel Kurnia,0.448,0.222,163455.0,Rp 163.455,3.6,312.0,ChoIlt_blM3X65X3ARoNL2cvMTFiNXdtbjN0NBAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Hotel Bali Indah,0.87,0.273,149463.0,Rp 149.463,3.5,998.0,ChgItNip3pnw5OGgARoLL2cvMXRkdDM3amIQAQ,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,RedDoorz @ Palasari,0.361,0.138,145160.0,Rp 145.160,3.0,23.0,ChoI1K7Nz6jDt-PZARoNL2cvMTFjMm50M3I1cxAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Image Hotel & Resto,0.734,0.261,294692.0,Rp 294.692,3.6,662.0,ChcI0OLo36a93agxGgsvZy8xdGR2OV9zeRAB,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Wisma Asia Busindo Syari'ah Bandung,0.87,0.256,103742.0,Rp 103.742,4.0,400.0,ChkIivefwPLKz-wZGg0vZy8xMWI2Z2x3MGxmEAE,other_property_price_ignore
pasted-text.txt,Naraya house Kota Bandung Jawa Barat Indonesia,LODGE-01542,Naraya house,properties,Grand asia afrika bandung by sunday stay,0.882,0.293,399323.0,Rp 399.323,,,ChkQop6lgpDt8qddGg0vZy8xMXhkMzh0eWtqEAI,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,RedDoorz Plus Near BIP,0.004,1.0,,,4.6,134.0,ChoI_sHyx9KAo83gARoNL2cvMTFmNHd2bTdwNRAB,target_found_no_price
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Gandasari Hotel,0.036,0.19,246563.0,Rp 246.563,4.1,842.0,ChcI95_mj8ew15B2GgsvZy8xdGx2NDlobhAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Urban Merdeka by UHM,0.278,0.276,111654.0,Rp 111.654,4.2,163.0,ChoI66aGy_j0pNDUARoNL2cvMTFmcmZtN3BudBAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,The Summit Siliwangi Hotel,0.008,0.143,306180.0,Rp 306.180,4.3,1154.0,ChoIl9CurIX75uOdARoNL2cvMTFiNmM3cmpsahAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,OYO 1446 Patradisa Hotel,0.677,0.2,106005.0,Rp 106.005,3.4,542.0,ChgIrcmU3pLy1piLARoLL2cvMXYyMDM0amQQAQ,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Little Mykonos,0.871,0.231,424801.0,Rp 424.801,4.7,491.0,ChkIkPuSxL3W4Y1kGg0vZy8xMWpfMjJ4Z3dkEAE,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,ibis Styles Bandung Grand Central,0.971,0.108,540813.0,Rp 540.813,4.8,4489.0,ChkIjprq0vXIjvlpGg0vZy8xMWZybDhyYzNqEAE,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,UTC Dago Hotel Bandung,0.293,0.2,386788.0,Rp 386.788,4.5,954.0,ChcIzL3O0MuZ3-NTGgsvZy8xdGRyNWx5aBAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Mogens Guest House,0.875,0.133,349981.0,Rp 349.981,4.6,700.0,ChkIloHE9OG8s88cGg0vZy8xMWM2enE1bHhwEAE,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Buminanienie Family Guest House,0.388,0.093,189421.0,Rp 189.421,4.1,172.0,ChcI85yV5MOUjetrGgsvZy8xdGY0YmZsNRAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,SUPER OYO Collection O Hotel Pasar Baru Heritage,1.508,0.296,155536.0,Rp 155.536,3.8,1134.0,ChkIkPTM6MzfhasxGg0vZy8xMWo4Z2tfazJmEAE,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,"Vue Palace, ARTOTEL Curated",1.058,0.158,397667.0,Rp 397.667,4.4,3429.0,ChgItueTrdvog_fSARoLL2cvMXRkcmhwNTEQAQ,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Hotel Rumah Tawa Syariah,1.056,0.2,248563.0,Rp 248.563,4.4,356.0,ChcI7f3pvZbIzZsVGgsvZy8xdGY4a2IydxAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Tebu Hotel Bandung,0.821,0.25,504118.0,Rp 504.118,4.4,4490.0,ChoI56LWicfIz8nAARoNL2cvMTFiNzVoc2tqchAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Hotel California Bandung,0.96,0.273,472179.0,Rp 472.179,4.5,3286.0,ChkIp5Pe74Td4pzYARoML2cvMXBwMnRsZHFkEAE,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Dzawani Hotel,0.733,0.316,331373.0,Rp 331.373,4.6,198.0,ChkIu4PZp-O0-uIQGg0vZy8xMWs0ejV3eTYyEAE,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Vio Hotel Cimanuk,1.045,0.261,300014.0,Rp 300.014,4.2,1391.0,ChgI8b-Aj7u01-OSARoLL2cvMXRjeW5ia2wQAQ,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,The Ethnic Hotel Bandung,0.661,0.222,106724.0,Rp 106.724,2.9,261.0,ChgI26HWw6qt1pm8ARoLL2cvMXZneDMxOGwQAQ,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Platinum 1012 Studio Tera Apartemen Bandung City View,0.975,0.14,544546.0,Rp 544.546,4.4293337,123.0,ChkQkpe9s87Ypv85Gg0vZy8xMXk1NV9wdGc3EAI,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Cozy Studio Room The Jarrdin Cihampelas By Travelio,0.924,0.25,409647.0,Rp 409.647,,,ChkQhby537W-8KgUGg0vZy8xMXdxdmh6ajg3EAI,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Pasar Baru Square Hotel Bandung,1.443,0.138,333184.0,Rp 333.184,4.3,13821.0,ChoIz9b3o-7pm8-dARoNL2cvMTFidzFwbm03MhAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,FULMAR Dago,0.657,0.261,592807.0,Rp 592.807,4.7,262.0,ChoIzt3Nxrbq4ceJARoNL2cvMTF0eTJ5X2R5YxAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Amaroossa Hotel Bandung,0.611,0.286,460000.0,Rp 460.000,4.3,4465.0,ChgI3tD-1LvbvJWMARoLL2cvMXRkajZqN3oQAQ,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Kedaton Hotel Bandung,1.038,0.316,422614.0,Rp 422.614,4.3,3267.0,ChoIgY3X05LAjdi9ARoNL2cvMTFiNmQyMzZqZBAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Travellers Inn,0.918,0.385,369669.0,Rp 369.669,4.3,509.0,ChoIyOfVnNmxx_HRARoNL2cvMTFiN2w0XzUwZhAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Pension Homestay,0.94,0.214,283194.0,Rp 283.194,4.7,49.0,ChoIp4e4g-nN8ZLIARoNL2cvMTFtdGp3dHo0aBAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Serela Riau Hotel,0.782,0.348,256547.0,Rp 256.547,4.0,3059.0,ChcIhsmFm87TwvxsGgsvZy8xdGYycDBsYxAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Ivory Hotel Bandung,0.319,0.235,559914.0,Rp 559.914,4.6,2539.0,ChoIq5Dyl_jkzrbiARoNL2cvMTFiNmdsNzkwchAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Vio Hotel Surapati,1.226,0.167,307073.0,Rp 307.073,4.4,1728.0,ChkI4bH1_8qk0bzFARoML2cvMTJoemhfeXNxEAE,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,Meize City Center Hotel Bandung,0.951,0.069,339885.0,Rp 339.885,4.2,3761.0,ChoIuI_K6Zfb06b0ARoNL2cvMTFiYnljcTlseRAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,My Hotel,0.616,0.0,248108.0,Rp 248.108,4.8,12.0,ChoIgumd_NP_mdiGARoNL2cvMTFyZ2g3ODdiYhAB,other_property_price_ignore
pasted-text.txt,RedDoorz Plus Near BIP Kota Bandung Jawa Barat Indonesia,LODGE-01547,RedDoorz Plus Near BIP,properties,"Bobopod Dago, Bandung",0.592,0.25,234435.0,Rp 234.435,4.7,1014.0,ChkIgs3Pi5WpiYhIGg0vZy8xMWh6MjhzeV9kEAE,other_property_price_ignore
