review_target_id,penginapan_id,name,property_type,review_scrape_priority,review_confidence_label,google_maps_search_query,google_maps_search_url
PHREV-20260605-0900,LODGE-01015,RedDoorz near Upi Sersan Bajuri Bandung,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz near Upi Sersan Bajuri Bandung -6.8556,107.592",https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Upi%20Sersan%20Bajuri%20Bandung%20-6.8556%2C107.592
PHREV-20260605-0723,LODGE-01019,Reddoorz Syariah @ Gatot Subroto Street Bandung 4,hotel,medium_review_confidence,medium_review_confidence,"Reddoorz Syariah @ Gatot Subroto Street Bandung 4 -6.9241,107.6266",https://www.google.com/maps/search/?api=1&query=Reddoorz%20Syariah%20%40%20Gatot%20Subroto%20Street%20Bandung%204%20-6.9241%2C107.6266
PHREV-20260605-0719,LODGE-00782,Regan Luxcamp,hotel,low_review_confidence,low_review_confidence,"Regan Luxcamp -7.1844,107.5469",https://www.google.com/maps/search/?api=1&query=Regan%20Luxcamp%20-7.1844%2C107.5469
PHREV-20260605-0034,LODGE-01020,Rehat at Hotel 10 Buah Batu,hotel,high_review_confidence,high_review_confidence,"Rehat at Hotel 10 Buah Batu -6.9342,107.6204",https://www.google.com/maps/search/?api=1&query=Rehat%20at%20Hotel%2010%20Buah%20Batu%20-6.9342%2C107.6204
PHREV-20260605-1259,LODGE-01656,Revin Vouncher Hotel,hotel,missing_rating_or_review,missing_review_confidence,"Revin Vouncher Hotel -6.925,107.6302",https://www.google.com/maps/search/?api=1&query=Revin%20Vouncher%20Hotel%20-6.925%2C107.6302
PHREV-20260605-0792,LODGE-01551,Rhapsodic Stay Bed and Breakfast Bandung,hotel,medium_review_confidence,medium_review_confidence,"Rhapsodic Stay Bed and Breakfast Bandung -6.8966,107.6213",https://www.google.com/maps/search/?api=1&query=Rhapsodic%20Stay%20Bed%20and%20Breakfast%20Bandung%20-6.8966%2C107.6213
PHREV-20260605-0002,LODGE-01021,Rizh Hotel,hotel,high_review_confidence,high_review_confidence,"Rizh Hotel -6.9283,107.6202",https://www.google.com/maps/search/?api=1&query=Rizh%20Hotel%20-6.9283%2C107.6202
PHREV-20260605-0254,LODGE-01024,Rooms Inc BTC Pasteur,hotel,high_review_confidence,high_review_confidence,"Rooms Inc BTC Pasteur -6.8932,107.5851",https://www.google.com/maps/search/?api=1&query=Rooms%20Inc%20BTC%20Pasteur%20-6.8932%2C107.5851
PHREV-20260605-0808,LODGE-00403,Rumah Bagus Bandung,hotel,medium_review_confidence,medium_review_confidence,"Rumah Bagus Bandung -6.8808909,107.5727895",https://www.google.com/maps/search/?api=1&query=Rumah%20Bagus%20Bandung%20-6.8808909%2C107.5727895
PHREV-20260605-0818,LODGE-01602,Rumah Cimandiri,hotel,medium_review_confidence,medium_review_confidence,"Rumah Cimandiri -6.904,107.6191",https://www.google.com/maps/search/?api=1&query=Rumah%20Cimandiri%20-6.904%2C107.6191
PHREV-20260605-0015,LODGE-01181,Rumah Teteh Syariah,hotel,high_review_confidence,high_review_confidence,"Rumah Teteh Syariah -6.9165,107.6547",https://www.google.com/maps/search/?api=1&query=Rumah%20Teteh%20Syariah%20-6.9165%2C107.6547
PHREV-20260605-0737,LODGE-01637,Rumah The Priangan,hotel,medium_review_confidence,medium_review_confidence,"Rumah The Priangan -6.926,107.6097",https://www.google.com/maps/search/?api=1&query=Rumah%20The%20Priangan%20-6.926%2C107.6097
PHREV-20260605-0815,LODGE-01480,SHARON Co-Living,hotel,medium_review_confidence,medium_review_confidence,"SHARON Co-Living -6.9191,107.5973",https://www.google.com/maps/search/?api=1&query=SHARON%20Co-Living%20-6.9191%2C107.5973
PHREV-20260605-0688,LODGE-00426,SPOT ON 91832 Pondok Aqueduct,hotel,low_review_confidence,low_review_confidence,"SPOT ON 91832 Pondok Aqueduct -6.8730462,107.5327281",https://www.google.com/maps/search/?api=1&query=SPOT%20ON%2091832%20Pondok%20Aqueduct%20-6.8730462%2C107.5327281
PHREV-20260605-0887,LODGE-01029,SUPER OYO 2190 Alamanda 7 Syariah,hotel,medium_review_confidence,medium_review_confidence,"SUPER OYO 2190 Alamanda 7 Syariah -6.888,107.6355",https://www.google.com/maps/search/?api=1&query=SUPER%20OYO%202190%20Alamanda%207%20Syariah%20-6.888%2C107.6355
PHREV-20260605-0192,LODGE-01030,SUPER OYO Collection O Hotel Pasar Baru Heritage,hotel,high_review_confidence,high_review_confidence,"SUPER OYO Collection O Hotel Pasar Baru Heritage -6.9181,107.6042",https://www.google.com/maps/search/?api=1&query=SUPER%20OYO%20Collection%20O%20Hotel%20Pasar%20Baru%20Heritage%20-6.9181%2C107.6042
PHREV-20260605-0105,LODGE-01031,SURIA CITY HOTEL SYARIAH,hotel,high_review_confidence,high_review_confidence,"SURIA CITY HOTEL SYARIAH -6.93,107.6266",https://www.google.com/maps/search/?api=1&query=SURIA%20CITY%20HOTEL%20SYARIAH%20-6.93%2C107.6266
PHREV-20260605-0567,LODGE-01603,Salawasna Home - Mykonos,hotel,low_review_confidence,low_review_confidence,"Salawasna Home - Mykonos -6.9126,107.6301",https://www.google.com/maps/search/?api=1&query=Salawasna%20Home%20-%20Mykonos%20-6.9126%2C107.6301
PHREV-20260605-0095,LODGE-01032,Sans Hotel Alexander Bandung,hotel,high_review_confidence,high_review_confidence,"Sans Hotel Alexander Bandung -6.9048,107.598",https://www.google.com/maps/search/?api=1&query=Sans%20Hotel%20Alexander%20Bandung%20-6.9048%2C107.598
PHREV-20260605-0007,LODGE-00048,Sans Hotel Skyland Pasteur Bandung,hotel,high_review_confidence,high_review_confidence,"Sans Hotel Skyland Pasteur Bandung -6.8829,107.5794",https://www.google.com/maps/search/?api=1&query=Sans%20Hotel%20Skyland%20Pasteur%20Bandung%20-6.8829%2C107.5794
PHREV-20260605-0113,LODGE-01033,Sans Vibes Diemdi Kiaracondong Bandung,hotel,high_review_confidence,high_review_confidence,"Sans Vibes Diemdi Kiaracondong Bandung -6.9191,107.6444",https://www.google.com/maps/search/?api=1&query=Sans%20Vibes%20Diemdi%20Kiaracondong%20Bandung%20-6.9191%2C107.6444
PHREV-20260605-0765,LODGE-01481,Sans Vibes Surapati Konforta Hotel,hotel,medium_review_confidence,medium_review_confidence,"Sans Vibes Surapati Konforta Hotel -6.8997,107.6296",https://www.google.com/maps/search/?api=1&query=Sans%20Vibes%20Surapati%20Konforta%20Hotel%20-6.8997%2C107.6296
PHREV-20260605-0260,LODGE-01182,Sany Rosa Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Sany Rosa Hotel Bandung -6.8826,107.6027",https://www.google.com/maps/search/?api=1&query=Sany%20Rosa%20Hotel%20Bandung%20-6.8826%2C107.6027
PHREV-20260605-0227,LODGE-01034,Sari Ater Kamboti Bandung,hotel,high_review_confidence,high_review_confidence,"Sari Ater Kamboti Bandung -6.8833,107.5801",https://www.google.com/maps/search/?api=1&query=Sari%20Ater%20Kamboti%20Bandung%20-6.8833%2C107.5801
PHREV-20260605-0010,LODGE-01183,Sartika Hotel,hotel,high_review_confidence,high_review_confidence,"Sartika Hotel -6.9302,107.626",https://www.google.com/maps/search/?api=1&query=Sartika%20Hotel%20-6.9302%2C107.626
PHREV-20260605-0191,LODGE-00826,Saung Balibu Hotel,hotel,high_review_confidence,high_review_confidence,"Saung Balibu Hotel -6.8078,107.6408",https://www.google.com/maps/search/?api=1&query=Saung%20Balibu%20Hotel%20-6.8078%2C107.6408
PHREV-20260605-0569,LODGE-01396,Savya Aparthotel by Kozystay - Bandung,hotel,low_review_confidence,low_review_confidence,"Savya Aparthotel by Kozystay - Bandung -6.9223,107.6156",https://www.google.com/maps/search/?api=1&query=Savya%20Aparthotel%20by%20Kozystay%20-%20Bandung%20-6.9223%2C107.6156
PHREV-20260605-0836,LODGE-01314,Sembilan House,hotel,medium_review_confidence,medium_review_confidence,"Sembilan House -6.8835,107.5842",https://www.google.com/maps/search/?api=1&query=Sembilan%20House%20-6.8835%2C107.5842
PHREV-20260605-0296,LODGE-01036,Sensa Hotel,hotel,high_review_confidence,high_review_confidence,"Sensa Hotel -6.8949,107.605",https://www.google.com/maps/search/?api=1&query=Sensa%20Hotel%20-6.8949%2C107.605
PHREV-20260605-0499,LODGE-00448,Sentra Duta,hotel,low_review_confidence,low_review_confidence,"Sentra Duta -6.8794165,107.5714681",https://www.google.com/maps/search/?api=1&query=Sentra%20Duta%20-6.8794165%2C107.5714681
PHREV-20260605-0099,LODGE-01037,Sentra Inn Bandung,hotel,high_review_confidence,high_review_confidence,"Sentra Inn Bandung -6.9252,107.6191",https://www.google.com/maps/search/?api=1&query=Sentra%20Inn%20Bandung%20-6.9252%2C107.6191
PHREV-20260605-0236,LODGE-01038,Serela Merdeka Hotel,hotel,high_review_confidence,high_review_confidence,"Serela Merdeka Hotel -6.9066,107.6093",https://www.google.com/maps/search/?api=1&query=Serela%20Merdeka%20Hotel%20-6.9066%2C107.6093
PHREV-20260605-0268,LODGE-01039,Serela Riau Hotel,hotel,high_review_confidence,high_review_confidence,"Serela Riau Hotel -6.9061,107.6199",https://www.google.com/maps/search/?api=1&query=Serela%20Riau%20Hotel%20-6.9061%2C107.6199
PHREV-20260605-0233,LODGE-01185,Serela Waringin Hotel,hotel,high_review_confidence,high_review_confidence,"Serela Waringin Hotel -6.9175,107.5928",https://www.google.com/maps/search/?api=1&query=Serela%20Waringin%20Hotel%20-6.9175%2C107.5928
PHREV-20260605-0075,LODGE-01040,Shakti Capsule Cihampelas,hotel,high_review_confidence,high_review_confidence,"Shakti Capsule Cihampelas -6.897,107.6038",https://www.google.com/maps/search/?api=1&query=Shakti%20Capsule%20Cihampelas%20-6.897%2C107.6038
PHREV-20260605-0309,LODGE-01623,Sheraton Bandung Hotel & Towers,hotel,high_review_confidence,high_review_confidence,"Sheraton Bandung Hotel & Towers -6.8743,107.6194",https://www.google.com/maps/search/?api=1&query=Sheraton%20Bandung%20Hotel%20%26%20Towers%20-6.8743%2C107.6194
PHREV-20260605-0056,LODGE-00786,Shine River Ciwidey,hotel,high_review_confidence,high_review_confidence,"Shine River Ciwidey -7.0981,107.4823",https://www.google.com/maps/search/?api=1&query=Shine%20River%20Ciwidey%20-7.0981%2C107.4823
PHREV-20260605-0527,LODGE-01604,Somerset Asia Afrika Bandung,hotel,low_review_confidence,low_review_confidence,"Somerset Asia Afrika Bandung -6.9203,107.6217",https://www.google.com/maps/search/?api=1&query=Somerset%20Asia%20Afrika%20Bandung%20-6.9203%2C107.6217
PHREV-20260605-0004,LODGE-00083,Stay at Rozelle,hotel,high_review_confidence,high_review_confidence,"Stay at Rozelle -6.8811637,107.569519",https://www.google.com/maps/search/?api=1&query=Stay%20at%20Rozelle%20-6.8811637%2C107.569519
PHREV-20260605-0279,LODGE-01042,Sukajadi Hotel and Gallery,hotel,high_review_confidence,high_review_confidence,"Sukajadi Hotel and Gallery -6.8856,107.597",https://www.google.com/maps/search/?api=1&query=Sukajadi%20Hotel%20and%20Gallery%20-6.8856%2C107.597
PHREV-20260605-0760,LODGE-01187,Super OYO 91350 Garden Hostel,hotel,medium_review_confidence,medium_review_confidence,"Super OYO 91350 Garden Hostel -6.8801,107.6165",https://www.google.com/maps/search/?api=1&query=Super%20OYO%2091350%20Garden%20Hostel%20-6.8801%2C107.6165
PHREV-20260605-0307,LODGE-00787,Sutan Raja Hotel and Convention Centre,hotel,high_review_confidence,high_review_confidence,"Sutan Raja Hotel and Convention Centre -7.0238,107.5348",https://www.google.com/maps/search/?api=1&query=Sutan%20Raja%20Hotel%20and%20Convention%20Centre%20-7.0238%2C107.5348
PHREV-20260605-0336,LODGE-01044,Swiss-Belresort Dago Heritage,hotel,high_review_confidence,high_review_confidence,"Swiss-Belresort Dago Heritage -6.8668,107.6256",https://www.google.com/maps/search/?api=1&query=Swiss-Belresort%20Dago%20Heritage%20-6.8668%2C107.6256
PHREV-20260605-0724,LODGE-01045,THE V BOUTIQUE HOTEL BANDUNG,hotel,medium_review_confidence,medium_review_confidence,"THE V BOUTIQUE HOTEL BANDUNG -6.9296,107.6054",https://www.google.com/maps/search/?api=1&query=THE%20V%20BOUTIQUE%20HOTEL%20BANDUNG%20-6.9296%2C107.6054
PHREV-20260605-0012,LODGE-01046,TechieRoom Kotlin at Clove Garden Residence,hotel,high_review_confidence,high_review_confidence,"TechieRoom Kotlin at Clove Garden Residence -6.8733,107.6407",https://www.google.com/maps/search/?api=1&query=TechieRoom%20Kotlin%20at%20Clove%20Garden%20Residence%20-6.8733%2C107.6407
PHREV-20260605-0618,LODGE-01047,TechieRoom Swift at Clove Garden Residence,hotel,low_review_confidence,low_review_confidence,"TechieRoom Swift at Clove Garden Residence -6.8729,107.6404",https://www.google.com/maps/search/?api=1&query=TechieRoom%20Swift%20at%20Clove%20Garden%20Residence%20-6.8729%2C107.6404
PHREV-20260605-0683,LODGE-00450,Tepas Paviliun,hotel,low_review_confidence,low_review_confidence,"Tepas Paviliun -6.8679485,107.5796872",https://www.google.com/maps/search/?api=1&query=Tepas%20Paviliun%20-6.8679485%2C107.5796872
PHREV-20260605-0837,LODGE-01556,Teratai,hotel,medium_review_confidence,medium_review_confidence,"Teratai -6.8879,107.582",https://www.google.com/maps/search/?api=1&query=Teratai%20-6.8879%2C107.582
PHREV-20260605-0885,LODGE-00322,The Banyu House,hotel,medium_review_confidence,medium_review_confidence,"The Banyu House -6.8772,107.5736",https://www.google.com/maps/search/?api=1&query=The%20Banyu%20House%20-6.8772%2C107.5736
PHREV-20260605-0154,LODGE-01048,The Batik Bed And Coffee Bandung,hotel,high_review_confidence,high_review_confidence,"The Batik Bed And Coffee Bandung -6.9464,107.6127",https://www.google.com/maps/search/?api=1&query=The%20Batik%20Bed%20And%20Coffee%20Bandung%20-6.9464%2C107.6127
PHREV-20260605-0117,LODGE-01586,The Bougenvile Hotel,hotel,high_review_confidence,high_review_confidence,"The Bougenvile Hotel -6.9295,107.6268",https://www.google.com/maps/search/?api=1&query=The%20Bougenvile%20Hotel%20-6.9295%2C107.6268
PHREV-20260605-0780,LODGE-00342,The Brick House,hotel,medium_review_confidence,medium_review_confidence,"The Brick House -6.8801513,107.5619077",https://www.google.com/maps/search/?api=1&query=The%20Brick%20House%20-6.8801513%2C107.5619077
PHREV-20260605-0781,LODGE-00139,The Cluster Harris,hotel,medium_review_confidence,medium_review_confidence,"The Cluster Harris -6.8948241,107.5397126",https://www.google.com/maps/search/?api=1&query=The%20Cluster%20Harris%20-6.8948241%2C107.5397126
PHREV-20260605-0783,LODGE-00382,The Cluster Harris,hotel,medium_review_confidence,medium_review_confidence,"The Cluster Harris -6.8948,107.5397",https://www.google.com/maps/search/?api=1&query=The%20Cluster%20Harris%20-6.8948%2C107.5397
PHREV-20260605-0245,LODGE-01049,The Dago Highland Resort,hotel,high_review_confidence,high_review_confidence,"The Dago Highland Resort -6.8619,107.6377",https://www.google.com/maps/search/?api=1&query=The%20Dago%20Highland%20Resort%20-6.8619%2C107.6377
PHREV-20260605-0026,LODGE-01051,The Ethnic Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"The Ethnic Hotel Bandung -6.9098,107.6186",https://www.google.com/maps/search/?api=1&query=The%20Ethnic%20Hotel%20Bandung%20-6.9098%2C107.6186
PHREV-20260605-0318,LODGE-01052,The Gaia Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"The Gaia Hotel Bandung -6.844,107.6007",https://www.google.com/maps/search/?api=1&query=The%20Gaia%20Hotel%20Bandung%20-6.844%2C107.6007
PHREV-20260605-0324,LODGE-01627,The Jayakarta Suite Hotel & Resort,hotel,high_review_confidence,high_review_confidence,"The Jayakarta Suite Hotel & Resort -6.8706,107.6194",https://www.google.com/maps/search/?api=1&query=The%20Jayakarta%20Suite%20Hotel%20%26%20Resort%20-6.8706%2C107.6194
PHREV-20260605-0298,LODGE-01053,The Luxton Bandung Hotel,hotel,high_review_confidence,high_review_confidence,"The Luxton Bandung Hotel -6.9038,107.6114",https://www.google.com/maps/search/?api=1&query=The%20Luxton%20Bandung%20Hotel%20-6.9038%2C107.6114
PHREV-20260605-0243,LODGE-01195,The Naripan Hotel,hotel,high_review_confidence,high_review_confidence,"The Naripan Hotel -6.9197,107.6117",https://www.google.com/maps/search/?api=1&query=The%20Naripan%20Hotel%20-6.9197%2C107.6117
PHREV-20260605-0326,LODGE-01054,The Papandayan,hotel,high_review_confidence,high_review_confidence,"The Papandayan -6.9231,107.6238",https://www.google.com/maps/search/?api=1&query=The%20Papandayan%20-6.9231%2C107.6238
PHREV-20260605-0125,LODGE-01055,The Regia Dago,hotel,high_review_confidence,high_review_confidence,"The Regia Dago -6.8674,107.6209",https://www.google.com/maps/search/?api=1&query=The%20Regia%20Dago%20-6.8674%2C107.6209
PHREV-20260605-0196,LODGE-01402,The Silk At Dago,hotel,high_review_confidence,high_review_confidence,"The Silk At Dago -6.8737,107.6196",https://www.google.com/maps/search/?api=1&query=The%20Silk%20At%20Dago%20-6.8737%2C107.6196
PHREV-20260605-0073,LODGE-01056,The Suddha Asia Afrika Bandung,hotel,high_review_confidence,high_review_confidence,"The Suddha Asia Afrika Bandung -6.922,107.6133",https://www.google.com/maps/search/?api=1&query=The%20Suddha%20Asia%20Afrika%20Bandung%20-6.922%2C107.6133
PHREV-20260605-0193,LODGE-01403,The Summit Siliwangi Hotel,hotel,high_review_confidence,high_review_confidence,"The Summit Siliwangi Hotel -6.9077,107.6129",https://www.google.com/maps/search/?api=1&query=The%20Summit%20Siliwangi%20Hotel%20-6.9077%2C107.6129
PHREV-20260605-0330,LODGE-01058,The Trans Luxury Hotel,hotel,high_review_confidence,high_review_confidence,"The Trans Luxury Hotel -6.9271,107.6363",https://www.google.com/maps/search/?api=1&query=The%20Trans%20Luxury%20Hotel%20-6.9271%2C107.6363
PHREV-20260605-0732,LODGE-01638,The Wastoekentjana,hotel,medium_review_confidence,medium_review_confidence,"The Wastoekentjana -6.9088,107.6083",https://www.google.com/maps/search/?api=1&query=The%20Wastoekentjana%20-6.9088%2C107.6083
PHREV-20260605-0190,LODGE-01059,Tibera Hotel,hotel,high_review_confidence,high_review_confidence,"Tibera Hotel -6.9081,107.6262",https://www.google.com/maps/search/?api=1&query=Tibera%20Hotel%20-6.9081%2C107.6262
PHREV-20260605-0138,LODGE-01327,Tokyo Cubo,hotel,high_review_confidence,high_review_confidence,"Tokyo Cubo -6.9097,107.5973",https://www.google.com/maps/search/?api=1&query=Tokyo%20Cubo%20-6.9097%2C107.5973
PHREV-20260605-0271,LODGE-01328,Travello Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Travello Hotel Bandung -6.8613,107.5956",https://www.google.com/maps/search/?api=1&query=Travello%20Hotel%20Bandung%20-6.8613%2C107.5956
PHREV-20260605-0275,LODGE-01198,Trizara Resorts Glamping Lembang,hotel,high_review_confidence,high_review_confidence,"Trizara Resorts Glamping Lembang -6.8225,107.6037",https://www.google.com/maps/search/?api=1&query=Trizara%20Resorts%20Glamping%20Lembang%20-6.8225%2C107.6037
PHREV-20260605-0896,LODGE-01589,Urban Merdeka by UHM,hotel,medium_review_confidence,medium_review_confidence,"Urban Merdeka by UHM -6.9075,107.6105",https://www.google.com/maps/search/?api=1&query=Urban%20Merdeka%20by%20UHM%20-6.9075%2C107.6105
PHREV-20260605-0848,LODGE-01063,UrbanView Hotel 3m Syariah,hotel,medium_review_confidence,medium_review_confidence,"UrbanView Hotel 3m Syariah -6.9398,107.713",https://www.google.com/maps/search/?api=1&query=UrbanView%20Hotel%203m%20Syariah%20-6.9398%2C107.713
PHREV-20260605-0691,LODGE-01590,Urbanview @ Ra Residence Buah Batu,hotel,low_review_confidence,low_review_confidence,"Urbanview @ Ra Residence Buah Batu -6.941,107.6298",https://www.google.com/maps/search/?api=1&query=Urbanview%20%40%20Ra%20Residence%20Buah%20Batu%20-6.941%2C107.6298
PHREV-20260605-0730,LODGE-01064,Urbanview Hotel Bartu Moh Toha Bandung by RedDoorz,hotel,medium_review_confidence,medium_review_confidence,"Urbanview Hotel Bartu Moh Toha Bandung by RedDoorz -6.9446,107.6087",https://www.google.com/maps/search/?api=1&query=Urbanview%20Hotel%20Bartu%20Moh%20Toha%20Bandung%20by%20RedDoorz%20-6.9446%2C107.6087
PHREV-20260605-0062,LODGE-01065,Urbanview Hotel Grand Malabar Bandung,hotel,high_review_confidence,high_review_confidence,"Urbanview Hotel Grand Malabar Bandung -6.92,107.6242",https://www.google.com/maps/search/?api=1&query=Urbanview%20Hotel%20Grand%20Malabar%20Bandung%20-6.92%2C107.6242
PHREV-20260605-0013,LODGE-01066,Urbanview Hotel Kazanan Lembang Bandung,hotel,high_review_confidence,high_review_confidence,"Urbanview Hotel Kazanan Lembang Bandung -6.8379,107.5992",https://www.google.com/maps/search/?api=1&query=Urbanview%20Hotel%20Kazanan%20Lembang%20Bandung%20-6.8379%2C107.5992
