review_target_id,penginapan_id,name,property_type,review_scrape_priority,review_confidence_label,google_maps_search_query,google_maps_search_url
PHREV-20260605-1471,LODGE-00008,Villa Tepi Bukit,villa,missing_rating_or_review,missing_review_confidence,"Villa Tepi Bukit -6.7639,107.0594",https://www.google.com/maps/search/?api=1&query=Villa%20Tepi%20Bukit%20-6.7639%2C107.0594
PHREV-20260605-0214,LODGE-00054,Villa Tibra,villa,high_review_confidence,high_review_confidence,"Villa Tibra -6.8251,107.5545",https://www.google.com/maps/search/?api=1&query=Villa%20Tibra%20-6.8251%2C107.5545
PHREV-20260605-1472,LODGE-00750,Villa Tinamboo brings happiness at Ciwidey,villa,missing_rating_or_review,missing_review_confidence,"Villa Tinamboo brings happiness at Ciwidey -7.1161,107.4448",https://www.google.com/maps/search/?api=1&query=Villa%20Tinamboo%20brings%20happiness%20at%20Ciwidey%20-7.1161%2C107.4448
PHREV-20260605-0726,LODGE-01078,Villa Venetys Lembang by BWB,villa,medium_review_confidence,medium_review_confidence,"Villa Venetys Lembang by BWB -6.8247,107.6401",https://www.google.com/maps/search/?api=1&query=Villa%20Venetys%20Lembang%20by%20BWB%20-6.8247%2C107.6401
PHREV-20260605-1473,LODGE-00190,"Villa With Private Jacuzzi , Damar Ningrum 3",villa,missing_rating_or_review,missing_review_confidence,"Villa With Private Jacuzzi , Damar Ningrum 3 -6.8304,107.5526",https://www.google.com/maps/search/?api=1&query=Villa%20With%20Private%20Jacuzzi%20%2C%20Damar%20Ningrum%203%20-6.8304%2C107.5526
PHREV-20260605-1474,LODGE-00751,Villa buah 11 homestay,villa,missing_rating_or_review,missing_review_confidence,"Villa buah 11 homestay -7.1869,107.5554",https://www.google.com/maps/search/?api=1&query=Villa%20buah%2011%20homestay%20-7.1869%2C107.5554
PHREV-20260605-1475,LODGE-00752,Villa by Wayang Dairy Farm,villa,missing_rating_or_review,missing_review_confidence,"Villa by Wayang Dairy Farm -7.1942,107.5423",https://www.google.com/maps/search/?api=1&query=Villa%20by%20Wayang%20Dairy%20Farm%20-7.1942%2C107.5423
PHREV-20260605-0474,LODGE-00453,Villa hegar by Kavastay,villa,low_review_confidence,low_review_confidence,"Villa hegar by Kavastay -6.8693961,107.5700901",https://www.google.com/maps/search/?api=1&query=Villa%20hegar%20by%20Kavastay%20-6.8693961%2C107.5700901
PHREV-20260605-1476,LODGE-00753,Villa kartoon,villa,missing_rating_or_review,missing_review_confidence,"Villa kartoon -6.812,107.145",https://www.google.com/maps/search/?api=1&query=Villa%20kartoon%20-6.812%2C107.145
PHREV-20260605-1477,LODGE-00754,Villa kota bunga at puncak bogor with privat pool,villa,missing_rating_or_review,missing_review_confidence,"Villa kota bunga at puncak bogor with privat pool -6.8119,107.1456",https://www.google.com/maps/search/?api=1&query=Villa%20kota%20bunga%20at%20puncak%20bogor%20with%20privat%20pool%20-6.8119%2C107.1456
PHREV-20260605-1478,LODGE-00610,Villa minimalis nyaman beraih rapih,villa,missing_rating_or_review,missing_review_confidence,"Villa minimalis nyaman beraih rapih -6.812,107.1452",https://www.google.com/maps/search/?api=1&query=Villa%20minimalis%20nyaman%20beraih%20rapih%20-6.812%2C107.1452
PHREV-20260605-1479,LODGE-00611,Villa osaka,villa,missing_rating_or_review,missing_review_confidence,"Villa osaka -6.8118,107.1454",https://www.google.com/maps/search/?api=1&query=Villa%20osaka%20-6.8118%2C107.1454
PHREV-20260605-1480,LODGE-00612,Villa pataya kota bunga 3 kamar tidur,villa,missing_rating_or_review,missing_review_confidence,"Villa pataya kota bunga 3 kamar tidur -6.8118,107.1454",https://www.google.com/maps/search/?api=1&query=Villa%20pataya%20kota%20bunga%203%20kamar%20tidur%20-6.8118%2C107.1454
PHREV-20260605-1481,LODGE-00755,Villa puncak bogor at kota bunga ada karoke AC,villa,missing_rating_or_review,missing_review_confidence,"Villa puncak bogor at kota bunga ada karoke AC -6.8115,107.1452",https://www.google.com/maps/search/?api=1&query=Villa%20puncak%20bogor%20at%20kota%20bunga%20ada%20karoke%20AC%20-6.8115%2C107.1452
PHREV-20260605-1482,LODGE-00756,Villa puncak bogor at kota bunga with pool privat,villa,missing_rating_or_review,missing_review_confidence,"Villa puncak bogor at kota bunga with pool privat -6.8118,107.1454",https://www.google.com/maps/search/?api=1&query=Villa%20puncak%20bogor%20at%20kota%20bunga%20with%20pool%20privat%20-6.8118%2C107.1454
PHREV-20260605-1483,LODGE-00813,Villa rian,villa,missing_rating_or_review,missing_review_confidence,"Villa rian -7.131,107.5132",https://www.google.com/maps/search/?api=1&query=Villa%20rian%20-7.131%2C107.5132
PHREV-20260605-1484,LODGE-00191,Villa roseane,villa,missing_rating_or_review,missing_review_confidence,"Villa roseane -6.8162,107.5579",https://www.google.com/maps/search/?api=1&query=Villa%20roseane%20-6.8162%2C107.5579
PHREV-20260605-0411,LODGE-00076,"Villa with Jacuzzi, Damar Ningrum 4",villa,low_review_confidence,low_review_confidence,"Villa with Jacuzzi, Damar Ningrum 4 -6.8299,107.5538",https://www.google.com/maps/search/?api=1&query=Villa%20with%20Jacuzzi%2C%20Damar%20Ningrum%204%20-6.8299%2C107.5538
PHREV-20260605-1487,LODGE-00193,"Villa with jacuzzi, Damar Ningrum 5",villa,missing_rating_or_review,missing_review_confidence,"Villa with jacuzzi, Damar Ningrum 5 -6.8216,107.5555",https://www.google.com/maps/search/?api=1&query=Villa%20with%20jacuzzi%2C%20Damar%20Ningrum%205%20-6.8216%2C107.5555
PHREV-20260605-0412,LODGE-00518,Villa zann kaktus,villa,low_review_confidence,low_review_confidence,"Villa zann kaktus -7.1278,107.4193",https://www.google.com/maps/search/?api=1&query=Villa%20zann%20kaktus%20-7.1278%2C107.4193
PHREV-20260605-1490,LODGE-00469,Wakeqi Villa,villa,missing_rating_or_review,missing_review_confidence,"Wakeqi Villa -6.8712092,107.5417894",https://www.google.com/maps/search/?api=1&query=Wakeqi%20Villa%20-6.8712092%2C107.5417894
PHREV-20260605-0534,LODGE-01409,Yama Onsen Villa,villa,low_review_confidence,low_review_confidence,"Yama Onsen Villa -6.8759,107.6236",https://www.google.com/maps/search/?api=1&query=Yama%20Onsen%20Villa%20-6.8759%2C107.6236
PHREV-20260605-1502,LODGE-00761,Zann Villa Ciwidey,villa,missing_rating_or_review,missing_review_confidence,"Zann Villa Ciwidey -7.1199,107.4319",https://www.google.com/maps/search/?api=1&query=Zann%20Villa%20Ciwidey%20-7.1199%2C107.4319
PHREV-20260605-1507,LODGE-00613,disewakan villa puncak kota bunga new year,villa,missing_rating_or_review,missing_review_confidence,"disewakan villa puncak kota bunga new year -6.812,107.1451",https://www.google.com/maps/search/?api=1&query=disewakan%20villa%20puncak%20kota%20bunga%20new%20year%20-6.812%2C107.1451
PHREV-20260605-1508,LODGE-00661,dr stable villa,villa,missing_rating_or_review,missing_review_confidence,"dr stable villa -6.8118,107.1451",https://www.google.com/maps/search/?api=1&query=dr%20stable%20villa%20-6.8118%2C107.1451
PHREV-20260605-1514,LODGE-00807,villa Camsal Boock H 10 No3,villa,missing_rating_or_review,missing_review_confidence,"villa Camsal Boock H 10 No3 -6.813,107.1296",https://www.google.com/maps/search/?api=1&query=villa%20Camsal%20Boock%20H%2010%20No3%20-6.813%2C107.1296
PHREV-20260605-1515,LODGE-00765,villa arjuna 60,villa,missing_rating_or_review,missing_review_confidence,"villa arjuna 60 -6.8119,107.1452",https://www.google.com/maps/search/?api=1&query=villa%20arjuna%2060%20-6.8119%2C107.1452
PHREV-20260605-1517,LODGE-00766,villa kota Bunga little indian,villa,missing_rating_or_review,missing_review_confidence,"villa kota Bunga little indian -6.8139,107.1315",https://www.google.com/maps/search/?api=1&query=villa%20kota%20Bunga%20little%20indian%20-6.8139%2C107.1315
