review_target_id,penginapan_id,name,property_type,review_scrape_priority,review_confidence_label,google_maps_search_query,google_maps_search_url
PHREV-20260605-0085,LODGE-01406,Wisma Asia Busindo Syari'ah Bandung,hotel,high_review_confidence,high_review_confidence,"Wisma Asia Busindo Syari'ah Bandung -6.9285,107.6266",https://www.google.com/maps/search/?api=1&query=Wisma%20Asia%20Busindo%20Syari%27ah%20Bandung%20-6.9285%2C107.6266
PHREV-20260605-0141,LODGE-01407,Wisma Dago Hotel,hotel,high_review_confidence,high_review_confidence,"Wisma Dago Hotel -6.8944,107.612",https://www.google.com/maps/search/?api=1&query=Wisma%20Dago%20Hotel%20-6.8944%2C107.612
PHREV-20260605-0094,LODGE-01558,Wisma Dharma Bakti,hotel,high_review_confidence,high_review_confidence,"Wisma Dharma Bakti -6.9153,107.6172",https://www.google.com/maps/search/?api=1&query=Wisma%20Dharma%20Bakti%20-6.9153%2C107.6172
PHREV-20260605-0875,LODGE-01507,Wisma Gasibu,hotel,medium_review_confidence,medium_review_confidence,"Wisma Gasibu -6.8975,107.6209",https://www.google.com/maps/search/?api=1&query=Wisma%20Gasibu%20-6.8975%2C107.6209
PHREV-20260605-0886,LODGE-01508,Wisma Wanita,hotel,medium_review_confidence,medium_review_confidence,"Wisma Wanita -6.9072,107.6226",https://www.google.com/maps/search/?api=1&query=Wisma%20Wanita%20-6.9072%2C107.6226
PHREV-20260605-0272,LODGE-01083,YELLO Hotel Paskal - Bandung,hotel,high_review_confidence,high_review_confidence,"YELLO Hotel Paskal - Bandung -6.9156,107.5951",https://www.google.com/maps/search/?api=1&query=YELLO%20Hotel%20Paskal%20-%20Bandung%20-6.9156%2C107.5951
PHREV-20260605-0119,LODGE-01408,YOKOTEL CITY,hotel,high_review_confidence,high_review_confidence,"YOKOTEL CITY -6.9038,107.5982",https://www.google.com/maps/search/?api=1&query=YOKOTEL%20CITY%20-6.9038%2C107.5982
PHREV-20260605-0156,LODGE-01410,Yokotel,hotel,high_review_confidence,high_review_confidence,"Yokotel -6.9163,107.6017",https://www.google.com/maps/search/?api=1&query=Yokotel%20-6.9163%2C107.6017
PHREV-20260605-0301,LODGE-01085,Zest Sukajadi Bandung by Swiss-Belhotel International,hotel,high_review_confidence,high_review_confidence,"Zest Sukajadi Bandung by Swiss-Belhotel International -6.8954,107.5975",https://www.google.com/maps/search/?api=1&query=Zest%20Sukajadi%20Bandung%20by%20Swiss-Belhotel%20International%20-6.8954%2C107.5975
PHREV-20260605-0261,LODGE-01086,Zodiak,hotel,high_review_confidence,high_review_confidence,"Zodiak -6.9123,107.5994",https://www.google.com/maps/search/?api=1&query=Zodiak%20-6.9123%2C107.5994
PHREV-20260605-0226,LODGE-01087,Zodiak - Taurus,hotel,high_review_confidence,high_review_confidence,"Zodiak - Taurus -6.9115,107.5982",https://www.google.com/maps/search/?api=1&query=Zodiak%20-%20Taurus%20-6.9115%2C107.5982
PHREV-20260605-0255,LODGE-01088,Zodiak Asia Afrika Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Zodiak Asia Afrika Hotel Bandung -6.9211,107.6049",https://www.google.com/maps/search/?api=1&query=Zodiak%20Asia%20Afrika%20Hotel%20Bandung%20-6.9211%2C107.6049
PHREV-20260605-0146,LODGE-01207,Zodiak Kebonjati Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Zodiak Kebonjati Hotel Bandung -6.9159,107.6009",https://www.google.com/maps/search/?api=1&query=Zodiak%20Kebonjati%20Hotel%20Bandung%20-6.9159%2C107.6009
PHREV-20260605-0211,LODGE-01208,Zodiak Sutami Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Zodiak Sutami Hotel Bandung -6.8794,107.5839",https://www.google.com/maps/search/?api=1&query=Zodiak%20Sutami%20Hotel%20Bandung%20-6.8794%2C107.5839
PHREV-20260605-0716,LODGE-00079,Zona Bobo | Muslim Friendly | by Belgareti,hotel,low_review_confidence,low_review_confidence,"Zona Bobo | Muslim Friendly | by Belgareti -6.8631,107.504",https://www.google.com/maps/search/?api=1&query=Zona%20Bobo%20%7C%20Muslim%20Friendly%20%7C%20by%20Belgareti%20-6.8631%2C107.504
PHREV-20260605-0888,LODGE-00133,butternut tree townhomes,hotel,medium_review_confidence,medium_review_confidence,"butternut tree townhomes -6.8685,107.5709",https://www.google.com/maps/search/?api=1&query=butternut%20tree%20townhomes%20-6.8685%2C107.5709
PHREV-20260605-0256,LODGE-01089,d'primahotel Bandung,hotel,high_review_confidence,high_review_confidence,"d'primahotel Bandung -6.8862,107.5962",https://www.google.com/maps/search/?api=1&query=d%27primahotel%20Bandung%20-6.8862%2C107.5962
PHREV-20260605-0153,LODGE-01411,dPalma Hotel,hotel,high_review_confidence,high_review_confidence,"dPalma Hotel -6.9224,107.6205",https://www.google.com/maps/search/?api=1&query=dPalma%20Hotel%20-6.9224%2C107.6205
PHREV-20260605-0286,LODGE-01090,de Braga by ARTOTEL,hotel,high_review_confidence,high_review_confidence,"de Braga by ARTOTEL -6.9204,107.6101",https://www.google.com/maps/search/?api=1&query=de%20Braga%20by%20ARTOTEL%20-6.9204%2C107.6101
PHREV-20260605-0291,LODGE-01091,de Java Hotel,hotel,high_review_confidence,high_review_confidence,"de Java Hotel -6.8889,107.5971",https://www.google.com/maps/search/?api=1&query=de%20Java%20Hotel%20-6.8889%2C107.5971
PHREV-20260605-0739,LODGE-00405,evano house,hotel,medium_review_confidence,medium_review_confidence,"evano house -6.8575216,107.5730259",https://www.google.com/maps/search/?api=1&query=evano%20house%20-6.8575216%2C107.5730259
PHREV-20260605-0313,LODGE-01092,favehotel Braga Bandung,hotel,high_review_confidence,high_review_confidence,"favehotel Braga Bandung -6.9171,107.6084",https://www.google.com/maps/search/?api=1&query=favehotel%20Braga%20Bandung%20-6.9171%2C107.6084
PHREV-20260605-0322,LODGE-01093,favehotel Premier - Cihampelas,hotel,high_review_confidence,high_review_confidence,"favehotel Premier - Cihampelas -6.8962,107.6034",https://www.google.com/maps/search/?api=1&query=favehotel%20Premier%20-%20Cihampelas%20-6.8962%2C107.6034
PHREV-20260605-0476,LODGE-00455,hotel tirtasari,hotel,low_review_confidence,low_review_confidence,"hotel tirtasari -6.8753955,107.5749747",https://www.google.com/maps/search/?api=1&query=hotel%20tirtasari%20-6.8753955%2C107.5749747
PHREV-20260605-0040,LODGE-01094,youre.at - Ciumbuleuit 1,hotel,high_review_confidence,high_review_confidence,"youre.at - Ciumbuleuit 1 -6.8809,107.6049",https://www.google.com/maps/search/?api=1&query=youre.at%20-%20Ciumbuleuit%201%20-6.8809%2C107.6049
PHREV-20260605-0206,LODGE-01513,youre.at - Majesty,hotel,high_review_confidence,high_review_confidence,"youre.at - Majesty -6.8834,107.5811",https://www.google.com/maps/search/?api=1&query=youre.at%20-%20Majesty%20-6.8834%2C107.5811
PHREV-20260605-0338,LODGE-01095,éL Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"éL Hotel Bandung -6.9161,107.6106",https://www.google.com/maps/search/?api=1&query=%C3%A9L%20Hotel%20Bandung%20-6.9161%2C107.6106
PHREV-20260605-0923,LODGE-00663,ALI1 Pondok Orange 1 Ciwidey,vacation_rental,missing_rating_or_review,missing_review_confidence,"ALI1 Pondok Orange 1 Ciwidey -7.1462,107.3891",https://www.google.com/maps/search/?api=1&query=ALI1%20Pondok%20Orange%201%20Ciwidey%20-7.1462%2C107.3891
PHREV-20260605-0924,LODGE-00664,ALIFA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR,vacation_rental,missing_rating_or_review,missing_review_confidence,"ALIFA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR -6.8236,107.1221",https://www.google.com/maps/search/?api=1&query=ALIFA%20SHAKILLA%20HOUSE%203%20SYARIAH%20LIMBANGAN%20CIANJUR%20-6.8236%2C107.1221
PHREV-20260605-0925,LODGE-00665,ALLIKA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR,vacation_rental,missing_rating_or_review,missing_review_confidence,"ALLIKA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR -6.8235,107.1219",https://www.google.com/maps/search/?api=1&query=ALLIKA%20SHAKILLA%20HOUSE%203%20SYARIAH%20LIMBANGAN%20CIANJUR%20-6.8235%2C107.1219
PHREV-20260605-0926,LODGE-00666,ALLIKA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR,vacation_rental,missing_rating_or_review,missing_review_confidence,"ALLIKA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR -6.8233,107.1218",https://www.google.com/maps/search/?api=1&query=ALLIKA%20SHAKILLA%20HOUSE%203%20SYARIAH%20LIMBANGAN%20CIANJUR%20-6.8233%2C107.1218
PHREV-20260605-0928,LODGE-00273,Ace Inn at KBP near IKEA Wahoo Yogya Junction KBP,vacation_rental,missing_rating_or_review,missing_review_confidence,"Ace Inn at KBP near IKEA Wahoo Yogya Junction KBP -6.8659,107.4565",https://www.google.com/maps/search/?api=1&query=Ace%20Inn%20at%20KBP%20near%20IKEA%20Wahoo%20Yogya%20Junction%20KBP%20-6.8659%2C107.4565
PHREV-20260605-0929,LODGE-00274,Aira Glamping,vacation_rental,missing_rating_or_review,missing_review_confidence,"Aira Glamping -6.8036,107.5482",https://www.google.com/maps/search/?api=1&query=Aira%20Glamping%20-6.8036%2C107.5482
PHREV-20260605-0930,LODGE-00349,Aira Glamping - Tent,vacation_rental,missing_rating_or_review,missing_review_confidence,"Aira Glamping - Tent -6.8035,107.5471",https://www.google.com/maps/search/?api=1&query=Aira%20Glamping%20-%20Tent%20-6.8035%2C107.5471
PHREV-20260605-0933,LODGE-00667,Alifa Shakilla House 3 Syariah Limbangansari,vacation_rental,missing_rating_or_review,missing_review_confidence,"Alifa Shakilla House 3 Syariah Limbangansari -6.8235,107.1219",https://www.google.com/maps/search/?api=1&query=Alifa%20Shakilla%20House%203%20Syariah%20Limbangansari%20-6.8235%2C107.1219
PHREV-20260605-0934,LODGE-00668,Alkasturi syariah Cottage Ciwidey Bandung,vacation_rental,missing_rating_or_review,missing_review_confidence,"Alkasturi syariah Cottage Ciwidey Bandung -7.1033,107.4324",https://www.google.com/maps/search/?api=1&query=Alkasturi%20syariah%20Cottage%20Ciwidey%20Bandung%20-7.1033%2C107.4324
PHREV-20260605-0935,LODGE-00669,Allika Shakilla House 3 Limbangansari Syariah,vacation_rental,missing_rating_or_review,missing_review_confidence,"Allika Shakilla House 3 Limbangansari Syariah -6.8236,107.1219",https://www.google.com/maps/search/?api=1&query=Allika%20Shakilla%20House%203%20Limbangansari%20Syariah%20-6.8236%2C107.1219
PHREV-20260605-0348,LODGE-01104,Amarillo 2 Lembang,vacation_rental,low_review_confidence,low_review_confidence,"Amarillo 2 Lembang -6.825,107.6378",https://www.google.com/maps/search/?api=1&query=Amarillo%202%20Lembang%20-6.825%2C107.6378
PHREV-20260605-0656,LODGE-00855,Amarillo Lembang,vacation_rental,low_review_confidence,low_review_confidence,"Amarillo Lembang -6.8272,107.6396",https://www.google.com/maps/search/?api=1&query=Amarillo%20Lembang%20-6.8272%2C107.6396
PHREV-20260605-0937,LODGE-00275,Amazing Comfy House in Bandung,vacation_rental,missing_rating_or_review,missing_review_confidence,"Amazing Comfy House in Bandung -6.8647,107.4558",https://www.google.com/maps/search/?api=1&query=Amazing%20Comfy%20House%20in%20Bandung%20-6.8647%2C107.4558
PHREV-20260605-0700,LODGE-01217,Anori by Kozystay - Bandung,vacation_rental,low_review_confidence,low_review_confidence,"Anori by Kozystay - Bandung -6.8693,107.6408",https://www.google.com/maps/search/?api=1&query=Anori%20by%20Kozystay%20-%20Bandung%20-6.8693%2C107.6408
PHREV-20260605-0959,LODGE-00670,Aqilla Shakilla House 3 Syariah Limbanagnsari,vacation_rental,missing_rating_or_review,missing_review_confidence,"Aqilla Shakilla House 3 Syariah Limbanagnsari -6.8235,107.1219",https://www.google.com/maps/search/?api=1&query=Aqilla%20Shakilla%20House%203%20Syariah%20Limbanagnsari%20-6.8235%2C107.1219
PHREV-20260605-0960,LODGE-00671,Argapuri Resort,vacation_rental,missing_rating_or_review,missing_review_confidence,"Argapuri Resort -7.1128,107.4585",https://www.google.com/maps/search/?api=1&query=Argapuri%20Resort%20-7.1128%2C107.4585
PHREV-20260605-0961,LODGE-00672,Arjuna,vacation_rental,missing_rating_or_review,missing_review_confidence,"Arjuna -7.1113,107.4968",https://www.google.com/maps/search/?api=1&query=Arjuna%20-7.1113%2C107.4968
PHREV-20260605-0962,LODGE-00673,Arjuna cottage rafting - Tent,vacation_rental,missing_rating_or_review,missing_review_confidence,"Arjuna cottage rafting - Tent -7.1897,107.5519",https://www.google.com/maps/search/?api=1&query=Arjuna%20cottage%20rafting%20-%20Tent%20-7.1897%2C107.5519
PHREV-20260605-0966,LODGE-00147,Arumnala with butler and Breakfast at KBP,vacation_rental,missing_rating_or_review,missing_review_confidence,"Arumnala with butler and Breakfast at KBP -6.8636,107.4573",https://www.google.com/maps/search/?api=1&query=Arumnala%20with%20butler%20and%20Breakfast%20at%20KBP%20-6.8636%2C107.4573
PHREV-20260605-0967,LODGE-00148,Arumnala with butler and Breakfast at KBP,vacation_rental,missing_rating_or_review,missing_review_confidence,"Arumnala with butler and Breakfast at KBP -6.8646,107.4569",https://www.google.com/maps/search/?api=1&query=Arumnala%20with%20butler%20and%20Breakfast%20at%20KBP%20-6.8646%2C107.4569
PHREV-20260605-0972,LODGE-00281,Azalea 1 - Private Glamping,vacation_rental,missing_rating_or_review,missing_review_confidence,"Azalea 1 - Private Glamping -6.8042,107.5481",https://www.google.com/maps/search/?api=1&query=Azalea%201%20-%20Private%20Glamping%20-6.8042%2C107.5481
PHREV-20260605-0974,LODGE-00632,Baladewa,vacation_rental,missing_rating_or_review,missing_review_confidence,"Baladewa -7.1114,107.4969",https://www.google.com/maps/search/?api=1&query=Baladewa%20-7.1114%2C107.4969
PHREV-20260605-0481,LODGE-01110,Bandung Scenic View W Pool,vacation_rental,low_review_confidence,low_review_confidence,"Bandung Scenic View W Pool -6.8833,107.5812",https://www.google.com/maps/search/?api=1&query=Bandung%20Scenic%20View%20W%20Pool%20-6.8833%2C107.5812
PHREV-20260605-0976,LODGE-01424,Bandung Scenic View W Pool,vacation_rental,missing_rating_or_review,missing_review_confidence,"Bandung Scenic View W Pool -6.8837,107.5811",https://www.google.com/maps/search/?api=1&query=Bandung%20Scenic%20View%20W%20Pool%20-6.8837%2C107.5811
PHREV-20260605-0701,LODGE-01226,Belle Vue by Kozystay - Dago,vacation_rental,low_review_confidence,low_review_confidence,"Belle Vue by Kozystay - Dago -6.8552,107.6478",https://www.google.com/maps/search/?api=1&query=Belle%20Vue%20by%20Kozystay%20-%20Dago%20-6.8552%2C107.6478
PHREV-20260605-0985,LODGE-00675,Bima,vacation_rental,missing_rating_or_review,missing_review_confidence,"Bima -7.1113,107.4969",https://www.google.com/maps/search/?api=1&query=Bima%20-7.1113%2C107.4969
PHREV-20260605-0986,LODGE-00676,Bisma,vacation_rental,missing_rating_or_review,missing_review_confidence,"Bisma -7.1114,107.4968",https://www.google.com/maps/search/?api=1&query=Bisma%20-7.1114%2C107.4968
PHREV-20260605-0354,LODGE-01114,Blessing House - SS 447,vacation_rental,low_review_confidence,low_review_confidence,"Blessing House - SS 447 -6.883,107.5835",https://www.google.com/maps/search/?api=1&query=Blessing%20House%20-%20SS%20447%20-6.883%2C107.5835
PHREV-20260605-0988,LODGE-00616,Bobocabin Kawah Ciwidey Bandung,vacation_rental,missing_rating_or_review,missing_review_confidence,"Bobocabin Kawah Ciwidey Bandung -7.1775,107.3946",https://www.google.com/maps/search/?api=1&query=Bobocabin%20Kawah%20Ciwidey%20Bandung%20-7.1775%2C107.3946
PHREV-20260605-0994,LODGE-00475,Buana Glamping,vacation_rental,missing_rating_or_review,missing_review_confidence,"Buana Glamping -7.191,107.5794",https://www.google.com/maps/search/?api=1&query=Buana%20Glamping%20-7.191%2C107.5794
PHREV-20260605-0774,LODGE-00473,Buana Glamping - Tent,vacation_rental,medium_review_confidence,medium_review_confidence,"Buana Glamping - Tent -7.1912,107.5791",https://www.google.com/maps/search/?api=1&query=Buana%20Glamping%20-%20Tent%20-7.1912%2C107.5791
PHREV-20260605-0995,LODGE-00283,Bumi Castle Luxury Living di Kota Baru Parahyangan,vacation_rental,missing_rating_or_review,missing_review_confidence,"Bumi Castle Luxury Living di Kota Baru Parahyangan -6.8678,107.4542",https://www.google.com/maps/search/?api=1&query=Bumi%20Castle%20Luxury%20Living%20di%20Kota%20Baru%20Parahyangan%20-6.8678%2C107.4542
PHREV-20260605-0996,LODGE-00284,Bumi Castle Luxury Living di Kota Baru Parahyangan,vacation_rental,missing_rating_or_review,missing_review_confidence,"Bumi Castle Luxury Living di Kota Baru Parahyangan -6.8681,107.4545",https://www.google.com/maps/search/?api=1&query=Bumi%20Castle%20Luxury%20Living%20di%20Kota%20Baru%20Parahyangan%20-6.8681%2C107.4545
PHREV-20260605-0425,LODGE-00617,Bumi Saddam Palayangan Cottage 1,vacation_rental,low_review_confidence,low_review_confidence,"Bumi Saddam Palayangan Cottage 1 -7.1893,107.5485",https://www.google.com/maps/search/?api=1&query=Bumi%20Saddam%20Palayangan%20Cottage%201%20-7.1893%2C107.5485
PHREV-20260605-0999,LODGE-00476,Bumina EENK,vacation_rental,missing_rating_or_review,missing_review_confidence,"Bumina EENK -7.233,107.5215",https://www.google.com/maps/search/?api=1&query=Bumina%20EENK%20-7.233%2C107.5215
PHREV-20260605-1001,LODGE-00677,Cabin 97,vacation_rental,missing_rating_or_review,missing_review_confidence,"Cabin 97 -7.0877,107.4778",https://www.google.com/maps/search/?api=1&query=Cabin%2097%20-7.0877%2C107.4778
PHREV-20260605-0356,LODGE-01116,Cairora by Kozystay - Bandung,vacation_rental,low_review_confidence,low_review_confidence,"Cairora by Kozystay - Bandung -6.9093,107.6102",https://www.google.com/maps/search/?api=1&query=Cairora%20by%20Kozystay%20-%20Bandung%20-6.9093%2C107.6102
PHREV-20260605-1002,LODGE-00678,Camping Pines singkur reverside - Tent,vacation_rental,missing_rating_or_review,missing_review_confidence,"Camping Pines singkur reverside - Tent -7.1854,107.5475",https://www.google.com/maps/search/?api=1&query=Camping%20Pines%20singkur%20reverside%20-%20Tent%20-7.1854%2C107.5475
PHREV-20260605-1003,LODGE-00634,Camping hutan pinus rahong - Tent,vacation_rental,missing_rating_or_review,missing_review_confidence,"Camping hutan pinus rahong - Tent -7.1821,107.5449",https://www.google.com/maps/search/?api=1&query=Camping%20hutan%20pinus%20rahong%20-%20Tent%20-7.1821%2C107.5449
PHREV-20260605-1004,LODGE-00635,Camping hutan pinus singkur rahong - Tent,vacation_rental,missing_rating_or_review,missing_review_confidence,"Camping hutan pinus singkur rahong - Tent -7.1848,107.5474",https://www.google.com/maps/search/?api=1&query=Camping%20hutan%20pinus%20singkur%20rahong%20-%20Tent%20-7.1848%2C107.5474
PHREV-20260605-1005,LODGE-00679,Camping hutan pinus singkur rahong - Tent,vacation_rental,missing_rating_or_review,missing_review_confidence,"Camping hutan pinus singkur rahong - Tent -7.1854,107.5475",https://www.google.com/maps/search/?api=1&query=Camping%20hutan%20pinus%20singkur%20rahong%20-%20Tent%20-7.1854%2C107.5475
PHREV-20260605-1009,LODGE-00151,Casa Miera,vacation_rental,missing_rating_or_review,missing_review_confidence,"Casa Miera -6.8687,107.454",https://www.google.com/maps/search/?api=1&query=Casa%20Miera%20-6.8687%2C107.454
PHREV-20260605-1010,LODGE-00353,Casa de Jingga - KBP,vacation_rental,missing_rating_or_review,missing_review_confidence,"Casa de Jingga - KBP -6.8731,107.4732",https://www.google.com/maps/search/?api=1&query=Casa%20de%20Jingga%20-%20KBP%20-6.8731%2C107.4732
PHREV-20260605-1012,LODGE-00680,Cibodas Get Away in West Java,vacation_rental,missing_rating_or_review,missing_review_confidence,"Cibodas Get Away in West Java -6.84,107.1601",https://www.google.com/maps/search/?api=1&query=Cibodas%20Get%20Away%20in%20West%20Java%20-6.84%2C107.1601
PHREV-20260605-1013,LODGE-00561,Ciwidey Hills & Wetland Family 2,vacation_rental,missing_rating_or_review,missing_review_confidence,"Ciwidey Hills & Wetland Family 2 -7.1228,107.4218",https://www.google.com/maps/search/?api=1&query=Ciwidey%20Hills%20%26%20Wetland%20Family%202%20-7.1228%2C107.4218
PHREV-20260605-0557,LODGE-00563,Ciwidey Valley,vacation_rental,low_review_confidence,low_review_confidence,"Ciwidey Valley -7.135,107.4159",https://www.google.com/maps/search/?api=1&query=Ciwidey%20Valley%20-7.135%2C107.4159
PHREV-20260605-0685,LODGE-00032,Clamitan House Padalarang,vacation_rental,low_review_confidence,low_review_confidence,"Clamitan House Padalarang -6.8495,107.4728",https://www.google.com/maps/search/?api=1&query=Clamitan%20House%20Padalarang%20-6.8495%2C107.4728
PHREV-20260605-1022,LODGE-01430,Collection O 3130 D'Valley View - Family Suite,vacation_rental,missing_rating_or_review,missing_review_confidence,"Collection O 3130 D'Valley View - Family Suite -6.8221,107.6093",https://www.google.com/maps/search/?api=1&query=Collection%20O%203130%20D%27Valley%20View%20-%20Family%20Suite%20-6.8221%2C107.6093
