review_target_id,penginapan_id,name,property_type,review_scrape_priority,review_confidence_label,google_maps_search_query,google_maps_search_url
PHREV-20260605-0114,LODGE-01291,New-B Hotel,hotel,high_review_confidence,high_review_confidence,"New-B Hotel -6.9063,107.6294",https://www.google.com/maps/search/?api=1&query=New-B%20Hotel%20-6.9063%2C107.6294
PHREV-20260605-0378,LODGE-00398,Nida Rooms Sukajadi Bandung Railway Cass,hotel,low_review_confidence,low_review_confidence,"Nida Rooms Sukajadi Bandung Railway Cass -6.8897002,107.5783523",https://www.google.com/maps/search/?api=1&query=Nida%20Rooms%20Sukajadi%20Bandung%20Railway%20Cass%20-6.8897002%2C107.5783523
PHREV-20260605-0106,LODGE-01155,Nindya Biodistrict Hotel,hotel,high_review_confidence,high_review_confidence,"Nindya Biodistrict Hotel -6.8995,107.643",https://www.google.com/maps/search/?api=1&query=Nindya%20Biodistrict%20Hotel%20-6.8995%2C107.643
PHREV-20260605-0238,LODGE-00966,Noor Hotel,hotel,high_review_confidence,high_review_confidence,"Noor Hotel -6.907,107.6192",https://www.google.com/maps/search/?api=1&query=Noor%20Hotel%20-6.907%2C107.6192
PHREV-20260605-0263,LODGE-01620,Novena Hotel,hotel,high_review_confidence,high_review_confidence,"Novena Hotel -6.841,107.5977",https://www.google.com/maps/search/?api=1&query=Novena%20Hotel%20-6.841%2C107.5977
PHREV-20260605-0325,LODGE-00967,Novotel Bandung,hotel,high_review_confidence,high_review_confidence,"Novotel Bandung -6.9049,107.6041",https://www.google.com/maps/search/?api=1&query=Novotel%20Bandung%20-6.9049%2C107.6041
PHREV-20260605-0149,LODGE-00821,Nur Alam Hotel Lembang,hotel,high_review_confidence,high_review_confidence,"Nur Alam Hotel Lembang -6.8085,107.6268",https://www.google.com/maps/search/?api=1&query=Nur%20Alam%20Hotel%20Lembang%20-6.8085%2C107.6268
PHREV-20260605-0764,LODGE-01385,OYO 1444 Patradissa Stasiun Bandung Hotel,hotel,medium_review_confidence,medium_review_confidence,"OYO 1444 Patradissa Stasiun Bandung Hotel -6.9113,107.6018",https://www.google.com/maps/search/?api=1&query=OYO%201444%20Patradissa%20Stasiun%20Bandung%20Hotel%20-6.9113%2C107.6018
PHREV-20260605-0629,LODGE-00196,OYO 1577 Onic Residence,hotel,low_review_confidence,low_review_confidence,"OYO 1577 Onic Residence -6.8837299,107.5772402",https://www.google.com/maps/search/?api=1&query=OYO%201577%20Onic%20Residence%20-6.8837299%2C107.5772402
PHREV-20260605-0664,LODGE-01600,OYO 173 Asoka Hotel,hotel,low_review_confidence,low_review_confidence,"OYO 173 Asoka Hotel -6.928,107.6129",https://www.google.com/maps/search/?api=1&query=OYO%20173%20Asoka%20Hotel%20-6.928%2C107.6129
PHREV-20260605-0761,LODGE-01466,OYO 1740 Tekmira Residence Supratman Syariah,hotel,medium_review_confidence,medium_review_confidence,"OYO 1740 Tekmira Residence Supratman Syariah -6.9036,107.6283",https://www.google.com/maps/search/?api=1&query=OYO%201740%20Tekmira%20Residence%20Supratman%20Syariah%20-6.9036%2C107.6283
PHREV-20260605-0830,LODGE-00141,OYO 1859 Rancabali Residence,hotel,medium_review_confidence,medium_review_confidence,"OYO 1859 Rancabali Residence -6.8877875,107.5654405",https://www.google.com/maps/search/?api=1&query=OYO%201859%20Rancabali%20Residence%20-6.8877875%2C107.5654405
PHREV-20260605-0068,LODGE-00968,OYO 196 Horizone Residence,hotel,high_review_confidence,high_review_confidence,"OYO 196 Horizone Residence -6.887,107.585",https://www.google.com/maps/search/?api=1&query=OYO%20196%20Horizone%20Residence%20-6.887%2C107.585
PHREV-20260605-0914,LODGE-00138,OYO 2183 Cibeureum Residence,hotel,medium_review_confidence,medium_review_confidence,"OYO 2183 Cibeureum Residence -6.9105922,107.568899",https://www.google.com/maps/search/?api=1&query=OYO%202183%20Cibeureum%20Residence%20-6.9105922%2C107.568899
PHREV-20260605-0919,LODGE-00370,OYO 2183 Cibeureum Residence,hotel,medium_review_confidence,medium_review_confidence,"OYO 2183 Cibeureum Residence -6.9106,107.5689",https://www.google.com/maps/search/?api=1&query=OYO%202183%20Cibeureum%20Residence%20-6.9106%2C107.5689
PHREV-20260605-0695,LODGE-00216,OYO 2609 Black Dots,hotel,low_review_confidence,low_review_confidence,"OYO 2609 Black Dots -6.8769886,107.566889",https://www.google.com/maps/search/?api=1&query=OYO%202609%20Black%20Dots%20-6.8769886%2C107.566889
PHREV-20260605-0843,LODGE-00969,OYO 2625 Pondok Penginapan Patradisa,hotel,medium_review_confidence,medium_review_confidence,"OYO 2625 Pondok Penginapan Patradisa -6.9247,107.6288",https://www.google.com/maps/search/?api=1&query=OYO%202625%20Pondok%20Penginapan%20Patradisa%20-6.9247%2C107.6288
PHREV-20260605-0778,LODGE-00197,OYO 2728 Sinulingga Residence,hotel,medium_review_confidence,medium_review_confidence,"OYO 2728 Sinulingga Residence -6.8881399,107.5778059",https://www.google.com/maps/search/?api=1&query=OYO%202728%20Sinulingga%20Residence%20-6.8881399%2C107.5778059
PHREV-20260605-0802,LODGE-00399,OYO 2759 - Jend. Sudirman Cibeureum,hotel,medium_review_confidence,medium_review_confidence,"OYO 2759 - Jend. Sudirman Cibeureum -6.9104534,107.5688898",https://www.google.com/maps/search/?api=1&query=OYO%202759%20-%20Jend.%20Sudirman%20Cibeureum%20-6.9104534%2C107.5688898
PHREV-20260605-0379,LODGE-00707,OYO 3339 Rawabango Costel,hotel,low_review_confidence,low_review_confidence,"OYO 3339 Rawabango Costel -6.8046,107.1756",https://www.google.com/maps/search/?api=1&query=OYO%203339%20Rawabango%20Costel%20-6.8046%2C107.1756
PHREV-20260605-0609,LODGE-00256,OYO 3898 Sultan Premiere Ayuni Residence,hotel,low_review_confidence,low_review_confidence,"OYO 3898 Sultan Premiere Ayuni Residence -6.881313,107.5788895",https://www.google.com/maps/search/?api=1&query=OYO%203898%20Sultan%20Premiere%20Ayuni%20Residence%20-6.881313%2C107.5788895
PHREV-20260605-0892,LODGE-00777,OYO 92217 Artana Bed and Breakfast.NearSitu Cileunca,hotel,medium_review_confidence,medium_review_confidence,"OYO 92217 Artana Bed and Breakfast.NearSitu Cileunca -7.1931,107.545",https://www.google.com/maps/search/?api=1&query=OYO%2092217%20Artana%20Bed%20and%20Breakfast.NearSitu%20Cileunca%20-7.1931%2C107.545
PHREV-20260605-1195,LODGE-01654,OYO 93439 The Suites Metro By Interindo,hotel,missing_rating_or_review,missing_review_confidence,"OYO 93439 The Suites Metro By Interindo -6.9175,107.6192",https://www.google.com/maps/search/?api=1&query=OYO%2093439%20The%20Suites%20Metro%20By%20Interindo%20-6.9175%2C107.6192
PHREV-20260605-1207,LODGE-01543,OYO 944 Doorman Residence,hotel,missing_rating_or_review,missing_review_confidence,"OYO 944 Doorman Residence -6.918,107.5996",https://www.google.com/maps/search/?api=1&query=OYO%20944%20Doorman%20Residence%20-6.918%2C107.5996
PHREV-20260605-0745,LODGE-01157,OYO Flagship 91130 Hotel 99 Lodaya,hotel,medium_review_confidence,medium_review_confidence,"OYO Flagship 91130 Hotel 99 Lodaya -6.9314,107.6241",https://www.google.com/maps/search/?api=1&query=OYO%20Flagship%2091130%20Hotel%2099%20Lodaya%20-6.9314%2C107.6241
PHREV-20260605-0908,LODGE-01467,OYO Life 3143 Blessing Bed And Breakfast,hotel,medium_review_confidence,medium_review_confidence,"OYO Life 3143 Blessing Bed And Breakfast -6.8931,107.6046",https://www.google.com/maps/search/?api=1&query=OYO%20Life%203143%20Blessing%20Bed%20And%20Breakfast%20-6.8931%2C107.6046
PHREV-20260605-0610,LODGE-00424,OYO Life 92127 Skyland Pasteur,hotel,low_review_confidence,low_review_confidence,"OYO Life 92127 Skyland Pasteur -6.8907953,107.5680606",https://www.google.com/maps/search/?api=1&query=OYO%20Life%2092127%20Skyland%20Pasteur%20-6.8907953%2C107.5680606
PHREV-20260605-0834,LODGE-01158,Oemah Kakang Loft & Bed,hotel,medium_review_confidence,medium_review_confidence,"Oemah Kakang Loft & Bed -6.8531,107.5964",https://www.google.com/maps/search/?api=1&query=Oemah%20Kakang%20Loft%20%26%20Bed%20-6.8531%2C107.5964
PHREV-20260605-0611,LODGE-01159,Oslandmark Residence,hotel,low_review_confidence,low_review_confidence,"Oslandmark Residence -6.9127,107.5925",https://www.google.com/maps/search/?api=1&query=Oslandmark%20Residence%20-6.9127%2C107.5925
PHREV-20260605-0492,LODGE-00445,Oyo,hotel,low_review_confidence,low_review_confidence,"Oyo -6.8982107,107.561465",https://www.google.com/maps/search/?api=1&query=Oyo%20-6.8982107%2C107.561465
PHREV-20260605-0299,LODGE-00973,POP! Hotel Festival Citylink Bandung,hotel,high_review_confidence,high_review_confidence,"POP! Hotel Festival Citylink Bandung -6.9295,107.5862",https://www.google.com/maps/search/?api=1&query=POP%21%20Hotel%20Festival%20Citylink%20Bandung%20-6.9295%2C107.5862
PHREV-20260605-0297,LODGE-00974,PRIME PARK Hotel Bandung - PP Hospitality - PT PP Properti Tbk,hotel,high_review_confidence,high_review_confidence,"PRIME PARK Hotel Bandung - PP Hospitality - PT PP Properti Tbk -6.8989,107.6417",https://www.google.com/maps/search/?api=1&query=PRIME%20PARK%20Hotel%20Bandung%20-%20PP%20Hospitality%20-%20PT%20PP%20Properti%20Tbk%20-6.8989%2C107.6417
PHREV-20260605-0871,LODGE-00778,PURNAMA,hotel,medium_review_confidence,medium_review_confidence,"PURNAMA -7.1069,107.4558",https://www.google.com/maps/search/?api=1&query=PURNAMA%20-7.1069%2C107.4558
PHREV-20260605-0046,LODGE-00170,Pakuhaji Highland Eco-Resort,hotel,high_review_confidence,high_review_confidence,"Pakuhaji Highland Eco-Resort -6.8274,107.5404",https://www.google.com/maps/search/?api=1&query=Pakuhaji%20Highland%20Eco-Resort%20-6.8274%2C107.5404
PHREV-20260605-0183,LODGE-01293,Palais Dago Hotel,hotel,high_review_confidence,high_review_confidence,"Palais Dago Hotel -6.8963,107.6131",https://www.google.com/maps/search/?api=1&query=Palais%20Dago%20Hotel%20-6.8963%2C107.6131
PHREV-20260605-0104,LODGE-01294,Palem hotel pasar baru,hotel,high_review_confidence,high_review_confidence,"Palem hotel pasar baru -6.9172,107.5988",https://www.google.com/maps/search/?api=1&query=Palem%20hotel%20pasar%20baru%20-6.9172%2C107.5988
PHREV-20260605-0521,LODGE-00401,Pasteur Beautiful Luxurious House,hotel,low_review_confidence,low_review_confidence,"Pasteur Beautiful Luxurious House -6.8918368,107.5734011",https://www.google.com/maps/search/?api=1&query=Pasteur%20Beautiful%20Luxurious%20House%20-6.8918368%2C107.5734011
PHREV-20260605-0269,LODGE-00975,Patra Bandung Hotel,hotel,high_review_confidence,high_review_confidence,"Patra Bandung Hotel -6.8891,107.6137",https://www.google.com/maps/search/?api=1&query=Patra%20Bandung%20Hotel%20-6.8891%2C107.6137
PHREV-20260605-0862,LODGE-01388,Penginapan Rio Anakku Syariah Banjaran Mitra RedDoorz,hotel,medium_review_confidence,medium_review_confidence,"Penginapan Rio Anakku Syariah Banjaran Mitra RedDoorz -7.0136,107.6085",https://www.google.com/maps/search/?api=1&query=Penginapan%20Rio%20Anakku%20Syariah%20Banjaran%20Mitra%20RedDoorz%20-7.0136%2C107.6085
PHREV-20260605-0722,LODGE-00402,Pingu House,hotel,medium_review_confidence,medium_review_confidence,"Pingu House -6.908788,107.5742086",https://www.google.com/maps/search/?api=1&query=Pingu%20House%20-6.908788%2C107.5742086
PHREV-20260605-0127,LODGE-01390,Poin Phila Hotel,hotel,high_review_confidence,high_review_confidence,"Poin Phila Hotel -6.9061,107.6047",https://www.google.com/maps/search/?api=1&query=Poin%20Phila%20Hotel%20-6.9061%2C107.6047
PHREV-20260605-0897,LODGE-00215,Pondok Ayuni,hotel,medium_review_confidence,medium_review_confidence,"Pondok Ayuni -6.8814267,107.5788069",https://www.google.com/maps/search/?api=1&query=Pondok%20Ayuni%20-6.8814267%2C107.5788069
PHREV-20260605-0904,LODGE-01545,Populair Hostel Braga,hotel,medium_review_confidence,medium_review_confidence,"Populair Hostel Braga -6.9187,107.6095",https://www.google.com/maps/search/?api=1&query=Populair%20Hostel%20Braga%20-6.9187%2C107.6095
PHREV-20260605-0223,LODGE-00978,Promenade Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Promenade Hotel Bandung -6.8969,107.6037",https://www.google.com/maps/search/?api=1&query=Promenade%20Hotel%20Bandung%20-6.8969%2C107.6037
PHREV-20260605-1239,LODGE-01655,Purnama homes,hotel,missing_rating_or_review,missing_review_confidence,"Purnama homes -6.9175,107.6192",https://www.google.com/maps/search/?api=1&query=Purnama%20homes%20-6.9175%2C107.6192
PHREV-20260605-0742,LODGE-01601,RUMAH TAMU bandung,hotel,medium_review_confidence,medium_review_confidence,"RUMAH TAMU bandung -6.9022,107.6281",https://www.google.com/maps/search/?api=1&query=RUMAH%20TAMU%20bandung%20-6.9022%2C107.6281
PHREV-20260605-0856,LODGE-00073,Rancho Topaz,hotel,medium_review_confidence,medium_review_confidence,"Rancho Topaz -6.8631,107.5633",https://www.google.com/maps/search/?api=1&query=Rancho%20Topaz%20-6.8631%2C107.5633
PHREV-20260605-1242,LODGE-00815,RedDoorz @ ADDA Cabin Pengalengan,hotel,missing_rating_or_review,missing_review_confidence,"RedDoorz @ ADDA Cabin Pengalengan -7.2,107.5438",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20ADDA%20Cabin%20Pengalengan%20-7.2%2C107.5438
PHREV-20260605-0025,LODGE-00044,RedDoorz @ Amellia Pasteur Bandung,hotel,high_review_confidence,high_review_confidence,"RedDoorz @ Amellia Pasteur Bandung -6.8857,107.5785",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Amellia%20Pasteur%20Bandung%20-6.8857%2C107.5785
PHREV-20260605-0893,LODGE-00979,RedDoorz @ Arwiga Hotel near RS Hasan Sadikin Bandung,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz @ Arwiga Hotel near RS Hasan Sadikin Bandung -6.893,107.5989",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Arwiga%20Hotel%20near%20RS%20Hasan%20Sadikin%20Bandung%20-6.893%2C107.5989
PHREV-20260605-0912,LODGE-01303,RedDoorz @ Buah Batu 2,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz @ Buah Batu 2 -6.9443,107.6305",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Buah%20Batu%202%20-6.9443%2C107.6305
PHREV-20260605-0916,LODGE-01304,RedDoorz @ Cikutra 3,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz @ Cikutra 3 -6.8924,107.6317",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Cikutra%203%20-6.8924%2C107.6317
PHREV-20260605-0084,LODGE-00980,RedDoorz @ Dago Asri 3,hotel,high_review_confidence,high_review_confidence,"RedDoorz @ Dago Asri 3 -6.8738,107.6128",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Dago%20Asri%203%20-6.8738%2C107.6128
PHREV-20260605-0884,LODGE-00981,RedDoorz @ Gatot Subroto Street Bandung 3,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz @ Gatot Subroto Street Bandung 3 -6.9289,107.6385",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Gatot%20Subroto%20Street%20Bandung%203%20-6.9289%2C107.6385
PHREV-20260605-0209,LODGE-00982,RedDoorz @ Hotel Arimbi Dewi Sartika Baru,hotel,high_review_confidence,high_review_confidence,"RedDoorz @ Hotel Arimbi Dewi Sartika Baru -6.9298,107.6053",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Hotel%20Arimbi%20Dewi%20Sartika%20Baru%20-6.9298%2C107.6053
PHREV-20260605-0060,LODGE-00983,RedDoorz @ Kiaracondong,hotel,high_review_confidence,high_review_confidence,"RedDoorz @ Kiaracondong -6.9427,107.6419",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Kiaracondong%20-6.9427%2C107.6419
PHREV-20260605-0835,LODGE-01471,RedDoorz @ Lombok,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz @ Lombok -6.9098,107.6186",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Lombok%20-6.9098%2C107.6186
PHREV-20260605-0670,LODGE-01472,RedDoorz @ Natuna,hotel,low_review_confidence,low_review_confidence,"RedDoorz @ Natuna -6.9173,107.6174",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Natuna%20-6.9173%2C107.6174
PHREV-20260605-0790,LODGE-01473,RedDoorz @ Paskal Hyper Square,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz @ Paskal Hyper Square -6.9145,107.5941",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Paskal%20Hyper%20Square%20-6.9145%2C107.5941
PHREV-20260605-0009,LODGE-01579,RedDoorz @ Talaga Bodas,hotel,high_review_confidence,high_review_confidence,"RedDoorz @ Talaga Bodas -6.9282,107.6202",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Talaga%20Bodas%20-6.9282%2C107.6202
PHREV-20260605-0121,LODGE-00985,RedDoorz Hostel @ Dago 2,hotel,high_review_confidence,high_review_confidence,"RedDoorz Hostel @ Dago 2 -6.8802,107.6164",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Hostel%20%40%20Dago%202%20-6.8802%2C107.6164
PHREV-20260605-0042,LODGE-01171,RedDoorz Near Braga Street,hotel,high_review_confidence,high_review_confidence,"RedDoorz Near Braga Street -6.9185,107.6122",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Near%20Braga%20Street%20-6.9185%2C107.6122
PHREV-20260605-0043,LODGE-00986,RedDoorz Plus @ Bagusrangin Street,hotel,high_review_confidence,high_review_confidence,"RedDoorz Plus @ Bagusrangin Street -6.8978,107.6175",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20%40%20Bagusrangin%20Street%20-6.8978%2C107.6175
PHREV-20260605-0064,LODGE-00987,RedDoorz Plus @ Buah Batu,hotel,high_review_confidence,high_review_confidence,"RedDoorz Plus @ Buah Batu -6.9475,107.6314",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20%40%20Buah%20Batu%20-6.9475%2C107.6314
PHREV-20260605-0876,LODGE-00988,RedDoorz Plus @ Cipaganti Street 3,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz Plus @ Cipaganti Street 3 -6.9028,107.6029",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20%40%20Cipaganti%20Street%203%20-6.9028%2C107.6029
PHREV-20260605-0715,LODGE-00989,RedDoorz Plus @ D'San Residence Buah Batu,hotel,low_review_confidence,low_review_confidence,"RedDoorz Plus @ D'San Residence Buah Batu -6.9385,107.6163",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20%40%20D%27San%20Residence%20Buah%20Batu%20-6.9385%2C107.6163
PHREV-20260605-0186,LODGE-01173,RedDoorz Plus @ Dago Pojok 3,hotel,high_review_confidence,high_review_confidence,"RedDoorz Plus @ Dago Pojok 3 -6.8733,107.6179",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20%40%20Dago%20Pojok%203%20-6.8733%2C107.6179
PHREV-20260605-0020,LODGE-00990,RedDoorz Plus @ Karapitan Street,hotel,high_review_confidence,high_review_confidence,"RedDoorz Plus @ Karapitan Street -6.9293,107.6161",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20%40%20Karapitan%20Street%20-6.9293%2C107.6161
PHREV-20260605-0817,LODGE-01392,RedDoorz Plus @ Point Phila Cihampelas,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz Plus @ Point Phila Cihampelas -6.9061,107.6047",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20%40%20Point%20Phila%20Cihampelas%20-6.9061%2C107.6047
PHREV-20260605-0867,LODGE-00991,RedDoorz Plus @ Surapati 2,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz Plus @ Surapati 2 -6.898,107.633",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20%40%20Surapati%202%20-6.898%2C107.633
PHREV-20260605-0870,LODGE-01547,RedDoorz Plus Near BIP,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz Plus Near BIP -6.9077,107.613",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20Near%20BIP%20-6.9077%2C107.613
PHREV-20260605-0144,LODGE-01306,RedDoorz Plus near Asia Afrika 3,hotel,high_review_confidence,high_review_confidence,"RedDoorz Plus near Asia Afrika 3 -6.9236,107.6098",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20Asia%20Afrika%203%20-6.9236%2C107.6098
PHREV-20260605-0659,LODGE-00243,RedDoorz Plus near Exit Toll Pasteur 2,hotel,low_review_confidence,low_review_confidence,"RedDoorz Plus near Exit Toll Pasteur 2 -6.8873261,107.5798858",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20Exit%20Toll%20Pasteur%202%20-6.8873261%2C107.5798858
PHREV-20260605-0033,LODGE-01307,RedDoorz Plus near Isola UPI,hotel,high_review_confidence,high_review_confidence,"RedDoorz Plus near Isola UPI -6.8624,107.5912",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20Isola%20UPI%20-6.8624%2C107.5912
PHREV-20260605-0008,LODGE-00992,RedDoorz Plus near Kampus UPI Setiabudhi,hotel,high_review_confidence,high_review_confidence,"RedDoorz Plus near Kampus UPI Setiabudhi -6.8488,107.5919",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20Kampus%20UPI%20Setiabudhi%20-6.8488%2C107.5919
PHREV-20260605-0911,LODGE-00825,RedDoorz Plus near Lembang Park & Zoo,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz Plus near Lembang Park & Zoo -6.8121,107.5953",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20Lembang%20Park%20%26%20Zoo%20-6.8121%2C107.5953
PHREV-20260605-0869,LODGE-00198,RedDoorz Plus near Politeknik Negeri Bandung,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz Plus near Politeknik Negeri Bandung -6.8759316,107.5743878",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20Politeknik%20Negeri%20Bandung%20-6.8759316%2C107.5743878
PHREV-20260605-0016,LODGE-00993,RedDoorz Plus near Surapati Core,hotel,high_review_confidence,high_review_confidence,"RedDoorz Plus near Surapati Core -6.9017,107.652",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20Surapati%20Core%20-6.9017%2C107.652
PHREV-20260605-0786,LODGE-00994,RedDoorz Plus near Universitas Maranatha Bandung 2,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz Plus near Universitas Maranatha Bandung 2 -6.8813,107.5805",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20Universitas%20Maranatha%20Bandung%202%20-6.8813%2C107.5805
PHREV-20260605-0913,LODGE-00995,RedDoorz Premium @ HOTEL HEBAT,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz Premium @ HOTEL HEBAT -6.9479,107.5883",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Premium%20%40%20HOTEL%20HEBAT%20-6.9479%2C107.5883
PHREV-20260605-0666,LODGE-00822,RedDoorz Resort @ Ciater 3,hotel,low_review_confidence,low_review_confidence,"RedDoorz Resort @ Ciater 3 -6.7393,107.6577",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Resort%20%40%20Ciater%203%20-6.7393%2C107.6577
PHREV-20260605-1245,LODGE-00781,RedDoorz Resort at Hajeka Pangalengan Bandung,hotel,missing_rating_or_review,missing_review_confidence,"RedDoorz Resort at Hajeka Pangalengan Bandung -7.1974,107.5447",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Resort%20at%20Hajeka%20Pangalengan%20Bandung%20-7.1974%2C107.5447
PHREV-20260605-0826,LODGE-00339,RedDoorz Syariah Near Polban 3,hotel,medium_review_confidence,medium_review_confidence,"RedDoorz Syariah Near Polban 3 -6.8615796,107.5765003",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Syariah%20Near%20Polban%203%20-6.8615796%2C107.5765003
