review_target_id,penginapan_id,name,property_type,review_scrape_priority,review_confidence_label,google_maps_search_query,google_maps_search_url
PHREV-20260605-0762,LODGE-00496,Hotel Citere 2 Pangalengan,hotel,medium_review_confidence,medium_review_confidence,"Hotel Citere 2 Pangalengan -7.1868,107.5824",https://www.google.com/maps/search/?api=1&query=Hotel%20Citere%202%20Pangalengan%20-7.1868%2C107.5824
PHREV-20260605-0262,LODGE-01264,Hotel Citradream Bandung,hotel,high_review_confidence,high_review_confidence,"Hotel Citradream Bandung -6.912,107.5981",https://www.google.com/maps/search/?api=1&query=Hotel%20Citradream%20Bandung%20-6.912%2C107.5981
PHREV-20260605-0147,LODGE-01367,Hotel Corsica,hotel,high_review_confidence,high_review_confidence,"Hotel Corsica -6.9046,107.6282",https://www.google.com/maps/search/?api=1&query=Hotel%20Corsica%20-6.9046%2C107.6282
PHREV-20260605-0339,LODGE-00929,Hotel Crowne Plaza Bandung,hotel,high_review_confidence,high_review_confidence,"Hotel Crowne Plaza Bandung -6.917,107.6121",https://www.google.com/maps/search/?api=1&query=Hotel%20Crowne%20Plaza%20Bandung%20-6.917%2C107.6121
PHREV-20260605-0242,LODGE-00930,Hotel Dafam RIO Bandung,hotel,high_review_confidence,high_review_confidence,"Hotel Dafam RIO Bandung -6.9142,107.6291",https://www.google.com/maps/search/?api=1&query=Hotel%20Dafam%20RIO%20Bandung%20-6.9142%2C107.6291
PHREV-20260605-0188,LODGE-01132,Hotel Daily Inn Bandung syariah,hotel,high_review_confidence,high_review_confidence,"Hotel Daily Inn Bandung syariah -6.9223,107.6052",https://www.google.com/maps/search/?api=1&query=Hotel%20Daily%20Inn%20Bandung%20syariah%20-6.9223%2C107.6052
PHREV-20260605-0050,LODGE-00931,Hotel Ersada Braga,hotel,high_review_confidence,high_review_confidence,"Hotel Ersada Braga -6.9185,107.6122",https://www.google.com/maps/search/?api=1&query=Hotel%20Ersada%20Braga%20-6.9185%2C107.6122
PHREV-20260605-0137,LODGE-01265,Hotel Eve,hotel,high_review_confidence,high_review_confidence,"Hotel Eve -6.9487,107.5949",https://www.google.com/maps/search/?api=1&query=Hotel%20Eve%20-6.9487%2C107.5949
PHREV-20260605-0128,LODGE-01537,Hotel Flores Gallery,hotel,high_review_confidence,high_review_confidence,"Hotel Flores Gallery -6.9081,107.618",https://www.google.com/maps/search/?api=1&query=Hotel%20Flores%20Gallery%20-6.9081%2C107.618
PHREV-20260605-0866,LODGE-00932,Hotel Frances Cipaganti,hotel,medium_review_confidence,medium_review_confidence,"Hotel Frances Cipaganti -6.8869,107.6023",https://www.google.com/maps/search/?api=1&query=Hotel%20Frances%20Cipaganti%20-6.8869%2C107.6023
PHREV-20260605-0300,LODGE-00933,Hotel Grand Tebu,hotel,high_review_confidence,high_review_confidence,"Hotel Grand Tebu -6.913,107.6293",https://www.google.com/maps/search/?api=1&query=Hotel%20Grand%20Tebu%20-6.913%2C107.6293
PHREV-20260605-0169,LODGE-01266,Hotel Guntur Bandung,hotel,high_review_confidence,high_review_confidence,"Hotel Guntur Bandung -6.9139,107.6043",https://www.google.com/maps/search/?api=1&query=Hotel%20Guntur%20Bandung%20-6.9139%2C107.6043
PHREV-20260605-0173,LODGE-00934,Hotel Kumala Bandung,hotel,high_review_confidence,high_review_confidence,"Hotel Kumala Bandung -6.9223,107.614",https://www.google.com/maps/search/?api=1&query=Hotel%20Kumala%20Bandung%20-6.9223%2C107.614
PHREV-20260605-0047,LODGE-01267,Hotel Kurnia,hotel,high_review_confidence,high_review_confidence,"Hotel Kurnia -6.9284,107.6167",https://www.google.com/maps/search/?api=1&query=Hotel%20Kurnia%20-6.9284%2C107.6167
PHREV-20260605-0248,LODGE-01268,Hotel Lingga,hotel,high_review_confidence,high_review_confidence,"Hotel Lingga -6.9499,107.6268",https://www.google.com/maps/search/?api=1&query=Hotel%20Lingga%20-6.9499%2C107.6268
PHREV-20260605-0861,LODGE-01538,Hotel Mitra Mutiara Inn,hotel,medium_review_confidence,medium_review_confidence,"Hotel Mitra Mutiara Inn -6.9354,107.6241",https://www.google.com/maps/search/?api=1&query=Hotel%20Mitra%20Mutiara%20Inn%20-6.9354%2C107.6241
PHREV-20260605-0136,LODGE-00935,Hotel Montameri,hotel,high_review_confidence,high_review_confidence,"Hotel Montameri -6.9302,107.6265",https://www.google.com/maps/search/?api=1&query=Hotel%20Montameri%20-6.9302%2C107.6265
PHREV-20260605-0134,LODGE-01269,Hotel Narapati Indah Syariah,hotel,high_review_confidence,high_review_confidence,"Hotel Narapati Indah Syariah -6.9276,107.6272",https://www.google.com/maps/search/?api=1&query=Hotel%20Narapati%20Indah%20Syariah%20-6.9276%2C107.6272
PHREV-20260605-0228,LODGE-00064,Hotel Neo Kota Baru Parahyangan,hotel,high_review_confidence,high_review_confidence,"Hotel Neo Kota Baru Parahyangan -6.8566,107.4914",https://www.google.com/maps/search/?api=1&query=Hotel%20Neo%20Kota%20Baru%20Parahyangan%20-6.8566%2C107.4914
PHREV-20260605-0217,LODGE-01270,Hotel Nyland Pasteur Bandung,hotel,high_review_confidence,high_review_confidence,"Hotel Nyland Pasteur Bandung -6.895,107.5873",https://www.google.com/maps/search/?api=1&query=Hotel%20Nyland%20Pasteur%20Bandung%20-6.895%2C107.5873
PHREV-20260605-0213,LODGE-00773,Hotel Pesona Ciwidey,hotel,high_review_confidence,high_review_confidence,"Hotel Pesona Ciwidey -7.0978,107.473",https://www.google.com/maps/search/?api=1&query=Hotel%20Pesona%20Ciwidey%20-7.0978%2C107.473
PHREV-20260605-0787,LODGE-01539,Hotel RedDoorz Malabar 39,hotel,medium_review_confidence,medium_review_confidence,"Hotel RedDoorz Malabar 39 -6.9241,107.6249",https://www.google.com/maps/search/?api=1&query=Hotel%20RedDoorz%20Malabar%2039%20-6.9241%2C107.6249
PHREV-20260605-0066,LODGE-00936,Hotel Rumah Tawa Syariah,hotel,high_review_confidence,high_review_confidence,"Hotel Rumah Tawa Syariah -6.917,107.6149",https://www.google.com/maps/search/?api=1&query=Hotel%20Rumah%20Tawa%20Syariah%20-6.917%2C107.6149
PHREV-20260605-0151,LODGE-00937,Hotel Sabang,hotel,high_review_confidence,high_review_confidence,"Hotel Sabang -6.9095,107.6239",https://www.google.com/maps/search/?api=1&query=Hotel%20Sabang%20-6.9095%2C107.6239
PHREV-20260605-0143,LODGE-01271,Hotel Sakura Bandung,hotel,high_review_confidence,high_review_confidence,"Hotel Sakura Bandung -6.9035,107.6051",https://www.google.com/maps/search/?api=1&query=Hotel%20Sakura%20Bandung%20-6.9035%2C107.6051
PHREV-20260605-0250,LODGE-00938,Hotel Santika Pasir Koja,hotel,high_review_confidence,high_review_confidence,"Hotel Santika Pasir Koja -6.9329,107.5905",https://www.google.com/maps/search/?api=1&query=Hotel%20Santika%20Pasir%20Koja%20-6.9329%2C107.5905
PHREV-20260605-0165,LODGE-00939,Hotel Santika Pasirkaliki - Bandung,hotel,high_review_confidence,high_review_confidence,"Hotel Santika Pasirkaliki - Bandung -6.9102,107.598",https://www.google.com/maps/search/?api=1&query=Hotel%20Santika%20Pasirkaliki%20-%20Bandung%20-6.9102%2C107.598
PHREV-20260605-0327,LODGE-00940,Hotel Savoy Homann Bandung,hotel,high_review_confidence,high_review_confidence,"Hotel Savoy Homann Bandung -6.922,107.6104",https://www.google.com/maps/search/?api=1&query=Hotel%20Savoy%20Homann%20Bandung%20-6.922%2C107.6104
PHREV-20260605-0907,LODGE-00941,Hotel Sebelas @ Jalan Palasari Mitra RedDoorz,hotel,medium_review_confidence,medium_review_confidence,"Hotel Sebelas @ Jalan Palasari Mitra RedDoorz -6.9305,107.6223",https://www.google.com/maps/search/?api=1&query=Hotel%20Sebelas%20%40%20Jalan%20Palasari%20Mitra%20RedDoorz%20-6.9305%2C107.6223
PHREV-20260605-0096,LODGE-01368,Hotel Setiabudhi Indah,hotel,high_review_confidence,high_review_confidence,"Hotel Setiabudhi Indah -6.8616,107.5957",https://www.google.com/maps/search/?api=1&query=Hotel%20Setiabudhi%20Indah%20-6.8616%2C107.5957
PHREV-20260605-0148,LODGE-00774,Hotel Soreang,hotel,high_review_confidence,high_review_confidence,"Hotel Soreang -7.014,107.5311",https://www.google.com/maps/search/?api=1&query=Hotel%20Soreang%20-7.014%2C107.5311
PHREV-20260605-0157,LODGE-00263,Hotel Tjimahi,hotel,high_review_confidence,high_review_confidence,"Hotel Tjimahi -6.877839,107.5485273",https://www.google.com/maps/search/?api=1&query=Hotel%20Tjimahi%20-6.877839%2C107.5485273
PHREV-20260605-0082,LODGE-01272,Hotel Victory,hotel,high_review_confidence,high_review_confidence,"Hotel Victory -6.9068,107.5958",https://www.google.com/maps/search/?api=1&query=Hotel%20Victory%20-6.9068%2C107.5958
PHREV-20260605-0212,LODGE-00942,Hotel Yehezkiel Surapati Mitra RedDoorz,hotel,high_review_confidence,high_review_confidence,"Hotel Yehezkiel Surapati Mitra RedDoorz -6.8979,107.6324",https://www.google.com/maps/search/?api=1&query=Hotel%20Yehezkiel%20Surapati%20Mitra%20RedDoorz%20-6.8979%2C107.6324
PHREV-20260605-0602,LODGE-01572,Hotel at Lekong Besar 62,hotel,low_review_confidence,low_review_confidence,"Hotel at Lekong Besar 62 -6.928,107.6128",https://www.google.com/maps/search/?api=1&query=Hotel%20at%20Lekong%20Besar%2062%20-6.928%2C107.6128
PHREV-20260605-0258,LODGE-00943,House Sangkuriang Bandung,hotel,high_review_confidence,high_review_confidence,"House Sangkuriang Bandung -6.8846,107.6115",https://www.google.com/maps/search/?api=1&query=House%20Sangkuriang%20Bandung%20-6.8846%2C107.6115
PHREV-20260605-0150,LODGE-01273,Hyper Inn Hotel Paskal Bandung,hotel,high_review_confidence,high_review_confidence,"Hyper Inn Hotel Paskal Bandung -6.9145,107.594",https://www.google.com/maps/search/?api=1&query=Hyper%20Inn%20Hotel%20Paskal%20Bandung%20-6.9145%2C107.594
PHREV-20260605-0048,LODGE-00944,I SLEEP HOTEL BANDUNG,hotel,high_review_confidence,high_review_confidence,"I SLEEP HOTEL BANDUNG -6.8867,107.6042",https://www.google.com/maps/search/?api=1&query=I%20SLEEP%20HOTEL%20BANDUNG%20-6.8867%2C107.6042
PHREV-20260605-0159,LODGE-01136,"INAP at Capsule Hostel Bandung, Grand Asia Afrika",hotel,high_review_confidence,high_review_confidence,"INAP at Capsule Hostel Bandung, Grand Asia Afrika -6.9241,107.6183",https://www.google.com/maps/search/?api=1&query=INAP%20at%20Capsule%20Hostel%20Bandung%2C%20Grand%20Asia%20Afrika%20-6.9241%2C107.6183
PHREV-20260605-0229,LODGE-01369,Idea's Hotel,hotel,high_review_confidence,high_review_confidence,"Idea's Hotel -6.9423,107.6417",https://www.google.com/maps/search/?api=1&query=Idea%27s%20Hotel%20-6.9423%2C107.6417
PHREV-20260605-0103,LODGE-01274,Idea's Hotel 2,hotel,high_review_confidence,high_review_confidence,"Idea's Hotel 2 -6.9139,107.6409",https://www.google.com/maps/search/?api=1&query=Idea%27s%20Hotel%202%20-6.9139%2C107.6409
PHREV-20260605-0140,LODGE-00945,Image Hotel & Resto,hotel,high_review_confidence,high_review_confidence,"Image Hotel & Resto -6.9311,107.6127",https://www.google.com/maps/search/?api=1&query=Image%20Hotel%20%26%20Resto%20-6.9311%2C107.6127
PHREV-20260605-0789,LODGE-00440,Imah Incu Inn,hotel,medium_review_confidence,medium_review_confidence,"Imah Incu Inn -6.8565362,107.5689391",https://www.google.com/maps/search/?api=1&query=Imah%20Incu%20Inn%20-6.8565362%2C107.5689391
PHREV-20260605-0249,LODGE-00946,Indies Style Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Indies Style Hotel Bandung -6.9158,107.601",https://www.google.com/maps/search/?api=1&query=Indies%20Style%20Hotel%20Bandung%20-6.9158%2C107.601
PHREV-20260605-0237,LODGE-01617,Indigo Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Indigo Hotel Bandung -6.8664,107.629",https://www.google.com/maps/search/?api=1&query=Indigo%20Hotel%20Bandung%20-6.8664%2C107.629
PHREV-20260605-0337,LODGE-01618,InterContinental Hotel Dago Pakar Bandung,hotel,high_review_confidence,high_review_confidence,"InterContinental Hotel Dago Pakar Bandung -6.8667,107.6423",https://www.google.com/maps/search/?api=1&query=InterContinental%20Hotel%20Dago%20Pakar%20Bandung%20-6.8667%2C107.6423
PHREV-20260605-0257,LODGE-01275,Ivory Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Ivory Hotel Bandung -6.905,107.614",https://www.google.com/maps/search/?api=1&query=Ivory%20Hotel%20Bandung%20-6.905%2C107.614
PHREV-20260605-0705,LODGE-00441,JK House Bandung,hotel,low_review_confidence,low_review_confidence,"JK House Bandung -6.8604893,107.5701401",https://www.google.com/maps/search/?api=1&query=JK%20House%20Bandung%20-6.8604893%2C107.5701401
PHREV-20260605-0111,LODGE-01137,Jabrix Hotel And Coffee Bar,hotel,high_review_confidence,high_review_confidence,"Jabrix Hotel And Coffee Bar -6.9314,107.6424",https://www.google.com/maps/search/?api=1&query=Jabrix%20Hotel%20And%20Coffee%20Bar%20-6.9314%2C107.6424
PHREV-20260605-0302,LODGE-00947,Janévalla Bandung,hotel,high_review_confidence,high_review_confidence,"Janévalla Bandung -6.9095,107.6115",https://www.google.com/maps/search/?api=1&query=Jan%C3%A9valla%20Bandung%20-6.9095%2C107.6115
PHREV-20260605-0107,LODGE-00039,Javaretro Hotel & Suite,hotel,high_review_confidence,high_review_confidence,"Javaretro Hotel & Suite -6.8885,107.5773",https://www.google.com/maps/search/?api=1&query=Javaretro%20Hotel%20%26%20Suite%20-6.8885%2C107.5773
PHREV-20260605-0031,LODGE-00264,KARIZMA RESIDENCE,hotel,high_review_confidence,high_review_confidence,"KARIZMA RESIDENCE -6.8896251,107.5791915",https://www.google.com/maps/search/?api=1&query=KARIZMA%20RESIDENCE%20-6.8896251%2C107.5791915
PHREV-20260605-0707,LODGE-00840,Kai Swargaloka,hotel,low_review_confidence,low_review_confidence,"Kai Swargaloka -6.7976,107.4502",https://www.google.com/maps/search/?api=1&query=Kai%20Swargaloka%20-6.7976%2C107.4502
PHREV-20260605-0120,LODGE-01541,Kampioen Bed and Breakfast,hotel,high_review_confidence,high_review_confidence,"Kampioen Bed and Breakfast -6.9043,107.6017",https://www.google.com/maps/search/?api=1&query=Kampioen%20Bed%20and%20Breakfast%20-6.9043%2C107.6017
PHREV-20260605-0200,LODGE-00502,Kampung Pa'go,hotel,high_review_confidence,high_review_confidence,"Kampung Pa'go -7.0711,107.4905",https://www.google.com/maps/search/?api=1&query=Kampung%20Pa%27go%20-7.0711%2C107.4905
PHREV-20260605-0259,LODGE-01574,Karang Setra Hotel & Cottages,hotel,high_review_confidence,high_review_confidence,"Karang Setra Hotel & Cottages -6.8833,107.5956",https://www.google.com/maps/search/?api=1&query=Karang%20Setra%20Hotel%20%26%20Cottages%20-6.8833%2C107.5956
PHREV-20260605-0273,LODGE-00948,Kedaton Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Kedaton Hotel Bandung -6.9155,107.6078",https://www.google.com/maps/search/?api=1&query=Kedaton%20Hotel%20Bandung%20-6.9155%2C107.6078
PHREV-20260605-0310,LODGE-00949,Kimaya Braga Bandung by HARRIS,hotel,high_review_confidence,high_review_confidence,"Kimaya Braga Bandung by HARRIS -6.9207,107.6104",https://www.google.com/maps/search/?api=1&query=Kimaya%20Braga%20Bandung%20by%20HARRIS%20-6.9207%2C107.6104
PHREV-20260605-0210,LODGE-00950,Kollektiv,hotel,high_review_confidence,high_review_confidence,"Kollektiv -6.878,107.5868",https://www.google.com/maps/search/?api=1&query=Kollektiv%20-6.878%2C107.5868
PHREV-20260605-0795,LODGE-01142,Kulem Rangga Gempol,hotel,medium_review_confidence,medium_review_confidence,"Kulem Rangga Gempol -6.9016,107.6146",https://www.google.com/maps/search/?api=1&query=Kulem%20Rangga%20Gempol%20-6.9016%2C107.6146
PHREV-20260605-0266,LODGE-01143,Kytos Hotel,hotel,high_review_confidence,high_review_confidence,"Kytos Hotel -6.8694,107.5933",https://www.google.com/maps/search/?api=1&query=Kytos%20Hotel%20-6.8694%2C107.5933
PHREV-20260605-0178,LODGE-00952,La Asiana Express ( Formerly dbest express ),hotel,high_review_confidence,high_review_confidence,"La Asiana Express ( Formerly dbest express ) -6.9455,107.6087",https://www.google.com/maps/search/?api=1&query=La%20Asiana%20Express%20%28%20Formerly%20dbest%20express%20%29%20-6.9455%2C107.6087
PHREV-20260605-0097,LODGE-01374,La Nostalgie Boutique Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"La Nostalgie Boutique Hotel Bandung -6.9248,107.6262",https://www.google.com/maps/search/?api=1&query=La%20Nostalgie%20Boutique%20Hotel%20Bandung%20-6.9248%2C107.6262
PHREV-20260605-0282,LODGE-00820,Lembang Asri Resort,hotel,high_review_confidence,high_review_confidence,"Lembang Asri Resort -6.7977,107.5985",https://www.google.com/maps/search/?api=1&query=Lembang%20Asri%20Resort%20-6.7977%2C107.5985
PHREV-20260605-0881,LODGE-00102,Lembur Kiwari Setra Duta RedPartner,hotel,medium_review_confidence,medium_review_confidence,"Lembur Kiwari Setra Duta RedPartner -6.8664655,107.5665694",https://www.google.com/maps/search/?api=1&query=Lembur%20Kiwari%20Setra%20Duta%20RedPartner%20-6.8664655%2C107.5665694
PHREV-20260605-0882,LODGE-00362,Lembur Kiwari Setra Duta RedPartner,hotel,medium_review_confidence,medium_review_confidence,"Lembur Kiwari Setra Duta RedPartner -6.8665,107.5666",https://www.google.com/maps/search/?api=1&query=Lembur%20Kiwari%20Setra%20Duta%20RedPartner%20-6.8665%2C107.5666
PHREV-20260605-0168,LODGE-01284,Lotus Hotel,hotel,high_review_confidence,high_review_confidence,"Lotus Hotel -6.8808,107.621",https://www.google.com/maps/search/?api=1&query=Lotus%20Hotel%20-6.8808%2C107.621
PHREV-20260605-0005,LODGE-00776,LuxCamp Riverside Pangalengan by Horison,hotel,high_review_confidence,high_review_confidence,"LuxCamp Riverside Pangalengan by Horison -7.1793,107.5473",https://www.google.com/maps/search/?api=1&query=LuxCamp%20Riverside%20Pangalengan%20by%20Horison%20-7.1793%2C107.5473
PHREV-20260605-0803,LODGE-01576,MOONSTONE,hotel,medium_review_confidence,medium_review_confidence,"MOONSTONE -6.8875,107.5837",https://www.google.com/maps/search/?api=1&query=MOONSTONE%20-6.8875%2C107.5837
PHREV-20260605-0289,LODGE-00954,MOXY Bandung,hotel,high_review_confidence,high_review_confidence,"MOXY Bandung -6.9004,107.612",https://www.google.com/maps/search/?api=1&query=MOXY%20Bandung%20-6.9004%2C107.612
