review_target_id,penginapan_id,name,property_type,review_scrape_priority,review_confidence_label,google_maps_search_query,google_maps_search_url
PHREV-20260605-0973,LODGE-00282,BUMI LOKA residence,hotel,missing_rating_or_review,missing_review_confidence,"BUMI LOKA residence -6.8669,107.4576",https://www.google.com/maps/search/?api=1&query=BUMI%20LOKA%20residence%20-6.8669%2C107.4576
PHREV-20260605-0284,LODGE-00869,Bali World Hotel,hotel,high_review_confidence,high_review_confidence,"Bali World Hotel -6.9384,107.6632",https://www.google.com/maps/search/?api=1&query=Bali%20World%20Hotel%20-6.9384%2C107.6632
PHREV-20260605-0917,LODGE-01342,Bandung City Center,hotel,medium_review_confidence,medium_review_confidence,"Bandung City Center -6.9129,107.6048",https://www.google.com/maps/search/?api=1&query=Bandung%20City%20Center%20-6.9129%2C107.6048
PHREV-20260605-0889,LODGE-01111,Bangreng Inn,hotel,medium_review_confidence,medium_review_confidence,"Bangreng Inn -6.9376,107.6306",https://www.google.com/maps/search/?api=1&query=Bangreng%20Inn%20-6.9376%2C107.6306
PHREV-20260605-0044,LODGE-01521,Bantal Guling Asia Afrika,hotel,high_review_confidence,high_review_confidence,"Bantal Guling Asia Afrika -6.926,107.6056",https://www.google.com/maps/search/?api=1&query=Bantal%20Guling%20Asia%20Afrika%20-6.926%2C107.6056
PHREV-20260605-0131,LODGE-00872,Bantal Guling Pasar Baru,hotel,high_review_confidence,high_review_confidence,"Bantal Guling Pasar Baru -6.9187,107.5999",https://www.google.com/maps/search/?api=1&query=Bantal%20Guling%20Pasar%20Baru%20-6.9187%2C107.5999
PHREV-20260605-0740,LODGE-00252,Bantal Guling Pasteur Bandung,hotel,medium_review_confidence,medium_review_confidence,"Bantal Guling Pasteur Bandung -6.8808067,107.5792086",https://www.google.com/maps/search/?api=1&query=Bantal%20Guling%20Pasteur%20Bandung%20-6.8808067%2C107.5792086
PHREV-20260605-0320,LODGE-00876,Best Western Premier La Grande,hotel,high_review_confidence,high_review_confidence,"Best Western Premier La Grande -6.9093,107.6099",https://www.google.com/maps/search/?api=1&query=Best%20Western%20Premier%20La%20Grande%20-6.9093%2C107.6099
PHREV-20260605-0108,LODGE-01608,Best Western Setiabudhi Bandung,hotel,high_review_confidence,high_review_confidence,"Best Western Setiabudhi Bandung -6.8611,107.5952",https://www.google.com/maps/search/?api=1&query=Best%20Western%20Setiabudhi%20Bandung%20-6.8611%2C107.5952
PHREV-20260605-0201,LODGE-01229,Blackbird Hotel,hotel,high_review_confidence,high_review_confidence,"Blackbird Hotel -6.8314,107.5961",https://www.google.com/maps/search/?api=1&query=Blackbird%20Hotel%20-6.8314%2C107.5961
PHREV-20260605-0355,LODGE-00435,Bobo inn Baros,hotel,low_review_confidence,low_review_confidence,"Bobo inn Baros -6.8986029,107.5368741",https://www.google.com/maps/search/?api=1&query=Bobo%20inn%20Baros%20-6.8986029%2C107.5368741
PHREV-20260605-0199,LODGE-00877,Bobobox Pods Alun Alun,hotel,high_review_confidence,high_review_confidence,"Bobobox Pods Alun Alun -6.9233,107.6047",https://www.google.com/maps/search/?api=1&query=Bobobox%20Pods%20Alun%20Alun%20-6.9233%2C107.6047
PHREV-20260605-0100,LODGE-00878,Bobobox Pods Cipaganti,hotel,high_review_confidence,high_review_confidence,"Bobobox Pods Cipaganti -6.9027,107.6031",https://www.google.com/maps/search/?api=1&query=Bobobox%20Pods%20Cipaganti%20-6.9027%2C107.6031
PHREV-20260605-0158,LODGE-00768,"Bobocabin Pangalengan, Bandung",hotel,high_review_confidence,high_review_confidence,"Bobocabin Pangalengan, Bandung -7.1723,107.5274",https://www.google.com/maps/search/?api=1&query=Bobocabin%20Pangalengan%2C%20Bandung%20-7.1723%2C107.5274
PHREV-20260605-0180,LODGE-00769,"Bobocabin Ranca upas, Bandung",hotel,high_review_confidence,high_review_confidence,"Bobocabin Ranca upas, Bandung -7.1397,107.3909",https://www.google.com/maps/search/?api=1&query=Bobocabin%20Ranca%20upas%2C%20Bandung%20-7.1397%2C107.3909
PHREV-20260605-0185,LODGE-00879,"Bobopod Dago, Bandung",hotel,high_review_confidence,high_review_confidence,"Bobopod Dago, Bandung -6.9024,107.613",https://www.google.com/maps/search/?api=1&query=Bobopod%20Dago%2C%20Bandung%20-6.9024%2C107.613
PHREV-20260605-0218,LODGE-00880,"Bobopod Paskal, Bandung",hotel,high_review_confidence,high_review_confidence,"Bobopod Paskal, Bandung -6.9104,107.5982",https://www.google.com/maps/search/?api=1&query=Bobopod%20Paskal%2C%20Bandung%20-6.9104%2C107.5982
PHREV-20260605-0215,LODGE-01230,Bukit Dago Hotel,hotel,high_review_confidence,high_review_confidence,"Bukit Dago Hotel -6.8771,107.6171",https://www.google.com/maps/search/?api=1&query=Bukit%20Dago%20Hotel%20-6.8771%2C107.6171
PHREV-20260605-0003,LODGE-00881,Bumi Makhraja,hotel,high_review_confidence,high_review_confidence,"Bumi Makhraja -6.89,107.6302",https://www.google.com/maps/search/?api=1&query=Bumi%20Makhraja%20-6.89%2C107.6302
PHREV-20260605-0998,LODGE-00464,Bumi Sarehat,hotel,missing_rating_or_review,missing_review_confidence,"Bumi Sarehat -6.8460088,107.5450635",https://www.google.com/maps/search/?api=1&query=Bumi%20Sarehat%20-6.8460088%2C107.5450635
PHREV-20260605-0115,LODGE-01231,Buton Backpacker Lodge,hotel,high_review_confidence,high_review_confidence,"Buton Backpacker Lodge -6.911,107.6",https://www.google.com/maps/search/?api=1&query=Buton%20Backpacker%20Lodge%20-6.911%2C107.6
PHREV-20260605-0810,LODGE-00392,C Family Hotel,hotel,medium_review_confidence,medium_review_confidence,"C Family Hotel -6.877606,107.548351",https://www.google.com/maps/search/?api=1&query=C%20Family%20Hotel%20-6.877606%2C107.548351
PHREV-20260605-0102,LODGE-01232,CT 195 Bandung,hotel,high_review_confidence,high_review_confidence,"CT 195 Bandung -6.8801,107.5904",https://www.google.com/maps/search/?api=1&query=CT%20195%20Bandung%20-6.8801%2C107.5904
PHREV-20260605-0538,LODGE-01596,Capital O 3270 Hotel Arimbi Baru Dewi Sartika,hotel,low_review_confidence,low_review_confidence,"Capital O 3270 Hotel Arimbi Baru Dewi Sartika -6.9299,107.605",https://www.google.com/maps/search/?api=1&query=Capital%20O%203270%20Hotel%20Arimbi%20Baru%20Dewi%20Sartika%20-6.9299%2C107.605
PHREV-20260605-0054,LODGE-00883,Casa de Apple Dago Bandung by RedDoorz,hotel,high_review_confidence,high_review_confidence,"Casa de Apple Dago Bandung by RedDoorz -6.8737,107.6292",https://www.google.com/maps/search/?api=1&query=Casa%20de%20Apple%20Dago%20Bandung%20by%20RedDoorz%20-6.8737%2C107.6292
PHREV-20260605-0204,LODGE-01234,Chara Hotel,hotel,high_review_confidence,high_review_confidence,"Chara Hotel -6.9225,107.6197",https://www.google.com/maps/search/?api=1&query=Chara%20Hotel%20-6.9225%2C107.6197
PHREV-20260605-0078,LODGE-01118,Cherry Homes Express II Hotel,hotel,high_review_confidence,high_review_confidence,"Cherry Homes Express II Hotel -6.883,107.5813",https://www.google.com/maps/search/?api=1&query=Cherry%20Homes%20Express%20II%20Hotel%20-6.883%2C107.5813
PHREV-20260605-0216,LODGE-00884,Cherry Homes Hotel & Residence,hotel,high_review_confidence,high_review_confidence,"Cherry Homes Hotel & Residence -6.887,107.5843",https://www.google.com/maps/search/?api=1&query=Cherry%20Homes%20Hotel%20%26%20Residence%20-6.887%2C107.5843
PHREV-20260605-0811,LODGE-00345,Cibogo 55,hotel,medium_review_confidence,medium_review_confidence,"Cibogo 55 -6.8872943,107.5791675",https://www.google.com/maps/search/?api=1&query=Cibogo%2055%20-6.8872943%2C107.5791675
PHREV-20260605-0139,LODGE-00886,Cihampelas Hotel 1 - Bandung,hotel,high_review_confidence,high_review_confidence,"Cihampelas Hotel 1 - Bandung -6.889,107.6042",https://www.google.com/maps/search/?api=1&query=Cihampelas%20Hotel%201%20-%20Bandung%20-6.889%2C107.6042
PHREV-20260605-0083,LODGE-00140,Cimindi Residence,hotel,high_review_confidence,high_review_confidence,"Cimindi Residence -6.8982606,107.5614139",https://www.google.com/maps/search/?api=1&query=Cimindi%20Residence%20-6.8982606%2C107.5614139
PHREV-20260605-0247,LODGE-00887,Cipaku Garden Hotel,hotel,high_review_confidence,high_review_confidence,"Cipaku Garden Hotel -6.8614,107.6012",https://www.google.com/maps/search/?api=1&query=Cipaku%20Garden%20Hotel%20-6.8614%2C107.6012
PHREV-20260605-0755,LODGE-00888,Ciparay Residence,hotel,medium_review_confidence,medium_review_confidence,"Ciparay Residence -6.9592,107.6424",https://www.google.com/maps/search/?api=1&query=Ciparay%20Residence%20-6.9592%2C107.6424
PHREV-20260605-0221,LODGE-01346,Citarum Hotel,hotel,high_review_confidence,high_review_confidence,"Citarum Hotel -6.9044,107.623",https://www.google.com/maps/search/?api=1&query=Citarum%20Hotel%20-6.9044%2C107.623
PHREV-20260605-0788,LODGE-00770,Ciwidey Jungle Camp,hotel,medium_review_confidence,medium_review_confidence,"Ciwidey Jungle Camp -7.126,107.5147",https://www.google.com/maps/search/?api=1&query=Ciwidey%20Jungle%20Camp%20-7.126%2C107.5147
PHREV-20260605-0328,LODGE-00889,Clove Garden Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Clove Garden Hotel Bandung -6.8727,107.6426",https://www.google.com/maps/search/?api=1&query=Clove%20Garden%20Hotel%20Bandung%20-6.8727%2C107.6426
PHREV-20260605-0155,LODGE-00104,Collection O 818 Micasa Residence,hotel,high_review_confidence,high_review_confidence,"Collection O 818 Micasa Residence -6.889249,107.5793864",https://www.google.com/maps/search/?api=1&query=Collection%20O%20818%20Micasa%20Residence%20-6.889249%2C107.5793864
PHREV-20260605-0428,LODGE-00436,Collection O By Boboin Baros Near Stasiun Cimahi,hotel,low_review_confidence,low_review_confidence,"Collection O By Boboin Baros Near Stasiun Cimahi -6.8974705,107.5369262",https://www.google.com/maps/search/?api=1&query=Collection%20O%20By%20Boboin%20Baros%20Near%20Stasiun%20Cimahi%20-6.8974705%2C107.5369262
PHREV-20260605-0006,LODGE-00890,Collection O Kebon Jeruk Near Paskal 23 Formerly Sentral Paskal,hotel,high_review_confidence,high_review_confidence,"Collection O Kebon Jeruk Near Paskal 23 Formerly Sentral Paskal -6.9154,107.5972",https://www.google.com/maps/search/?api=1&query=Collection%20O%20Kebon%20Jeruk%20Near%20Paskal%2023%20Formerly%20Sentral%20Paskal%20-6.9154%2C107.5972
PHREV-20260605-0110,LODGE-01609,Cottage Syariah GS Rumah Kayu,hotel,high_review_confidence,high_review_confidence,"Cottage Syariah GS Rumah Kayu -6.8206,107.5954",https://www.google.com/maps/search/?api=1&query=Cottage%20Syariah%20GS%20Rumah%20Kayu%20-6.8206%2C107.5954
PHREV-20260605-0071,LODGE-00893,Cottonwood Boutique Heritage Otten,hotel,high_review_confidence,high_review_confidence,"Cottonwood Boutique Heritage Otten -6.9025,107.6003",https://www.google.com/maps/search/?api=1&query=Cottonwood%20Boutique%20Heritage%20Otten%20-6.9025%2C107.6003
PHREV-20260605-0305,LODGE-00894,Courtyard by Marriott Bandung Dago - CHSE Certified,hotel,high_review_confidence,high_review_confidence,"Courtyard by Marriott Bandung Dago - CHSE Certified -6.9043,107.6106",https://www.google.com/maps/search/?api=1&query=Courtyard%20by%20Marriott%20Bandung%20Dago%20-%20CHSE%20Certified%20-6.9043%2C107.6106
PHREV-20260605-0023,LODGE-01433,Cove Vaia - Coliving Bandung,hotel,high_review_confidence,high_review_confidence,"Cove Vaia - Coliving Bandung -6.9366,107.6151",https://www.google.com/maps/search/?api=1&query=Cove%20Vaia%20-%20Coliving%20Bandung%20-6.9366%2C107.6151
PHREV-20260605-0626,LODGE-00896,Cozy Room @ Hallo Tidur by Tio,hotel,low_review_confidence,low_review_confidence,"Cozy Room @ Hallo Tidur by Tio -6.892,107.6053",https://www.google.com/maps/search/?api=1&query=Cozy%20Room%20%40%20Hallo%20Tidur%20by%20Tio%20-6.892%2C107.6053
PHREV-20260605-0160,LODGE-01441,Cozzy Residence Cipedes Bandung,hotel,high_review_confidence,high_review_confidence,"Cozzy Residence Cipedes Bandung -6.8723,107.5905",https://www.google.com/maps/search/?api=1&query=Cozzy%20Residence%20Cipedes%20Bandung%20-6.8723%2C107.5905
PHREV-20260605-0198,LODGE-01532,D'Sovia Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"D'Sovia Hotel Bandung -6.9172,107.598",https://www.google.com/maps/search/?api=1&query=D%27Sovia%20Hotel%20Bandung%20-6.9172%2C107.598
PHREV-20260605-0135,LODGE-01242,Daarul Jannah Cottage,hotel,high_review_confidence,high_review_confidence,"Daarul Jannah Cottage -6.8648,107.5895",https://www.google.com/maps/search/?api=1&query=Daarul%20Jannah%20Cottage%20-6.8648%2C107.5895
PHREV-20260605-0074,LODGE-01244,Dago's Hill Hotel,hotel,high_review_confidence,high_review_confidence,"Dago's Hill Hotel -6.8829,107.6213",https://www.google.com/maps/search/?api=1&query=Dago%27s%20Hill%20Hotel%20-6.8829%2C107.6213
PHREV-20260605-0751,LODGE-01442,Dancenter Promenade Near Cihampelas Walk,hotel,medium_review_confidence,medium_review_confidence,"Dancenter Promenade Near Cihampelas Walk -6.8969,107.6036",https://www.google.com/maps/search/?api=1&query=Dancenter%20Promenade%20Near%20Cihampelas%20Walk%20-6.8969%2C107.6036
PHREV-20260605-0079,LODGE-00897,Daun Residence,hotel,high_review_confidence,high_review_confidence,"Daun Residence -6.8899,107.6136",https://www.google.com/maps/search/?api=1&query=Daun%20Residence%20-6.8899%2C107.6136
PHREV-20260605-0270,LODGE-01245,De Batara Hotel,hotel,high_review_confidence,high_review_confidence,"De Batara Hotel -6.8981,107.6042",https://www.google.com/maps/search/?api=1&query=De%20Batara%20Hotel%20-6.8981%2C107.6042
PHREV-20260605-0648,LODGE-01351,De Riau Cottage by House in Bandung,hotel,low_review_confidence,low_review_confidence,"De Riau Cottage by House in Bandung -6.9034,107.6266",https://www.google.com/maps/search/?api=1&query=De%20Riau%20Cottage%20by%20House%20in%20Bandung%20-6.9034%2C107.6266
PHREV-20260605-0232,LODGE-01124,De Sofia Dago,hotel,high_review_confidence,high_review_confidence,"De Sofia Dago -6.8913,107.616",https://www.google.com/maps/search/?api=1&query=De%20Sofia%20Dago%20-6.8913%2C107.616
PHREV-20260605-0813,LODGE-01352,Dormus Co-Living,hotel,medium_review_confidence,medium_review_confidence,"Dormus Co-Living -6.8809,107.5844",https://www.google.com/maps/search/?api=1&query=Dormus%20Co-Living%20-6.8809%2C107.5844
PHREV-20260605-1069,LODGE-00456,EXPRESS O 91033 Efoproperti,hotel,missing_rating_or_review,missing_review_confidence,"EXPRESS O 91033 Efoproperti -6.8891606,107.5662568",https://www.google.com/maps/search/?api=1&query=EXPRESS%20O%2091033%20Efoproperti%20-6.8891606%2C107.5662568
PHREV-20260605-1071,LODGE-01640,Easton Park Residence Naffi Rooms by Mustika,hotel,missing_rating_or_review,missing_review_confidence,"Easton Park Residence Naffi Rooms by Mustika -6.9361,107.7653",https://www.google.com/maps/search/?api=1&query=Easton%20Park%20Residence%20Naffi%20Rooms%20by%20Mustika%20-6.9361%2C107.7653
PHREV-20260605-0278,LODGE-00900,El Cavana Hotel,hotel,high_review_confidence,high_review_confidence,"El Cavana Hotel -6.915,107.5987",https://www.google.com/maps/search/?api=1&query=El%20Cavana%20Hotel%20-6.915%2C107.5987
PHREV-20260605-0824,LODGE-00901,Elephant Eleven Residence Buah Batu Kota Bandung,hotel,medium_review_confidence,medium_review_confidence,"Elephant Eleven Residence Buah Batu Kota Bandung -6.9334,107.6217",https://www.google.com/maps/search/?api=1&query=Elephant%20Eleven%20Residence%20Buah%20Batu%20Kota%20Bandung%20-6.9334%2C107.6217
PHREV-20260605-0086,LODGE-01534,Emia Hotel,hotel,high_review_confidence,high_review_confidence,"Emia Hotel -6.9241,107.6249",https://www.google.com/maps/search/?api=1&query=Emia%20Hotel%20-6.9241%2C107.6249
PHREV-20260605-0290,LODGE-01354,FOX HARRIS Hotel City Center,hotel,high_review_confidence,high_review_confidence,"FOX HARRIS Hotel City Center -6.9145,107.6129",https://www.google.com/maps/search/?api=1&query=FOX%20HARRIS%20Hotel%20City%20Center%20-6.9145%2C107.6129
PHREV-20260605-0101,LODGE-00902,FULMAR Residence,hotel,high_review_confidence,high_review_confidence,"FULMAR Residence -6.8855,107.5832",https://www.google.com/maps/search/?api=1&query=FULMAR%20Residence%20-6.8855%2C107.5832
PHREV-20260605-0306,LODGE-01610,Favehotel Hyper Square,hotel,high_review_confidence,high_review_confidence,"Favehotel Hyper Square -6.9162,107.5946",https://www.google.com/maps/search/?api=1&query=Favehotel%20Hyper%20Square%20-6.9162%2C107.5946
PHREV-20260605-0092,LODGE-01355,Feby Maisonatte by OYO Rooms,hotel,high_review_confidence,high_review_confidence,"Feby Maisonatte by OYO Rooms -6.8897,107.5826",https://www.google.com/maps/search/?api=1&query=Feby%20Maisonatte%20by%20OYO%20Rooms%20-6.8897%2C107.5826
PHREV-20260605-0308,LODGE-00904,Four Points by Sheraton Bandung,hotel,high_review_confidence,high_review_confidence,"Four Points by Sheraton Bandung -6.9013,107.6125",https://www.google.com/maps/search/?api=1&query=Four%20Points%20by%20Sheraton%20Bandung%20-6.9013%2C107.6125
PHREV-20260605-0132,LODGE-01445,GASBLOCK BRAGA,hotel,high_review_confidence,high_review_confidence,"GASBLOCK BRAGA -6.9182,107.6096",https://www.google.com/maps/search/?api=1&query=GASBLOCK%20BRAGA%20-6.9182%2C107.6096
PHREV-20260605-0785,LODGE-01127,GASINN Kebonwaru,hotel,medium_review_confidence,medium_review_confidence,"GASINN Kebonwaru -6.9185,107.6401",https://www.google.com/maps/search/?api=1&query=GASINN%20Kebonwaru%20-6.9185%2C107.6401
PHREV-20260605-0329,LODGE-00906,GH Universal Hotel,hotel,high_review_confidence,high_review_confidence,"GH Universal Hotel -6.8506,107.5981",https://www.google.com/maps/search/?api=1&query=GH%20Universal%20Hotel%20-6.8506%2C107.5981
PHREV-20260605-0166,LODGE-01250,Gandasari Hotel,hotel,high_review_confidence,high_review_confidence,"Gandasari Hotel -6.908,107.613",https://www.google.com/maps/search/?api=1&query=Gandasari%20Hotel%20-6.908%2C107.613
PHREV-20260605-0222,LODGE-00907,Geary Hotel,hotel,high_review_confidence,high_review_confidence,"Geary Hotel -6.9125,107.6033",https://www.google.com/maps/search/?api=1&query=Geary%20Hotel%20-6.9125%2C107.6033
PHREV-20260605-0177,LODGE-00200,Geowisata Inn,hotel,high_review_confidence,high_review_confidence,"Geowisata Inn -6.9175,107.5786",https://www.google.com/maps/search/?api=1&query=Geowisata%20Inn%20-6.9175%2C107.5786
PHREV-20260605-0244,LODGE-01358,Ghotic Hotel,hotel,high_review_confidence,high_review_confidence,"Ghotic Hotel -6.9443,107.647",https://www.google.com/maps/search/?api=1&query=Ghotic%20Hotel%20-6.9443%2C107.647
PHREV-20260605-0304,LODGE-00908,Gino Feruci Braga Hotel,hotel,high_review_confidence,high_review_confidence,"Gino Feruci Braga Hotel -6.9178,107.6091",https://www.google.com/maps/search/?api=1&query=Gino%20Feruci%20Braga%20Hotel%20-6.9178%2C107.6091
PHREV-20260605-0312,LODGE-00909,Golden Flower Hotel,hotel,high_review_confidence,high_review_confidence,"Golden Flower Hotel -6.9204,107.6049",https://www.google.com/maps/search/?api=1&query=Golden%20Flower%20Hotel%20-6.9204%2C107.6049
PHREV-20260605-0852,LODGE-01359,Graha Asri Hotel,hotel,medium_review_confidence,medium_review_confidence,"Graha Asri Hotel -6.8493,107.5978",https://www.google.com/maps/search/?api=1&query=Graha%20Asri%20Hotel%20-6.8493%2C107.5978
PHREV-20260605-0045,LODGE-00195,Grand Amellia Hotel,hotel,high_review_confidence,high_review_confidence,"Grand Amellia Hotel -6.8677554,107.577439",https://www.google.com/maps/search/?api=1&query=Grand%20Amellia%20Hotel%20-6.8677554%2C107.577439
PHREV-20260605-0280,LODGE-00910,Grand Arjuna Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Grand Arjuna Hotel Bandung -6.8672,107.6063",https://www.google.com/maps/search/?api=1&query=Grand%20Arjuna%20Hotel%20Bandung%20-6.8672%2C107.6063
PHREV-20260605-0311,LODGE-00911,Grand Cordela Hotel Bandung,hotel,high_review_confidence,high_review_confidence,"Grand Cordela Hotel Bandung -6.9368,107.6879",https://www.google.com/maps/search/?api=1&query=Grand%20Cordela%20Hotel%20Bandung%20-6.9368%2C107.6879
PHREV-20260605-0295,LODGE-00912,Grand Dafam Braga Bandung,hotel,high_review_confidence,high_review_confidence,"Grand Dafam Braga Bandung -6.9168,107.609",https://www.google.com/maps/search/?api=1&query=Grand%20Dafam%20Braga%20Bandung%20-6.9168%2C107.609
PHREV-20260605-0315,LODGE-00913,Grand Hotel Preanger,hotel,high_review_confidence,high_review_confidence,"Grand Hotel Preanger -6.921,107.6119",https://www.google.com/maps/search/?api=1&query=Grand%20Hotel%20Preanger%20-6.921%2C107.6119
