"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Aktivitas di sekitar","reviewContext/Area untuk berjalan kaki","reviewContext/Detail penting","reviewContext/Grup perjalanan","reviewContext/Jenis perjalanan","reviewContext/Kamar","reviewContext/Keamanan","reviewContext/Makanan & minuman","reviewContext/Sorotan hotel","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Apartement Gateway Pasteur TOWER Diamond, A BS11, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175, Indonesia","Apartemen sewa liburan","Gedung Apartemen","Agen Penyewaan Apartemen","Hotel","Apartemen berlayanan",,,"Apartemen sewa liburan","14077891023021410685",,,"0x2e68e5b6fb01651f:0xc35eb74c2dda097d",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVaMtnm-pUYrgc9ntVHGUPobdTTHqy3H0YqA2WqOMYvwyitl7e-3TwwTT8CMApLdsPX72CiYF6utSLzDcXufsSyIeH609VvE1KICLNh8pGZrrHzJor3D-dM2iMByx3xIhhNoCN8upf3BEa=w408-h595-k-no","false","false","/g/11wqwhzctl","id","0","-6.890758","107.565795","Indri Riska",,,"false","ChIJH2UB-7blaC4RfQnaLUy3XsM",,,"4 bulan lalu","2026-02-05T04:07:54.410Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xsblpHTkxhR1ZrZDNFMUxYaFpUVEJMUVRsbGVFRRAB",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsblpHTkxhR1ZrZDNFMUxYaFpUVEJMUVRsbGVFRRAB!2m1!1s0x0:0xc35eb74c2dda097d!3m1!1s2@1:CAIQACodChtycF9oOllnZGNLaGVkd3E1LXhZTTBLQTlleEE%7C%7C?hl=id","104900831115940851503","0","https://lh3.googleusercontent.com/a-/ALV-UjXwK4r-srboXClGtB-M8eudoumTSnNBzftDdV7BOQevXoEOrfc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104900831115940851503?hl=id","120","2026-06-06T05:12:28.928Z","Collection O 93344 Gateway Pasteur Apartement By Maestro -6.88985,107.566288","5",,,"false",,,"Gateway Pasteur apartment (BRA)","4.5",,"https://www.google.com/maps/search/?api=1&query=Gateway%20Pasteur%20apartment%20(BRA)&query_place_id=ChIJH2UB-7blaC4RfQnaLUy3XsM",
"Apartement Gateway Pasteur TOWER Diamond, A BS11, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175, Indonesia","Apartemen sewa liburan","Gedung Apartemen","Agen Penyewaan Apartemen","Hotel","Apartemen berlayanan",,,"Apartemen sewa liburan","14077891023021410685",,,"0x2e68e5b6fb01651f:0xc35eb74c2dda097d",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVaMtnm-pUYrgc9ntVHGUPobdTTHqy3H0YqA2WqOMYvwyitl7e-3TwwTT8CMApLdsPX72CiYF6utSLzDcXufsSyIeH609VvE1KICLNh8pGZrrHzJor3D-dM2iMByx3xIhhNoCN8upf3BEa=w408-h595-k-no","false","true","/g/11wqwhzctl","id","0","-6.890758","107.565795","Yesi Setiani",,"id","false","ChIJH2UB-7blaC4RfQnaLUy3XsM",,,"4 bulan lalu","2026-02-04T16:08:04.384Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21ocFpGODRVMWxpTWpsYVVrUkljbkJ6VWkxRFFrRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Y9tePCBtAFocJEFV0_9wMfZV2EFHTc0MnCTdM6yZSvlhh4G1ddlIvOzwwWkgiz7iO4hIAID-2lCKlEBpb7RUGcNJIn1AnxoYjnKCZGgH2COD2U-_pQVXMCafEQbSquLS6IMlM5_IKsA-b=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1ZHFVFXOjrR2YbKxrxl-WnJcNthuDTWTKZgdZKTvMPfOuc1V4Q2u2T680Q-syMSmber3h53i444_IuMj7TbRwHTgLaVk9nU25YaIEyDo-PIkdv8IpFFwbenxTXrjEzMJrq5ziQ3rmK6Mb0=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3kg_sxNHWqdrY4LizcdaJIspZPUyV0Jb8BkGGwlfVJLngZBJ9Nj3mmyX_AHSZGYPH0M3E-3TRfSMy5PsVEN5IiRWvlUdqFyKKBPM8XzYzRbh_ilU_FazvL__QdBb02IinXCmYLvvanTskj=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1GhwZe4CTrlIUvohheyE2B33GyX1qh6QX0_W8C_p5a7J69Z0owcpbVlIkuvY3Idw_wQCyBezGfd-HwS3qggM6QqxO6Fuzz-TczhRjRJScdpQFVuFN_DVXDhwMIxPqj2lfroDWuKiB5YPe5=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2d_0BhAbP9SeGng_Pm-A8HypmizmrcQfNIQyLiYhKgRlL2EPfHZeul_0dvjLzxHGlFg4kpsBEdRgt9rJTnyLl1IP8kySMaFtWR36DOKM_E5XNighgIltLDVsprcHzDLLmjQGRmJwvphE4i=k-no",,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21ocFpGODRVMWxpTWpsYVVrUkljbkJ6VWkxRFFrRRAB!2m1!1s0x0:0xc35eb74c2dda097d!3m1!1s2@1:CAIQACodChtycF9oOmhpZF84U1liMjlaUkRIcnBzUi1DQkE%7C%7C?hl=id","101235439258335000386","17","https://lh3.googleusercontent.com/a-/ALV-UjX8i_6NS39AwFRMYIcEPm5YndcuaZvjOnJraQk2DV8jyWKKXbCT=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/101235439258335000386?hl=id","120","2026-06-06T05:12:28.928Z","Collection O 93344 Gateway Pasteur Apartement By Maestro -6.88985,107.566288","4",,,"false","sesuai harga",,"Gateway Pasteur apartment (BRA)","4.5",,"https://www.google.com/maps/search/?api=1&query=Gateway%20Pasteur%20apartment%20(BRA)&query_place_id=ChIJH2UB-7blaC4RfQnaLUy3XsM",
"Apartement Gateway Pasteur TOWER Diamond, A BS11, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175, Indonesia","Apartemen sewa liburan","Gedung Apartemen","Agen Penyewaan Apartemen","Hotel","Apartemen berlayanan",,,"Apartemen sewa liburan","14077891023021410685",,,"0x2e68e5b6fb01651f:0xc35eb74c2dda097d",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVaMtnm-pUYrgc9ntVHGUPobdTTHqy3H0YqA2WqOMYvwyitl7e-3TwwTT8CMApLdsPX72CiYF6utSLzDcXufsSyIeH609VvE1KICLNh8pGZrrHzJor3D-dM2iMByx3xIhhNoCN8upf3BEa=w408-h595-k-no","false","true","/g/11wqwhzctl","id","0","-6.890758","107.565795","Bastian AS",,,"false","ChIJH2UB-7blaC4RfQnaLUy3XsM",,,"4 bulan lalu","2026-02-04T04:01:12.586Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pKRk1UbDFXSFZPYVdoblZqYzJWVkpSYm1KcE4zYxAB",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKRk1UbDFXSFZPYVdoblZqYzJWVkpSYm1KcE4zYxAB!2m1!1s0x0:0xc35eb74c2dda097d!3m1!1s2@1:CAIQACodChtycF9oOjJFMTl1WHVOaWhnVjc2VVJRbmJpN3c%7C%7C?hl=id","116089527008114248720","525","https://lh3.googleusercontent.com/a-/ALV-UjXfq2mWCTBJwQZ_QRhFzVDQtbNKn1dTlIw8KP-y76EY6vIHBV0Y=s1920-c-rp-mo-ba7-br100","https://www.google.com/maps/contrib/116089527008114248720?hl=id","120","2026-06-06T05:12:28.928Z","Collection O 93344 Gateway Pasteur Apartement By Maestro -6.88985,107.566288","5",,,"false",,,"Gateway Pasteur apartment (BRA)","4.5",,"https://www.google.com/maps/search/?api=1&query=Gateway%20Pasteur%20apartment%20(BRA)&query_place_id=ChIJH2UB-7blaC4RfQnaLUy3XsM",
"Apartement Gateway Pasteur TOWER Diamond, A BS11, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175, Indonesia","Apartemen sewa liburan","Gedung Apartemen","Agen Penyewaan Apartemen","Hotel","Apartemen berlayanan",,,"Apartemen sewa liburan","14077891023021410685",,,"0x2e68e5b6fb01651f:0xc35eb74c2dda097d",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVaMtnm-pUYrgc9ntVHGUPobdTTHqy3H0YqA2WqOMYvwyitl7e-3TwwTT8CMApLdsPX72CiYF6utSLzDcXufsSyIeH609VvE1KICLNh8pGZrrHzJor3D-dM2iMByx3xIhhNoCN8upf3BEa=w408-h595-k-no","false","true","/g/11wqwhzctl","id","0","-6.890758","107.565795","Adnan Zulfikar",,"id","false","ChIJH2UB-7blaC4RfQnaLUy3XsM",,,"4 bulan lalu","2026-02-02T12:47:13.552Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pKZmVHdGtZWGRPZDFOa1IzRnljWEV6WmxWNlNXYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0wBxmYjQeTbSZem5UOv4g4C-v5hQD75xhRVcTh24vOq1BNvHWhMw9KTJdELvy2eWkZzWXuqTaL5zqgbYL_WcxkbvKtJG1ujhR-mxrgXHHAWHM7eJet-WRyh8AhVrgH69XXQKrrZK8oP1qK=k-no",,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKZmVHdGtZWGRPZDFOa1IzRnljWEV6WmxWNlNXYxAB!2m1!1s0x0:0xc35eb74c2dda097d!3m1!1s2@1:CAIQACodChtycF9oOjJfeGtkYXdOd1NkR3FycXEzZlV6SWc%7C%7C?hl=id","100387227247558546492","228","https://lh3.googleusercontent.com/a-/ALV-UjWnBiVuw4LIczx9QcovleO2_FnDoJ3sOxlGueyi6nEJzx9Ji-k_=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/100387227247558546492?hl=id","120","2026-06-06T05:12:28.928Z","Collection O 93344 Gateway Pasteur Apartement By Maestro -6.88985,107.566288","5",,,"false","Apartemen yg worth it untuk penginapan beberapa malam. Banyak tenant & store seperti alfamart, indomaret, chatime dll. Jika weekend parkiran nya cukup penuh. Akses pintu masuk nya cukup mudah.",,"Gateway Pasteur apartment (BRA)","4.5",,"https://www.google.com/maps/search/?api=1&query=Gateway%20Pasteur%20apartment%20(BRA)&query_place_id=ChIJH2UB-7blaC4RfQnaLUy3XsM",
"Apartement Gateway Pasteur TOWER Diamond, A BS11, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175, Indonesia","Apartemen sewa liburan","Gedung Apartemen","Agen Penyewaan Apartemen","Hotel","Apartemen berlayanan",,,"Apartemen sewa liburan","14077891023021410685",,,"0x2e68e5b6fb01651f:0xc35eb74c2dda097d",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVaMtnm-pUYrgc9ntVHGUPobdTTHqy3H0YqA2WqOMYvwyitl7e-3TwwTT8CMApLdsPX72CiYF6utSLzDcXufsSyIeH609VvE1KICLNh8pGZrrHzJor3D-dM2iMByx3xIhhNoCN8upf3BEa=w408-h595-k-no","false","false","/g/11wqwhzctl","id","0","-6.890758","107.565795","hotdi erwin munthe",,"en","false","ChIJH2UB-7blaC4RfQnaLUy3XsM",,,"4 bulan lalu","2026-02-01T10:53:10.129Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25KVGRWWnhabGs0VVRkamFGZE9TV2x6Y2tZdFZHYxAB",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KVGRWWnhabGs0VVRkamFGZE9TV2x6Y2tZdFZHYxAB!2m1!1s0x0:0xc35eb74c2dda097d!3m1!1s2@1:CAIQACodChtycF9oOnJTdVZxZlk4UTdjaFdOSWlzckYtVGc%7C%7C?hl=id","101513463083252100550","5","https://lh3.googleusercontent.com/a-/ALV-UjWsTRq2aGdDbYMTYze9w91jFwknPVcLuUYYxV2w_ETIHt6IFxWW-w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101513463083252100550?hl=id","120","2026-06-06T05:12:28.928Z","Collection O 93344 Gateway Pasteur Apartement By Maestro -6.88985,107.566288","5",,,"false","Nice place","Tempat yang bagus","Gateway Pasteur apartment (BRA)","4.5","id","https://www.google.com/maps/search/?api=1&query=Gateway%20Pasteur%20apartment%20(BRA)&query_place_id=ChIJH2UB-7blaC4RfQnaLUy3XsM",
"Jl. Sudirman No.558, Dungus Cariang, Kec. Andir, Kota Bandung, Jawa Barat 40183, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","7106924340566365091","Kota Bandung","ID","0x2e68e76817e89d73:0x62a0de089d0913a3",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrn99AVRBf_kcyWkXHLGinaMmFY6rMiNqqzfQVznFl2oS0P9Btb1XtYdZjGZ0j66m1vq9NvPI_8iM9CJlbwjvJ0qT6m_svN9SOEyx1idmSAqkUz28I-VcLlcSkQ_gol84UacyDcg=w408-h307-k-no","false","false","/g/11kprfjp_k","id","0","-6.9176274","107.5813962","Alvina Delrey","Dungus Cariang, Kecamatan Andir","id","false","ChIJc53oF2jnaC4RoxMJnQjeoGI","40183",,"4 bulan lalu","2026-01-12T10:10:04.714Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2taeldEUnpaMGc0VEhrMGNHOVdkRkJPVW5VMFltYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3L4KOh30kPota8HILNHepybB8bGI8EhgXl5HwmOdphmrf16fv0GCSHJGkWq8LCGx4Gny4xy8nqY_Xs4TteCUf06cR0QLbToi_UFgQN51omj3yenOVhAdpBiYmLraKk1uk4YSM08VBvlYm0=k-no",,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taeldEUnpaMGc0VEhrMGNHOVdkRkJPVW5VMFltYxAB!2m1!1s0x0:0x62a0de089d0913a3!3m1!1s2@1:CAIQACodChtycF9oOkZzWDRzZ0g4THk0cG9WdFBOUnU0Ymc%7C%7C?hl=id","117554078362716345510","8","https://lh3.googleusercontent.com/a/ACg8ocLgrYg3MK7gcGJ1qyrMfSCFhKAnvNn4JiUh-AVVIfKf-4VVMg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117554078362716345510?hl=id","13","2026-06-06T05:12:45.330Z","Cottonwood Apartment at Sudirman Suites Bandung 5-pax -6.9178,107.5813","1","Jawa Barat","Jl. Sudirman No.558","false","nginep di cottonwood majesty sumpah nyesel bgt gabisa tidur karna kamar nya gabisa di buka dan adminnya bales jam 8 pagi jadi gaada yg standby buat handling trouble , kamar ga kepake terus sy sm temen temen tidur di parkiran , dan dari cottonwood cuma bayar refund dan kita disuruh ambil barang doang tanpa ada nya kompensasi bentuk permintaan maaf lain , buka kamar dari jam 3 sampe pagi gabisa di bukaaa nyesel banget mana sy booking yg buat 9 orang malu bgt ke temen temen",,"Cottonwood Stay @Sudirman Suites","4.5",,"https://www.google.com/maps/search/?api=1&query=Cottonwood%20Stay%20%40Sudirman%20Suites&query_place_id=ChIJc53oF2jnaC4RoxMJnQjeoGI",
"Jl. Sudirman No.558, Dungus Cariang, Kec. Andir, Kota Bandung, Jawa Barat 40183, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","7106924340566365091","Kota Bandung","ID","0x2e68e76817e89d73:0x62a0de089d0913a3",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrn99AVRBf_kcyWkXHLGinaMmFY6rMiNqqzfQVznFl2oS0P9Btb1XtYdZjGZ0j66m1vq9NvPI_8iM9CJlbwjvJ0qT6m_svN9SOEyx1idmSAqkUz28I-VcLlcSkQ_gol84UacyDcg=w408-h307-k-no","false","true","/g/11kprfjp_k","id","0","-6.9176274","107.5813962","Farid Faunra","Dungus Cariang, Kecamatan Andir",,"false","ChIJc53oF2jnaC4RoxMJnQjeoGI","40183",,"10 bulan lalu","2025-07-18T06:40:07.849Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21aSlRHVnRWR3BMUlhCWVR6QktVVTE1UlUxdlVrRRAB",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21aSlRHVnRWR3BMUlhCWVR6QktVVTE1UlUxdlVrRRAB!2m1!1s0x0:0x62a0de089d0913a3!3m1!1s2@1:CAIQACodChtycF9oOmZJTGVtVGpLRXBYTzBKUU15RU1vUkE%7C%7C?hl=id","101676322711934891514","15","https://lh3.googleusercontent.com/a-/ALV-UjWR71DfB1LcVc5RzNYBRwu3PFAT-Ujf-a6BG9XpnniwnawuyxrSow=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/101676322711934891514?hl=id","13","2026-06-06T05:12:45.330Z","Cottonwood Apartment at Sudirman Suites Bandung 5-pax -6.9178,107.5813","5","Jawa Barat","Jl. Sudirman No.558","false",,,"Cottonwood Stay @Sudirman Suites","4.5",,"https://www.google.com/maps/search/?api=1&query=Cottonwood%20Stay%20%40Sudirman%20Suites&query_place_id=ChIJc53oF2jnaC4RoxMJnQjeoGI",
"Jl. Sudirman No.558, Dungus Cariang, Kec. Andir, Kota Bandung, Jawa Barat 40183, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","7106924340566365091","Kota Bandung","ID","0x2e68e76817e89d73:0x62a0de089d0913a3",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrn99AVRBf_kcyWkXHLGinaMmFY6rMiNqqzfQVznFl2oS0P9Btb1XtYdZjGZ0j66m1vq9NvPI_8iM9CJlbwjvJ0qT6m_svN9SOEyx1idmSAqkUz28I-VcLlcSkQ_gol84UacyDcg=w408-h307-k-no","false","true","/g/11kprfjp_k","id","0","-6.9176274","107.5813962","Edy Mulyadi","Dungus Cariang, Kecamatan Andir",,"false","ChIJc53oF2jnaC4RoxMJnQjeoGI","40183",,"11 bulan lalu","2025-06-14T10:09:11.587Z",,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VKMk0xS19WaU9DRTlnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VKMk0xS19WaU9DRTlnRRAB!2m1!1s0x0:0x62a0de089d0913a3!3m1!1s2@1:CIHM0ogKEJ2M1K_ViOCE9gE%7C%7C?hl=id","116297247018881011242","96","https://lh3.googleusercontent.com/a-/ALV-UjUiQHpmTtYZ5Q87eNIXOMTP7NLwWvQkcEvAMQNI-fG4NN7Pmn4GXQ=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/116297247018881011242?hl=id","13","2026-06-06T05:12:45.330Z","Cottonwood Apartment at Sudirman Suites Bandung 5-pax -6.9178,107.5813","5","Jawa Barat","Jl. Sudirman No.558","false",,,"Cottonwood Stay @Sudirman Suites","4.5",,"https://www.google.com/maps/search/?api=1&query=Cottonwood%20Stay%20%40Sudirman%20Suites&query_place_id=ChIJc53oF2jnaC4RoxMJnQjeoGI",
"Jl. Sudirman No.558, Dungus Cariang, Kec. Andir, Kota Bandung, Jawa Barat 40183, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","7106924340566365091","Kota Bandung","ID","0x2e68e76817e89d73:0x62a0de089d0913a3",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrn99AVRBf_kcyWkXHLGinaMmFY6rMiNqqzfQVznFl2oS0P9Btb1XtYdZjGZ0j66m1vq9NvPI_8iM9CJlbwjvJ0qT6m_svN9SOEyx1idmSAqkUz28I-VcLlcSkQ_gol84UacyDcg=w408-h307-k-no","false","true","/g/11kprfjp_k","id","0","-6.9176274","107.5813962","Emalia Vie","Dungus Cariang, Kecamatan Andir",,"false","ChIJc53oF2jnaC4RoxMJnQjeoGI","40183",,"setahun lalu","2025-05-13T18:09:07.390Z",,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJRDV6LVhrdHZPa25RRRAB",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJRDV6LVhrdHZPa25RRRAB!2m1!1s0x0:0x62a0de089d0913a3!3m1!1s2@1:CIHM0ogKEID5z-XktvOknQE%7C%7C?hl=id","108197602039223185168","71","https://lh3.googleusercontent.com/a-/ALV-UjUPtkvD3lPJCl8CqbzuSqdxgvUffqPfr4gx5B52_ujkCF4RfTefLg=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/108197602039223185168?hl=id","13","2026-06-06T05:12:45.330Z","Cottonwood Apartment at Sudirman Suites Bandung 5-pax -6.9178,107.5813","5","Jawa Barat","Jl. Sudirman No.558","false",,,"Cottonwood Stay @Sudirman Suites","4.5",,"https://www.google.com/maps/search/?api=1&query=Cottonwood%20Stay%20%40Sudirman%20Suites&query_place_id=ChIJc53oF2jnaC4RoxMJnQjeoGI",
"Jl. Sudirman No.558, Dungus Cariang, Kec. Andir, Kota Bandung, Jawa Barat 40183, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","7106924340566365091","Kota Bandung","ID","0x2e68e76817e89d73:0x62a0de089d0913a3",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrn99AVRBf_kcyWkXHLGinaMmFY6rMiNqqzfQVznFl2oS0P9Btb1XtYdZjGZ0j66m1vq9NvPI_8iM9CJlbwjvJ0qT6m_svN9SOEyx1idmSAqkUz28I-VcLlcSkQ_gol84UacyDcg=w408-h307-k-no","false","true","/g/11kprfjp_k","id","0","-6.9176274","107.5813962","Musen Musen","Dungus Cariang, Kecamatan Andir",,"false","ChIJc53oF2jnaC4RoxMJnQjeoGI","40183",,"setahun lalu","2025-02-16T14:34:58.214Z",,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTUNnaHRHS2NREAE",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNnaHRHS2NREAE!2m1!1s0x0:0x62a0de089d0913a3!3m1!1s2@1:CIHM0ogKEICAgMCghtGKcQ%7C%7C?hl=id","100848228257577275203","18","https://lh3.googleusercontent.com/a-/ALV-UjUxc32Eusn2cjKMe9G5nn4JvxFm-GX87GLXzjF_oFx4BIyshu_j=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/100848228257577275203?hl=id","13","2026-06-06T05:12:45.330Z","Cottonwood Apartment at Sudirman Suites Bandung 5-pax -6.9178,107.5813","5","Jawa Barat","Jl. Sudirman No.558","false",,,"Cottonwood Stay @Sudirman Suites","4.5",,"https://www.google.com/maps/search/?api=1&query=Cottonwood%20Stay%20%40Sudirman%20Suites&query_place_id=ChIJc53oF2jnaC4RoxMJnQjeoGI",
"Jl. Sudirman No.558, Dungus Cariang, Kec. Andir, Kota Bandung, Jawa Barat 40183, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","7106924340566365091","Kota Bandung","ID","0x2e68e76817e89d73:0x62a0de089d0913a3",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrn99AVRBf_kcyWkXHLGinaMmFY6rMiNqqzfQVznFl2oS0P9Btb1XtYdZjGZ0j66m1vq9NvPI_8iM9CJlbwjvJ0qT6m_svN9SOEyx1idmSAqkUz28I-VcLlcSkQ_gol84UacyDcg=w408-h307-k-no","false","true","/g/11kprfjp_k","id","0","-6.9176274","107.5813962","Herfian","Dungus Cariang, Kecamatan Andir",,"false","ChIJc53oF2jnaC4RoxMJnQjeoGI","40183",,"setahun lalu","2025-02-13T10:00:29.318Z",,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTUNnNE8yU1VBEAE",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNnNE8yU1VBEAE!2m1!1s0x0:0x62a0de089d0913a3!3m1!1s2@1:CIHM0ogKEICAgMCg4O2SUA%7C%7C?hl=id","101261169170320189437","64","https://lh3.googleusercontent.com/a-/ALV-UjUq95vKEDbGJokSC6jUhAu5_H_4dQJorp4gE48y41wzuSIy2dJZCA=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/101261169170320189437?hl=id","13","2026-06-06T05:12:45.330Z","Cottonwood Apartment at Sudirman Suites Bandung 5-pax -6.9178,107.5813","5","Jawa Barat","Jl. Sudirman No.558","false",,,"Cottonwood Stay @Sudirman Suites","4.5",,"https://www.google.com/maps/search/?api=1&query=Cottonwood%20Stay%20%40Sudirman%20Suites&query_place_id=ChIJc53oF2jnaC4RoxMJnQjeoGI",
