"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Aktivitas di sekitar","reviewContext/Area piknik","reviewContext/Area untuk berjalan kaki","reviewContext/Detail penting","reviewContext/Grup perjalanan","reviewContext/Jenis acara","reviewContext/Jenis perjalanan","reviewContext/Kamar","reviewContext/Keamanan","reviewContext/Makanan & minuman","reviewContext/Sorotan hotel","reviewContext/Taman Bermain","reviewContext/Toilet","reviewContext/Waktu kunjungan","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Kunić 55b, 47304, Plaški, Kroasia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","604194956224609836","Plaški","HR","0x4763f5ae5bece633:0x862881c8cd9be2c",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUASjWvexMpPPZIgfrkmlasxeRrQX2Yc63HCW17Ic8rhoMWYykh0YKqqh9syvlTSZ6HX27qUkiOID96J0zUSU8tEIfVYbqKNBFhU_gbYNE6y4TbFYHYMJzXDb4RYxl3SzJetexMg=w647-h240-k-no","false","false","/g/11t_g_ppw6","id","0","45.119959","15.2975203","Sanja Kordiš",,,"false","ChIJM-bsW671Y0cRLL7ZjByIYgg","47304",,"2 tahun lalu","2024-01-26T16:43:50.268Z",,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUROeDlqUVV3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUROeDlqUVV3EAE!2m1!1s0x0:0x862881c8cd9be2c!3m1!1s2@1:CIHM0ogKEICAgIDNx9jQUw%7C%7C?hl=id","116433529818082671808","1","https://lh3.googleusercontent.com/a/ACg8ocJ_ZOQQFFuYkDnHJcXmHcni11U2tyx99TlbfqBHg0kuJTzlIg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116433529818082671808?hl=id","35","2026-06-06T06:54:35.671Z","Villa Nesa -6.812,107.1456","5",,"Kunić 55b","false",,,"Villa Nesa","4.7",,"https://www.google.com/maps/search/?api=1&query=Villa%20Nesa&query_place_id=ChIJM-bsW671Y0cRLL7ZjByIYgg",
"Kunić 55b, 47304, Plaški, Kroasia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","604194956224609836","Plaški","HR","0x4763f5ae5bece633:0x862881c8cd9be2c",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUASjWvexMpPPZIgfrkmlasxeRrQX2Yc63HCW17Ic8rhoMWYykh0YKqqh9syvlTSZ6HX27qUkiOID96J0zUSU8tEIfVYbqKNBFhU_gbYNE6y4TbFYHYMJzXDb4RYxl3SzJetexMg=w647-h240-k-no","false","false","/g/11t_g_ppw6","id","0","45.119959","15.2975203","saxon zd",,"hr","false","ChIJM-bsW671Y0cRLL7ZjByIYgg","47304",,"2 tahun lalu","2023-10-16T17:40:03.205Z",,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUM1Zzl6UG9BRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1Zzl6UG9BRRAB!2m1!1s0x0:0x862881c8cd9be2c!3m1!1s2@1:CIHM0ogKEICAgIC5g9zPoAE%7C%7C?hl=id","112100739973266031655","1","https://lh3.googleusercontent.com/a/ACg8ocJQoBPoxE3JVza89mW4fsH-RzQ6P06eh-DrQmi9eYAar1zfjw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112100739973266031655?hl=id","35","2026-06-06T06:54:35.671Z","Villa Nesa -6.812,107.1456","5",,"Kunić 55b","false","Preporučujemo ovu kucu onima koji vole uzivati u pravoj oazi mira uz saunu, jakuzi, bazen, takodje svaka pohvala domaćinima na doceku. Vidimo se opet.","Kami merekomendasikan rumah ini bagi mereka yang ingin menikmati oasis kedamaian sejati dengan sauna, jacuzzi, kolam renang, dan pujian setinggi-tingginya untuk tuan rumah yang ramah. Sampai jumpa lagi.","Villa Nesa","4.7","id","https://www.google.com/maps/search/?api=1&query=Villa%20Nesa&query_place_id=ChIJM-bsW671Y0cRLL7ZjByIYgg",
"Kunić 55b, 47304, Plaški, Kroasia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","604194956224609836","Plaški","HR","0x4763f5ae5bece633:0x862881c8cd9be2c",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUASjWvexMpPPZIgfrkmlasxeRrQX2Yc63HCW17Ic8rhoMWYykh0YKqqh9syvlTSZ6HX27qUkiOID96J0zUSU8tEIfVYbqKNBFhU_gbYNE6y4TbFYHYMJzXDb4RYxl3SzJetexMg=w647-h240-k-no","false","true","/g/11t_g_ppw6","id","0","45.119959","15.2975203","Domagoj Uršić",,"hr","false","ChIJM-bsW671Y0cRLL7ZjByIYgg","47304",,"2 tahun lalu","2023-09-12T15:21:51.596Z",,"2024-10-14T10:04:34.000Z","Hvala Vam DOmagoj. Nadamo se da se opet vidimo ",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNac2VTaUdBEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2BQ78ZhRBGGpUSSyZM1sSuLRlUnb7ezMdOmQYy4yaEC1W2UBh6WRAAW6HEDrMizNRsbVBLQYDtl2CiGq8ksNlJC9TvpahTyOo-L0pwg7T7EJ8cniwM-sat0M_4boAibOyKFk8C=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3lOZvQwZGhmHmn2VfjLR8U5DD1a0HXvqLqzve9lNKrT7zzR_gACLe4_M3c24UWiwdHNEhHEoFIyPjEIjUW2kWsTMr5i_sOD19xysYW5aBKDDmzdEaMkLlRleWcq1IZT0cXEBzVrQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0AAmfsZuL-WyKnrYC-zt5yBYLzx3ijiJ24G4zXczxToIQnusZsoXsDU9SRiV2zFGnqIG8hSxkQ5YgUnULe5RhEvTCl_bfrf-pczRwJ66PvwDc_Kyx58wHKBBpCz833i8EYMHqy=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Ph9GXSLwg4KXfTUN7hQCeDfgF6ClRO8y4TgvUFrItA-XVAsfebouz0oYqXstLeYnx980kftFhjQJJ33YvXD9Oz7zkM2Y1fwIn-A1AO7v3rRWrCk4JqJvZ1fbrhs_e0TMith8IXA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3T1HjvX6MwhlSfRE1YG_qwo42nzzU78cfeldwVmkVJZDKcYbw4NMW8l9E7r_vqV5keiipFidsUZyiNmJgq-6wTeQFWqhwPxZZlCVdru-vDPrNs7nku34pjF9xKNc38nztiiEw=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNac2VTaUdBEAE!2m1!1s0x0:0x862881c8cd9be2c!3m1!1s2@1:CIHM0ogKEICAgICZseSiGA%7C%7C?hl=id","111675745778855096715","90","https://lh3.googleusercontent.com/a-/ALV-UjW-p56t_XUiuWclwCgZf95Bqf99hysDshMgIkZGNudv2-uXZC3l=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/111675745778855096715?hl=id","35","2026-06-06T06:54:35.671Z","Villa Nesa -6.812,107.1456","5",,"Kunić 55b","false","Prekrasna kuća s puno sadržaja. Bazen, dječju kutak, sauna, jacuzzi, veliki roštilj s ražnjem, stolni nogomet pikado... i šta je najbolje, kuća je na osami i idealna za glasne zabave bez da uznemiravate susjede","Rumah cantik dengan banyak fasilitas. Kolam renang, pojok anak-anak, sauna, jacuzzi, barbekyu besar dengan ludah, sepak bola meja, dart... dan yang terbaik, rumah ini terpencil dan ideal untuk pesta yang ramai tanpa mengganggu tetangga.","Villa Nesa","4.7","id","https://www.google.com/maps/search/?api=1&query=Villa%20Nesa&query_place_id=ChIJM-bsW671Y0cRLL7ZjByIYgg",
"Kunić 55b, 47304, Plaški, Kroasia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","604194956224609836","Plaški","HR","0x4763f5ae5bece633:0x862881c8cd9be2c",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUASjWvexMpPPZIgfrkmlasxeRrQX2Yc63HCW17Ic8rhoMWYykh0YKqqh9syvlTSZ6HX27qUkiOID96J0zUSU8tEIfVYbqKNBFhU_gbYNE6y4TbFYHYMJzXDb4RYxl3SzJetexMg=w647-h240-k-no","false","true","/g/11t_g_ppw6","id","0","45.119959","15.2975203","Monika Žagar",,"hr","false","ChIJM-bsW671Y0cRLL7ZjByIYgg","47304",,"2 tahun lalu","2023-08-29T09:17:09.343Z",,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURweV9lbS13RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURweV9lbS13RRAB!2m1!1s0x0:0x862881c8cd9be2c!3m1!1s2@1:CIHM0ogKEICAgIDpy_em-wE%7C%7C?hl=id","110613127301606285405","30","https://lh3.googleusercontent.com/a/ACg8ocLlm4z7MtGgWaiuaVnXNZOIVOdOYcadAC7Y9pZx16XAJpl-Aw=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/110613127301606285405?hl=id","35","2026-06-06T06:54:35.671Z","Villa Nesa -6.812,107.1456","5",,"Kunić 55b","false","Prekrasna kuća,izvrsno opremljena,čista i uredna,na potpunoj osami,ljubazan i pristupačan vlasnik..
Apsolutne preporuke svima!
Idealno mjesto i za društvo i za obitelj sa djecom..
Vidimo se opet! 🥰","Rumah yang indah, lengkap, bersih dan rapi, benar-benar terpencil, pemiliknya baik dan ramah.
Sangat direkomendasikan untuk semua orang!
Tempat yang ideal untuk rombongan maupun keluarga dengan anak-anak.
Sampai jumpa lagi! 🥰","Villa Nesa","4.7","id","https://www.google.com/maps/search/?api=1&query=Villa%20Nesa&query_place_id=ChIJM-bsW671Y0cRLL7ZjByIYgg",
"Kunić 55b, 47304, Plaški, Kroasia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","604194956224609836","Plaški","HR","0x4763f5ae5bece633:0x862881c8cd9be2c",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUASjWvexMpPPZIgfrkmlasxeRrQX2Yc63HCW17Ic8rhoMWYykh0YKqqh9syvlTSZ6HX27qUkiOID96J0zUSU8tEIfVYbqKNBFhU_gbYNE6y4TbFYHYMJzXDb4RYxl3SzJetexMg=w647-h240-k-no","false","true","/g/11t_g_ppw6","id","0","45.119959","15.2975203","Rob!N",,,"false","ChIJM-bsW671Y0cRLL7ZjByIYgg","47304",,"2 tahun lalu","2023-07-30T18:37:24.454Z",,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNwM05QMkFREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwM05QMkFREAE!2m1!1s0x0:0x862881c8cd9be2c!3m1!1s2@1:CIHM0ogKEICAgICp3NP2AQ%7C%7C?hl=id","116827229412373331613","118","https://lh3.googleusercontent.com/a-/ALV-UjWdwb1c895z2JZyugddS38Tr-OBEFPtJNqdYNboeFHvJPYHk3I=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/116827229412373331613?hl=id","35","2026-06-06T06:54:35.671Z","Villa Nesa -6.812,107.1456","1",,"Kunić 55b","false",,,"Villa Nesa","4.7",,"https://www.google.com/maps/search/?api=1&query=Villa%20Nesa&query_place_id=ChIJM-bsW671Y0cRLL7ZjByIYgg",
"Kunić 55b, 47304, Plaški, Kroasia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","604194956224609836","Plaški","HR","0x4763f5ae5bece633:0x862881c8cd9be2c",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUASjWvexMpPPZIgfrkmlasxeRrQX2Yc63HCW17Ic8rhoMWYykh0YKqqh9syvlTSZ6HX27qUkiOID96J0zUSU8tEIfVYbqKNBFhU_gbYNE6y4TbFYHYMJzXDb4RYxl3SzJetexMg=w647-h240-k-no","false","true","/g/11t_g_ppw6","id","0","45.119959","15.2975203","jordy famaey",,"nl","false","ChIJM-bsW671Y0cRLL7ZjByIYgg","47304",,"2 tahun lalu","2023-07-28T21:20:38.667Z",,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNweEt1bWRREAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn0NPRVK7znpwUd7VBwbcPtVE75tLrtqUQMOjsYL9-xYARgHh7JVvQZ6OvLeNWjoNWDI-9RYVr5aV_0DK2yQEbhzRYoNpGiFX8oW-EfNtz4iI3X51ZrM0pciuRrKEhwiLSNurdEZ=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNweEt1bWRREAE!2m1!1s0x0:0x862881c8cd9be2c!3m1!1s2@1:CIHM0ogKEICAgICpxKumdQ%7C%7C?hl=id","105476650001701706565","10","https://lh3.googleusercontent.com/a-/ALV-UjVR3s9Avh--QI2gQTYN7BmCeoHv3Ca_Ydzg9EUwIp1EWG0AyCDT=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/105476650001701706565?hl=id","35","2026-06-06T06:54:35.671Z","Villa Nesa -6.812,107.1456","5",,"Kunić 55b","false","Het huisje is heel mooi de locatie eveneens, je hebt er alles wat je nodig hebt, het is kindvriendelijk de natuur is er prachtig! Je zit middenin de natuur toch zijn er op een 15min rijden een aantal winkels en zeer goede restaurantjes! Het huisje is heel erg goed verzorgd! De eigenaren zijn supervriendelijk we waren in panne gevallen 5km voor het huisje ze zijn meteen gekomen om ons te helpen, en een goede betrouwbare garage voor ons geregeld! Ze staan open voor vragen zullen je altijd willen helpen! We hebben er een super vakantie beleefd!","Pondoknya indah, dan lokasinya juga fantastis. Anda memiliki semua yang Anda butuhkan, ramah anak, dan pemandangannya menakjubkan! Anda dikelilingi oleh alam, namun dalam jarak 15 menit berkendara terdapat beberapa toko dan restoran yang sangat bagus! Pondok ini sangat terawat! Pemiliknya sangat ramah; kami mengalami kerusakan mobil 5 km dari pondok, dan mereka segera datang untuk membantu kami dan menemukan bengkel yang bagus dan terpercaya untuk kami! Mereka selalu terbuka untuk pertanyaan dan bersedia membantu! Kami memiliki liburan yang fantastis!","Villa Nesa","4.7","id","https://www.google.com/maps/search/?api=1&query=Villa%20Nesa&query_place_id=ChIJM-bsW671Y0cRLL7ZjByIYgg",
"Kunić 55b, 47304, Plaški, Kroasia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","604194956224609836","Plaški","HR","0x4763f5ae5bece633:0x862881c8cd9be2c",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUASjWvexMpPPZIgfrkmlasxeRrQX2Yc63HCW17Ic8rhoMWYykh0YKqqh9syvlTSZ6HX27qUkiOID96J0zUSU8tEIfVYbqKNBFhU_gbYNE6y4TbFYHYMJzXDb4RYxl3SzJetexMg=w647-h240-k-no","false","true","/g/11t_g_ppw6","id","0","45.119959","15.2975203","Yana Kutsenko",,"uk","false","ChIJM-bsW671Y0cRLL7ZjByIYgg","47304",,"2 tahun lalu","2023-07-18T14:28:07.927Z",,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURKb2JmTVRBEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn0PsKquZB79ZfuAQiX6WehlvyqtYShRjP371ZgBL5pncDYzrhld65BaYPXdD5X3CiZfTvYT5aJRSjDzonrARTo8hsqtyqe45IHCFAdOIFeQvveFwzI5ToEb0POVY4DzNdebpK1s=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0SNvAO_IgmSluQ7g0sT2EBELHtaHcSJs3oBnwtR-Oh69wi62rlKRZfZEjex2s1efji-OwyaJyoyeGLWaGwRx4gqt0cl6V9keM3kCMauyPMcBDSjMKjueFbnBXFRVIhOSisIXy5=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKb2JmTVRBEAE!2m1!1s0x0:0x862881c8cd9be2c!3m1!1s2@1:CIHM0ogKEICAgIDJobfMTA%7C%7C?hl=id","104009004343251988490","41","https://lh3.googleusercontent.com/a/ACg8ocL19-RZZeKgQna7rANpe-ZhKgR-ssKaeLimA-npSNhFcbLUkw=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/104009004343251988490?hl=id","35","2026-06-06T06:54:35.671Z","Villa Nesa -6.812,107.1456","5",,"Kunić 55b","false","Ідеальне місце для відпочинку! Чистий басейн, багато спальних місць, ідеальна чистота! Для гарного відпочинку вам потрібен тільки настрій, про все інше власники подбають.

В будинку є абсолютно все, що потрібно - від посуду до кави, спецій. Також власники зустрічають з деякими закусками, напоями.

Видно, що все зроблено як для себе! Для дітей є качелі, м‘ячі, ігри для дітей та дорослих.

Ми неймовірно вдячні власникам за таку турботу, такий високий рівень обслуговування! Це саме те місце куди хочеться повертатись і влітку і в зиму! Дякуємо за все! Побачимось знову!","Tempat yang sempurna untuk bersantai! Kolam renang bersih, banyak tempat tidur, kebersihan sempurna! Untuk istirahat yang nyenyak, Anda hanya perlu suasana hati yang baik, pemilik akan mengurus semuanya.

Rumah ini memiliki semua yang Anda butuhkan - mulai dari peralatan makan hingga kopi dan rempah-rempah. Pemiliknya juga menyambut Anda dengan camilan dan minuman.

Semuanya sudah disiapkan untuk mereka! Ada ayunan, bola untuk anak-anak, permainan untuk anak-anak dan dewasa.

Kami sangat berterima kasih kepada pemilik atas perhatian dan layanan tingkat tinggi mereka! Ini adalah tempat yang tepat untuk kembali, baik di musim panas maupun musim dingin! Terima kasih untuk semuanya! Sampai jumpa lagi!","Villa Nesa","4.7","id","https://www.google.com/maps/search/?api=1&query=Villa%20Nesa&query_place_id=ChIJM-bsW671Y0cRLL7ZjByIYgg",
"Jl. Pasteur Indah Babakan Radio, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175, Indonesia","Guest house",,,,,,,"Guest house","15767888678716363386","Kota Bandung","ID","0x2e68e54bd3326b6d:0xdad2cb3620cad27a","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGahJs-HLzJt52QuiTXLjPs5FOYOu4LudXRmqBKMSnLSUAavZX3y8WXKbEZcgpQvSxfRjBZIjlfrWLQXhFTaIhEjUTzVMmMauOth9srQJ0_cfE2DA3iUWJxCUrDw1-TpnicUkW=w408-h272-k-no","false","true","/g/11n7s8f03d","id","0","-6.8908826","107.573884","alfa Si_aL","Sukaraja, Kecamatan Cicendo","id","false","ChIJbWsy00vlaC4RetLKIDbL0to","40175",,"sebulan lalu","2026-05-04T04:47:11.910Z",,,,,,,,"Keluarga",,"Liburan",,,,"Mewah, Pemandangan yang indah, Romantis, Tenang, Cocok untuk anak-anak, Harga terbaik",,,,"4","5","4","Ci9DQUlRQUNvZENodHljRjlvT2tWVlUySnJMVmxzUlcxVlIwWktWMGR0UjJ4SGIzYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tWVlUySnJMVmxzUlcxVlIwWktWMGR0UjJ4SGIzYxAB!2m1!1s0x0:0xdad2cb3620cad27a!3m1!1s2@1:CAIQACodChtycF9oOkVVU2JrLVlsRW1VR0ZKV0dtR2xHb3c%7C%7C?hl=id","114956991062045088883","24","https://lh3.googleusercontent.com/a/ACg8ocLuYtaZ2bf1NnYNyo2DwIKGKvoeAZXVCbxodpQKCXJsV-SnnrA=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/114956991062045088883?hl=id","35","2026-06-06T06:54:44.267Z","Villa Ouma Bandung -6.8908826,107.573884","5","Jawa Barat","Jl. Pasteur Indah Babakan Radio","false","bagus, indah, cukup",,"Villa Ouma Bandung","4.7",,"https://www.google.com/maps/search/?api=1&query=Villa%20Ouma%20Bandung&query_place_id=ChIJbWsy00vlaC4RetLKIDbL0to",
"Jl. Pasteur Indah Babakan Radio, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175, Indonesia","Guest house",,,,,,,"Guest house","15767888678716363386","Kota Bandung","ID","0x2e68e54bd3326b6d:0xdad2cb3620cad27a","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGahJs-HLzJt52QuiTXLjPs5FOYOu4LudXRmqBKMSnLSUAavZX3y8WXKbEZcgpQvSxfRjBZIjlfrWLQXhFTaIhEjUTzVMmMauOth9srQJ0_cfE2DA3iUWJxCUrDw1-TpnicUkW=w408-h272-k-no","false","true","/g/11n7s8f03d","id","0","-6.8908826","107.573884","Defline Christy","Sukaraja, Kecamatan Cicendo","id","false","ChIJbWsy00vlaC4RetLKIDbL0to","40175",,"6 bulan lalu","2025-11-19T19:07:39.433Z",,,,,,,,"Teman",,"Liburan",,,,"Pemandangan yang indah, Cocok untuk anak-anak, Harga terbaik",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2twNVdDMTJlVmxXU0VwWGJVcFBWVVpvZUZoblQyYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3WfUXlekUTOT9-pgHENm0KlqEJdKCMyya3jHvehyeJy8tNWf8vwFShRjdfUeIxX8ElDH3RUF8SbOi0dLt5bwBSsu6p6BpCRUgKng5c-7cy2cYr6AeTPxYqx1nv6oCdSIsRyNugP1K8W5Tl=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twNVdDMTJlVmxXU0VwWGJVcFBWVVpvZUZoblQyYxAB!2m1!1s0x0:0xdad2cb3620cad27a!3m1!1s2@1:CAIQACodChtycF9oOkp5WC12eVlWSEpXbUpPVUZoeFhnT2c%7C%7C?hl=id","107377911518840382648","15","https://lh3.googleusercontent.com/a-/ALV-UjVTAVAsX6l2u89Klpgys0DGdYQrf0u5wR7EN9whfzHvPv6LcdLNcQ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/107377911518840382648?hl=id","35","2026-06-06T06:54:44.267Z","Villa Ouma Bandung -6.8908826,107.573884","5","Jawa Barat","Jl. Pasteur Indah Babakan Radio","false","Kali ini liburan bersama temen2, dan bareng anak2 juga. Tempatnya nyaman dan luas, jadi anak-anak bisa main, bisa renang juga. Kamarnya luas, semua ada AC, kamar mandi nya bersih dan ada air hangat juga. Fasilitas lengkap, bisa masak juga. Cocok banget berlibur bareng keluarga atau temen2, villa nya homy banget 🥰",,"Villa Ouma Bandung","4.7",,"https://www.google.com/maps/search/?api=1&query=Villa%20Ouma%20Bandung&query_place_id=ChIJbWsy00vlaC4RetLKIDbL0to",
"Jl. Pasteur Indah Babakan Radio, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175, Indonesia","Guest house",,,,,,,"Guest house","15767888678716363386","Kota Bandung","ID","0x2e68e54bd3326b6d:0xdad2cb3620cad27a","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGahJs-HLzJt52QuiTXLjPs5FOYOu4LudXRmqBKMSnLSUAavZX3y8WXKbEZcgpQvSxfRjBZIjlfrWLQXhFTaIhEjUTzVMmMauOth9srQJ0_cfE2DA3iUWJxCUrDw1-TpnicUkW=w408-h272-k-no","false","true","/g/11n7s8f03d","id","0","-6.8908826","107.573884","crisgantara","Sukaraja, Kecamatan Cicendo","id","false","ChIJbWsy00vlaC4RetLKIDbL0to","40175",,"6 bulan lalu","2025-11-17T03:39:47.116Z",,,,"Bisa jalan santai",,"Ada",,"Teman",,"Liburan","Nyaman dan bersih","Security","Ada snack dan teh","Mewah, Tenang, Cocok untuk anak-anak, Harga terbaik, Berteknologi tinggi",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2t4aGVqZHhTVFpCWW1GNlJrbDFNbU4zU25kcmQzYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4aGVqZHhTVFpCWW1GNlJrbDFNbU4zU25kcmQzYxAB!2m1!1s0x0:0xdad2cb3620cad27a!3m1!1s2@1:CAIQACodChtycF9oOkxhejdxSTZBYmF6Rkl1MmN3Sndrd3c%7C%7C?hl=id","106084538976030484676","62","https://lh3.googleusercontent.com/a-/ALV-UjUG2QN1gRbB2bizdvfUfsc0Im5N6cqsTrb9jKz4hrScG_ZEUfy8=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106084538976030484676?hl=id","35","2026-06-06T06:54:44.267Z","Villa Ouma Bandung -6.8908826,107.573884","5","Jawa Barat","Jl. Pasteur Indah Babakan Radio","false","Villa-nya sangat bersih dan nyaman. Kamar banyak dan luas. Fasilitas lengkap, dapur siap pakai, dan WiFi sangat cepat. Host-nya super responsif dan sangat membantu dari check-in sampai check-out. Sangat cocok untuk keluarga yang ingin staycation tenang.",,"Villa Ouma Bandung","4.7",,"https://www.google.com/maps/search/?api=1&query=Villa%20Ouma%20Bandung&query_place_id=ChIJbWsy00vlaC4RetLKIDbL0to",
